Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
Sitecore.FakeDb.AutoFixture,AddContentDbItemCommand,0,1,0,0,1,15,2,0,0,-1,2,1,Sitecore.FakeDb.DbItem' Sitecore.FakeDb.Db,Sitecore.FakeDb.AutoFixture.Tests.AddContentDbItemCommandTest
Sitecore.FakeDb.AutoFixture,AddContentTemplateItemCommand,0,1,0,0,1,15,2,0,0,-1,1,1,Sitecore.FakeDb.Db,Sitecore.FakeDb.AutoFixture.Tests.AddContentTemplateItemCommandTest
Sitecore.FakeDb.AutoFixture,AutoContentDbItemCustomization,0,1,0,0,1,14,1,0,0,-1,0,1,,Sitecore.FakeDb.AutoFixture.Tests.AutoContentDbItemCustomizationTest
Sitecore.FakeDb.AutoFixture,AutoContentTemplateItemCustomization,0,1,0,0,1,13,1,0,0,-1,0,1,,Sitecore.FakeDb.AutoFixture.Tests.AutoContentTemplateItemCustomizationTest
Sitecore.FakeDb.AutoFixture,AutoContentItemCustomization,0,1,0,0,1,13,1,0,0,-1,0,1,,Sitecore.FakeDb.AutoFixture.Tests.AutoContentItemCustomizationTest
Sitecore.FakeDb.AutoFixture,AutoDbCustomization,0,1,0,0,1,35,1,0,0,-1,0,1,,Sitecore.FakeDb.AutoFixture.Tests.ReferencesTest
Sitecore.FakeDb.AutoFixture,ContentAttribute,0,0,0,0,0,4,0,0,0,-1,0,6,,Sitecore.FakeDb.AutoFixture.ContentAttributeRelay' Sitecore.FakeDb.AutoFixture.Tests.AutoDbCustomizatonTest' Sitecore.FakeDb.AutoFixture.Tests.CustomTemplateTest' Sitecore.FakeDb.AutoFixture.Tests.ContentAttributeTest' Sitecore.FakeDb.AutoFixture.Tests.Samples.AutoDbTemplateSamples' Sitecore.FakeDb.AutoFixture.Tests.Samples.AutoDbDataAttributeSamples
Sitecore.FakeDb.AutoFixture,ContentAttributeRelay,0,1,0,0,1,25,4,0,0,-1,1,1,Sitecore.FakeDb.AutoFixture.ContentAttribute,Sitecore.FakeDb.AutoFixture.Tests.ContentAttributeRelayTest
Sitecore.FakeDb.AutoFixture,ContextDatabaseCustomization,0,1,0,0,1,8,1,0,0,-1,0,1,,Sitecore.FakeDb.AutoFixture.Tests.ContextDatabaseCustomizationTest
Sitecore.FakeDb.AutoFixture,ContextDatabaseSpecimenBuilder,0,1,0,0,1,16,3,0,0,-1,1,2,Sitecore.FakeDb.AutoFixture.DatabaseSpecimenBuilder,Sitecore.FakeDb.AutoFixture.Tests.ContextDatabaseSpecimenBuilderTest' Sitecore.FakeDb.AutoFixture.Tests.ContextDatabaseCustomizationTest
Sitecore.FakeDb.AutoFixture,DbItemParameterSpecification,0,1,0,0,1,12,2,0,0,-1,1,0,Sitecore.FakeDb.AutoFixture.DbItemSpecification,
Sitecore.FakeDb.AutoFixture,ItemParameterSpecification,0,1,0,0,1,12,2,0,0,-1,1,0,Sitecore.FakeDb.AutoFixture.ItemSpecification,
Sitecore.FakeDb.AutoFixture,TemplateItemSpecimenBuilder,0,1,0,0,1,11,2,0,0,-1,1,1,Sitecore.FakeDb.Data.Items.ItemHelper,Sitecore.FakeDb.AutoFixture.Tests.TemplateItemSpecimenBuilderTest
Sitecore.FakeDb.AutoFixture,AutoContentCustomization,0,1,0,0,1,16,1,0,0,-1,0,1,,Sitecore.FakeDb.AutoFixture.Tests.AutoContentCustomizationTest
Sitecore.FakeDb.AutoFixture,AddContentItemCommand,0,1,0,0,1,15,2,0,0,-1,1,1,Sitecore.FakeDb.Db,Sitecore.FakeDb.AutoFixture.Tests.AddContentItemCommandTest
Sitecore.FakeDb.AutoFixture,DatabaseSpecimenBuilder,1,2,0,0,2,17,3,0,0,0,0,2,,Sitecore.FakeDb.AutoFixture.ContextDatabaseSpecimenBuilder' Sitecore.FakeDb.AutoFixture.Tests.DatabaseSpecimenBuilderTest
Sitecore.FakeDb.AutoFixture,DbItemSpecification,0,1,0,0,1,8,1,0,0,-1,1,2,Sitecore.FakeDb.DbItem,Sitecore.FakeDb.AutoFixture.DbItemParameterSpecification' Sitecore.FakeDb.AutoFixture.Tests.DbItemSpecificationTest
Sitecore.FakeDb.AutoFixture,ItemSpecification,0,1,0,0,1,12,2,0,0,-1,0,1,,Sitecore.FakeDb.AutoFixture.ItemParameterSpecification
Sitecore.FakeDb.AutoFixture,ItemSpecimenBuilder,0,1,0,0,1,28,2,0,0,-1,1,1,Sitecore.FakeDb.Data.Items.ItemHelper,Sitecore.FakeDb.AutoFixture.Tests.ItemSpecimenBuilderTest
Sitecore.FakeDb.AutoFixture,TemplateItemSpecification,0,1,0,0,1,7,1,0,0,-1,0,1,,Sitecore.FakeDb.AutoFixture.Tests.TemplateItemSpecificationTest
