Implementation smell,Namespace,Class,File,Method,Description
Magic Number,FieldService.Common,GeneralHelper,C:\repos\Square-dot-HipToBe_FieldService\MyTime\FieldService.Common\GeneralHelper.cs,RoundTime,The following statement contains a magic number: if (m <= (roundTimeIncrement / 2.0))  	t = TimeSpan.FromMinutes (ts.TotalMinutes - roundTimeIncrement);  else  	t = ts;  
