Method,LOC,CC,PC
BadExitException:BadExitException,1,1,0
BadExitException:BadExitException,1,1,1
BadExitException:BadExitException,1,1,2
BadExitException:BadExitException,1,1,2
BadExitException:GetObjectData,4,2,2
BeforeBounceScriptException:BeforeBounceScriptException,5,1,3
BeforeBounceScriptException:Explain,5,1,1
BeforeBounceScriptRunner:RunBeforeBounceScript,22,3,1
BeforeBounceScriptRunner:BeforeBounceScript,3,1,1
BeforeBounceScriptRunner:LogRunningBeforeBounceScript,9,2,1
RedirectedProcessOutputCapturer:CaptureOutputForProcess,7,1,1
RedirectedProcessOutputCapturer:DataReceived,3,1,2
BounceAssemblyRunner:BounceAssemblyRunner,3,1,0
BounceAssemblyRunner:Run,33,8,1
BounceAssemblyRunner:FindTargetsAssemblyAndRunBounce,17,1,1
BounceAssemblyRunner:RunTask,4,1,0
BounceAssemblyRunner:RunBounce,14,2,1
BounceAssemblyRunner:ReferencedBounceAssembly,11,3,0
BounceAssemblyRunner:FindBounceAssemblyReferencedFromBounceDirectory,18,6,0
BounceAssemblyRunner:FindBounceAssembly,8,2,0
BounceAssemblyRunner:IsExecutable,4,1,1
BounceAssemblyRunner:GetAssemblyFileName,3,1,1
BounceConsoleException:Explain,0,1,1
BounceDirectoryFinder:FindBounceDirectory,3,1,0
BounceDirectoryFinder:FindBounceDirectoryFrom,12,3,1
FirstNonNullIEnumerableExtension:FirstNonNull,9,3,2
IBounceDirectoryFinder:FindBounceDirectory,0,1,0
ITargetsAssemblyFinder:FindTargetsAssembly,0,1,0
Program:Main,4,1,1
TargetsAssemblyArgumentsParser:TargetsAssemblyArgumentsParser,1,1,0
TargetsAssemblyArgumentsParser:TargetsAssemblyArgumentsParser,3,1,1
TargetsAssemblyArgumentsParser:TryGetTargetsFromArguments,24,3,1
TargetsAssemblyArgumentsParser:TryGetRecurseFromArguments,14,3,1
TargetsAssemblyArgumentsParser:GetTargetsAssembly,17,3,1
TargetsAssemblyFinder:FindTargetsAssembly,3,1,0
TargetsAssemblyFinder:FindTargetsAssembly,11,3,1
TargetsAssemblyFinder:BounceDirectoryExists,4,1,1
TargetsAssemblyFinder:BeforeBounceScript,13,3,1
TargetsAssemblyFinder:TargetsDll,10,2,1
TargetsAssemblyNotFoundException:Explain,3,1,1
TargetsAttributeNotFoundException:Explain,14,1,1
TasksNotFoundException:TasksNotFoundException,1,1,2
TasksNotFoundException:TasksNotFoundException,2,1,0
TasksNotFoundException:Explain,12,1,1
