Method,LOC,CC,PC
UVBuffer:UVBuffer,1,1,0
UVBuffer:UVBuffer,4,1,0
UVBuffer:OnAllocateUnixBuffer,4,1,3
UVBuffer:OnAllocateWindowsBuffer,4,1,3
Windows:Windows,4,1,2
Windows:Dispose,5,1,0
Unix:Unix,4,1,2
Unix:Dispose,5,1,0
UVException:UVException,3,1,1
UVException:ErrorCodeToError,8,2,1
UVException:ThrowIfError,7,2,1
UVException:ErrorCodeToDescription,4,1,1
UVException:ErrorCodeToText,4,1,1
UVException:ErrorNameToError,10,1,1
UVException:NullTerminatedUtf8ToString,14,4,1
UVHandle:UVHandle,7,1,2
UVHandle:Dispose,4,1,0
UVHandle:Dispose,6,2,1
UVHandle:OnClose,4,1,1
UVHandle:Allocate,4,1,1
UVHandle:Free,11,3,1
UVHandle:EnsureNotDisposed,6,2,0
UVHandle:GetSize,3,1,1
UVHandle:As,4,1,1
UVInterop:uv_default_loop,0,1,0
UVInterop:uv_loop_init,0,1,1
UVInterop:uv_loop_close,0,1,1
UVInterop:uv_loop_size,0,1,0
UVInterop:uv_run,0,1,2
UVInterop:uv_stop,0,1,1
UVInterop:uv_loop_alive,0,1,1
UVInterop:uv_is_closing,0,1,1
UVInterop:uv_handle_size,0,1,1
UVInterop:uv_close,0,1,2
UVInterop:uv_ip4_addr,0,1,3
UVInterop:uv_ip6_addr,0,1,3
UVInterop:uv_listen,0,1,3
UVInterop:uv_accept,0,1,2
UVInterop:uv_strerror,0,1,1
UVInterop:uv_err_name,0,1,1
UVInterop:uv_req_size,0,1,1
UVInterop:uv_tcp_bind,0,1,3
UVInterop:uv_tcp_bind,0,1,3
UVInterop:uv_tcp_init,0,1,2
UVInterop:uv_tcp_nodelay,0,1,2
UVInterop:uv_tcp_keepalive,0,1,3
UVInterop:uv_read_start,0,1,3
UVInterop:uv_read_start,0,1,3
UVInterop:uv_try_write,0,1,3
UVInterop:uv_try_write,0,1,3
UVInterop:uv_shutdown,0,1,3
UVInterop:uv_read_watcher_start,0,1,2
UVInterop:uv_read_stop,0,1,1
UVInterop:uv_write_unix,0,1,5
UVInterop:uv_write_win,0,1,5
UVInterop:uv_is_active,0,1,1
UVInterop:uv_guess_handle,0,1,1
UVInterop:uv_ref,0,1,1
UVInterop:uv_unref,0,1,1
UVInterop:uv_has_ref,0,1,1
UVListener<TStream>:UVListener,3,1,2
UVListener<TStream>:Listen,3,1,0
UVListener<TStream>:Listen,3,1,1
UVListener<TStream>:OnNotified,19,2,2
UVListener<TStream>:CreateStream,0,1,0
UVLoop:UVLoop,7,1,0
UVLoop:UVLoop,4,1,2
UVLoop:Run,3,1,0
UVLoop:Stop,3,1,0
UVRequest:UVRequest,6,1,1
UVRequest:Dispose,4,1,0
UVRequest:Dispose,15,4,1
CallbackRequest:CallbackRequest,1,1,1
CallbackRequest:OnCallback,13,2,2
DisposeRequest:DisposeRequest,4,1,1
DisposeRequest:OnCallback,13,2,2
UVStream:UVStream,3,1,2
UVStream:ReadStart,11,2,0
UVStream:TryWrite,18,1,1
UVStream:TryWrite,22,2,2
UVStream:TryWrite,18,1,1
UVStream:TryWrite,20,1,1
UVStream:OnReadWindows,38,2,2
UVStream:OnReadUnix,28,2,2
UVStream:OnReadCompleted,6,2,1
UVStream:OnReadUnix,4,1,3
UVStream:OnReadWindows,4,1,3
UVStream:OnEndOfStream,6,2,0
UVStream:Dispose,4,1,1
TcpListener:TcpListener,4,1,3
TcpListener:Bind,12,2,5
TcpListener:CreateSockaddr,5,1,2
TcpListener:CreateSockaddrIp6,5,1,2
TcpListener:CreateStream,3,1,0
Tcp:Tcp,3,1,1
Tcp:SetNoDelay,3,1,1
Tcp:SetKeepAlive,3,1,2
