Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Conversations.Specs,ConversationsServiceSpecs,C:\repos\wayne-o_cqrs-journey-tryout\src\Conversations.Specs\ConversationsServiceSpecs.cs,POST_without_id_throws_argument_exception,The length of the statement  "	//Action action = async () => { await service.Post(new PostConversation { Data = new ConversationDto { Id = null } }); }; " is 121.
