Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
LeapExtensions,2,6,0,2,3,32,6,0,0,0,0,0
AssertionComponent,11,31,1,9,29,229,40,0,0,0.97,2,22
AssertionException,0,1,0,0,1,6,1,0,0,0,1,1
Assertions,0,4,0,0,4,31,6,0,0,0,1,1
ActionBase,4,11,1,2,9,83,18,3,0,0.84,3,5
ActionBaseGeneric,0,4,1,0,2,23,4,0,1,0,0,0
BoolComparer,0,1,0,0,0,7,1,0,1,0,0,0
ColliderComparer,1,1,0,1,0,19,2,0,1,0,0,0
ComparerBase,5,5,1,3,3,65,17,1,1,0.64,1,6
ComparerBaseGeneric,0,0,0,0,0,4,0,8,0,0,0,0
FloatComparer,2,2,0,2,1,30,5,0,1,0.5,0,0
GeneralComparer,1,1,0,1,0,17,1,0,2,0,0,0
IntComparer,1,1,0,1,0,31,6,0,1,0,0,0
IsRenderedByCamera,1,1,0,1,0,22,2,0,1,0,0,0
StringComparer,3,1,0,3,0,31,5,0,1,0,0,0
TransformComparer,1,1,0,1,0,19,3,0,1,0,0,0
ValueDoesNotChange,1,1,0,0,0,12,2,0,1,0,0,0
Vector2Comparer,2,2,0,2,1,24,3,0,1,0.5,0,0
Vector3Comparer,2,1,0,2,0,20,2,0,1,0,0,0
Vector4Comparer,2,2,0,2,1,24,3,0,1,0.5,0,0
VectorComparerBase,0,1,0,0,0,11,1,3,1,0,0,0
InvalidPathException,0,1,0,0,1,6,1,0,0,0,0,1
MemberResolver,4,14,0,0,5,179,29,0,0,0.77,1,6
ResultSummarizer,10,2,12,0,2,146,30,0,0,0.5,1,1
StackTraceFilter,0,2,0,0,1,42,6,0,0,0,0,3
XmlResultWriter,5,26,0,0,3,358,55,0,0,0.89,3,1
TestResultState,0,0,0,0,0,32,0,0,0,0,0,8
CustomComponent,1,0,1,1,0,8,0,0,0,0,0,0
ITestComponent,0,9,2,0,0,18,9,1,0,0,0,5
TestComponent,8,15,1,8,13,213,20,0,1,0.92,1,13
TestResult,8,6,13,5,6,151,8,0,0,0.81,1,7
TestRunner,21,23,1,4,10,351,81,0,0,0.89,7,8
CallTesting,6,27,0,4,24,170,31,0,0,0.92,0,0
ITestRunnerCallback,0,5,0,0,0,8,5,1,0,0,1,1
IntegrationTestsProvider,3,8,0,0,5,87,18,0,0,0.58,2,1
TestRunnerCallbackList,1,7,0,0,7,42,12,0,1,0,2,1
