Namespace,Type,Method,LOC,CC,PC
ReSharper.InternalsVisibleTo,AssemblyKeyNameSuggestionProvider,IsAvailable,3,1,1
ReSharper.InternalsVisibleTo,AssemblyKeyNameSuggestionProvider,AddLookupItems,17,4,2
ReSharper.InternalsVisibleTo,InternalsVisibleToSuggestionProvider,InternalsVisibleToSuggestionProvider,3,1,1
ReSharper.InternalsVisibleTo,InternalsVisibleToSuggestionProvider,IsAvailable,3,1,1
ReSharper.InternalsVisibleTo,InternalsVisibleToSuggestionProvider,AddLookupItems,13,3,2
ReSharper.InternalsVisibleTo,KeyUtilities,EnumerateKeyContainers,37,4,1
ReSharper.InternalsVisibleTo,KeyUtilities,CryptAcquireContext,0,1,5
ReSharper.InternalsVisibleTo,KeyUtilities,CryptGetProvParam,0,1,5
ReSharper.InternalsVisibleTo,ProviderHandle,ProviderHandle,2,1,0
ReSharper.InternalsVisibleTo,ProviderHandle,ReleaseHandle,3,1,0
ReSharper.InternalsVisibleTo,ProviderHandle,CryptReleaseContext,0,1,2
ReSharper.InternalsVisibleTo,ProjectReferenceLookupItem,ProjectReferenceLookupItem,4,1,3
ReSharper.InternalsVisibleTo,ProjectReferenceLookupItem,GetDisplayName,17,3,0
ReSharper.InternalsVisibleTo,ProjectReferenceLookupItem,GetCompleteText,11,2,1
ReSharper.InternalsVisibleTo,ProjectReferenceLookupItem,GetProjectDisplayName,3,1,1
ReSharper.InternalsVisibleTo,ProjectReferenceLookupItem,GetPublicKeyString,9,2,1
ReSharper.InternalsVisibleTo,RangeExtensions,EvaluateRanges,13,2,1
ReSharper.InternalsVisibleTo,RangeExtensions,IsInsideElement,11,3,2
ReSharper.InternalsVisibleTo,SnkDataProvider,SnkDataProvider,4,1,2
ReSharper.InternalsVisibleTo,SnkDataProvider,CanHandle,4,1,1
ReSharper.InternalsVisibleTo,SnkDataProvider,Read,5,2,2
ReSharper.InternalsVisibleTo,SnkDataProvider,Write,5,1,3
ReSharper.InternalsVisibleTo,SnkDataProvider,BuildData,10,3,2
ReSharper.InternalsVisibleTo,SnkDataProvider,OnDataChanged,3,1,3
ReSharper.InternalsVisibleTo,SnkDataProvider,ExtractPublicKeyFile,15,3,1
ReSharper.InternalsVisibleTo,SnkDataProvider,ReadKeysFromPath,12,1,1
ReSharper.InternalsVisibleTo,SnkDataProvider,GET_ALG_CLASS,3,1,1
ReSharper.InternalsVisibleTo,SnkDataProvider,IsPublicKeyBlob,14,2,1
ReSharper.InternalsVisibleTo,SnkDataProvider,GetPublicKey,16,1,1
Microsoft.CodeAnalysis.Interop,ClrStrongName,nCreateInterface,0,1,2
Microsoft.CodeAnalysis.Interop,ClrStrongName,GetInstance,21,1,0
Microsoft.CodeAnalysis.Interop,ClrStrongName,GetRuntimeVersion,13,3,0
Microsoft.CodeAnalysis.Interop,IClrMetaHost,GetRuntime,0,1,2
Microsoft.CodeAnalysis.Interop,IClrMetaHost,GetVersionFromFile,0,1,3
Microsoft.CodeAnalysis.Interop,IClrMetaHost,EnumerateInstalledRuntimes,0,1,0
Microsoft.CodeAnalysis.Interop,IClrMetaHost,EnumerateLoadedRuntimes,0,1,1
Microsoft.CodeAnalysis.Interop,IClrMetaHost,Reserved01,0,1,1
Microsoft.CodeAnalysis.Interop,IClrMetaHost,QueryLegacyV2RuntimeBinding,0,1,1
Microsoft.CodeAnalysis.Interop,IClrMetaHost,ExitProcess,0,1,1
Microsoft.CodeAnalysis.Interop,IClrRuntimeInfo,GetVersionString,0,1,2
Microsoft.CodeAnalysis.Interop,IClrRuntimeInfo,GetRuntimeDirectory,0,1,2
Microsoft.CodeAnalysis.Interop,IClrRuntimeInfo,IsLoaded,0,1,1
Microsoft.CodeAnalysis.Interop,IClrRuntimeInfo,LoadErrorString,0,1,3
Microsoft.CodeAnalysis.Interop,IClrRuntimeInfo,LoadLibrary,0,1,1
Microsoft.CodeAnalysis.Interop,IClrRuntimeInfo,GetProcAddress,0,1,1
Microsoft.CodeAnalysis.Interop,IClrRuntimeInfo,GetInterface,0,1,2
Microsoft.CodeAnalysis.Interop,IClrRuntimeInfo,IsLoadable,0,1,0
Microsoft.CodeAnalysis.Interop,IClrRuntimeInfo,SetDefaultStartupFlags,0,1,2
Microsoft.CodeAnalysis.Interop,IClrRuntimeInfo,GetDefaultStartupFlags,0,1,3
Microsoft.CodeAnalysis.Interop,IClrRuntimeInfo,BindAsLegacyV2Runtime,0,1,0
Microsoft.CodeAnalysis.Interop,IClrRuntimeInfo,IsStarted,0,1,2
Microsoft.CodeAnalysis.Interop,IClrStrongName,GetHashFromAssemblyFile,0,1,5
Microsoft.CodeAnalysis.Interop,IClrStrongName,GetHashFromAssemblyFileW,0,1,5
Microsoft.CodeAnalysis.Interop,IClrStrongName,GetHashFromBlob,0,1,6
Microsoft.CodeAnalysis.Interop,IClrStrongName,GetHashFromFile,0,1,5
Microsoft.CodeAnalysis.Interop,IClrStrongName,GetHashFromFileW,0,1,5
Microsoft.CodeAnalysis.Interop,IClrStrongName,GetHashFromHandle,0,1,5
Microsoft.CodeAnalysis.Interop,IClrStrongName,StrongNameCompareAssemblies,0,1,2
Microsoft.CodeAnalysis.Interop,IClrStrongName,StrongNameFreeBuffer,0,1,1
Microsoft.CodeAnalysis.Interop,IClrStrongName,StrongNameGetBlob,0,1,3
Microsoft.CodeAnalysis.Interop,IClrStrongName,StrongNameGetBlobFromImage,0,1,4
Microsoft.CodeAnalysis.Interop,IClrStrongName,StrongNameGetPublicKey,0,1,5
Microsoft.CodeAnalysis.Interop,IClrStrongName,StrongNameHashSize,0,1,1
Microsoft.CodeAnalysis.Interop,IClrStrongName,StrongNameKeyDelete,0,1,1
Microsoft.CodeAnalysis.Interop,IClrStrongName,StrongNameKeyGen,0,1,4
Microsoft.CodeAnalysis.Interop,IClrStrongName,StrongNameKeyGenEx,0,1,5
Microsoft.CodeAnalysis.Interop,IClrStrongName,StrongNameKeyInstall,0,1,3
Microsoft.CodeAnalysis.Interop,IClrStrongName,StrongNameSignatureGeneration,0,1,6
Microsoft.CodeAnalysis.Interop,IClrStrongName,StrongNameSignatureGenerationEx,0,1,7
Microsoft.CodeAnalysis.Interop,IClrStrongName,StrongNameSignatureSize,0,1,3
Microsoft.CodeAnalysis.Interop,IClrStrongName,StrongNameSignatureVerification,0,1,2
Microsoft.CodeAnalysis.Interop,IClrStrongName,StrongNameSignatureVerificationEx,0,1,2
Microsoft.CodeAnalysis.Interop,IClrStrongName,StrongNameSignatureVerificationFromImage,0,1,3
Microsoft.CodeAnalysis.Interop,IClrStrongName,StrongNameTokenFromAssembly,0,1,3
Microsoft.CodeAnalysis.Interop,IClrStrongName,StrongNameTokenFromAssemblyEx,0,1,5
Microsoft.CodeAnalysis.Interop,IClrStrongName,StrongNameTokenFromPublicKey,0,1,4
