Implementation smell,Namespace,Class,File,Method,Description
Long Statement,TrafficReport,Authentication,C:\repos\mmaitre314_TrafficMonitor\TrafficReport\TrafficReport.Shared\Authentication.cs,AuthenticateAsync,The length of the statement  "		MobileServiceUser user = await App.MobileServices.LoginAsync (MobileServiceAuthenticationProvider.MicrosoftAccount' /*useSingleSignOn*/true); " is 141.
Long Statement,TrafficReport,HubPage,C:\repos\mmaitre314_TrafficMonitor\TrafficReport\TrafficReport.Shared\HubPage.xaml.cs,ComboBoxEndPoints_SelectionChanged,The length of the statement  "	App.LocalSettings.Values ["ComboxBoxItemEndPoints"] = ((ComboxBoxItemEndPoints)ComboBoxEndPoints.Items [ComboBoxEndPoints.SelectedIndex]).Id; " is 141.
Empty Catch Block,TrafficReport,Authentication,C:\repos\mmaitre314_TrafficMonitor\TrafficReport\TrafficReport.Shared\Authentication.cs,AuthenticateAsync,The method has an empty catch block.
