Method,LOC,CC,PC
App:App,5,1,0
App:OnLaunched,34,6,1
App:RootFrame_FirstNavigated,7,1,2
App:OnActivated,9,2,1
Authentication:AuthenticateAsync,45,5,0
ComboxBoxItemEndPoints:ComboxBoxItemEndPoints,4,1,2
ComboxBoxItemEndPoints:ToString,3,1,0
HubPage:HubPage,3,1,0
HubPage:pageRoot_Loaded,33,3,2
HubPage:UpdateButtons,5,1,0
HubPage:ButtonRecord_Click,34,3,2
HubPage:ButtonCancel_Click,6,1,2
HubPage:ComboBoxEndPoints_SelectionChanged,3,1,2
PropertySetExtensions:Get,3,1,3
FrameworkElementExtensions:FindDescendantByName,17,5,2
