Project,Namespace,Ca types,Ce types
CShell,CShell,,CShell.Hosting.HostingHelpers' CShell.Framework.IModule' CShell.Framework.Services.IShell
CShell,CShell.Modules.Editors.Controls,CShell.Modules.Editors.ViewModels.EditorViewModel' CShell.Modules.Editors.Views.EditorView,CShell.IReplScriptExecutor
CShell,CShell.Modules.Editors,,CShell.Modules.Editors.ViewModels.EditorViewModel' CShell.Framework.Menus.StandardMenuItem' CShell.Framework.Menus.MenuItem' CShell.Framework.Menus.IMenu' CShell.Framework.Menus.MenuItemBase' CShell.Framework.Menus.IToolBar' CShell.Framework.Services.IShell' CShell.Framework.Results.Run' CShell.Framework.ITextDocument
CShell,CShell.Modules.Editors.ViewModels,CShell.Modules.Editors.EditorProvider' CShell.Modules.Editors.Module,CShell.Workspace' CShell.Modules.Editors.Controls.CodeCompletionTextEditor' CShell.Modules.Editors.Views.EditorView' CShell.Framework.Services.Execute' CShell.IReplScriptExecutor
CShell,CShell.Modules.Editors.Views,CShell.Modules.Editors.ViewModels.EditorViewModel,CShell.Modules.Editors.Controls.CodeCompletionTextEditor
CShell,CShell.Modules.Help,,CShell.Framework.Menus.IMenu' CShell.Framework.Menus.MenuItem' CShell.Framework.Menus.MenuItemBase' CShell.Constants' CShell.Framework.Results.Show
CShell,CShell.Modules.Help.ViewModels,,
CShell,CShell.Modules.Help.Views,,
CShell,CShell.Modules.Repl.Controls,CShell.Modules.Repl.Views.ReplView,CShell.IReplScriptExecutor
CShell,CShell.Modules.Repl,,CShell.Framework.Menus.MenuItemBase' CShell.Framework.Menus.IMenu' CShell.Framework.Menus.MenuItem' CShell.Framework.Services.IShell' CShell.Framework.Results.Show
CShell,CShell.Modules.Repl.ViewModels,,CShell.Modules.Repl.Views.IOutputView' CShell.Framework.Services.IReplOutput' CShell.Modules.Repl.Views.IReplView' CShell.Framework.Tool' CShell.Framework.Services.IStatusBar' CShell.Framework.Services.IShell' CShell.Framework.Services.Execute' CShell.IReplScriptExecutor
CShell,CShell.Modules.Repl.Views,CShell.Modules.Repl.ViewModels.OutputViewModel' CShell.Modules.Repl.ViewModels.ReplViewModel,CShell.Modules.Repl.Controls.CSRepl
CShell,CShell.Modules.Shell.Views,CShell.Modules.Shell.ViewModels.ShellViewModel,CShell.WindowLocation
CShell,CShell.Modules.Workspace.Controls,,
CShell,CShell.Modules.Workspace.Results,,CShell.Workspace' CShell.Constants' CShell.IReplScriptExecutor' CShell.Framework.ITextDocument' CShell.Framework.Services.Execute
CShell,CShell.Modules.Workspace.ViewModels,CShell.Modules.Workspace.Module,CShell.IReplScriptExecutor' CShell.Modules.Workspace.Module' CShell.Util.PathHelper' CShell.Framework.Results.Show' CShell.Workspace' CShell.Constants' CShell.Framework.Results.OpenDocumentResult' CShell.Framework.Results.ShowFolderDialogResult' CShell.Framework.Services.IShell' CShell.Properties.Settings
CShell,CShell.Modules.Shell,,CShell.Framework.Menus.MenuItem' CShell.Framework.Menus.StandardMenuItem' CShell.Framework.Menus.IMenu' CShell.Framework.Menus.MenuItemBase' CShell.Framework.Menus.IToolBar' CShell.Framework.Results.ShowFolderDialogResult' CShell.Framework.Results.Show' CShell.Constants' CShell.Framework.Services.IShell' CShell.Framework.IDocument
CShell,CShell.Modules.Shell.ViewModels,,CShell.Framework.Results.Show' CShell.Framework.Services.IShell' CShell.Modules.Shell.Views.IShellView' CShell.Framework.Services.IStatusBar' CShell.Framework.ITool' CShell.Framework.IDocument' CShell.Framework.Results.ChangeWorkspaceResult' CShell.Properties.Settings' CShell.Constants' CShell.Framework.Services.Execute' CShell.Shell' CShell.WindowLocation
CShell,CShell.Modules.Workspace,CShell.Modules.Workspace.ViewModels.AssemblyReferencesViewModel,CShell.Framework.Menus.MenuItem' CShell.Framework.Menus.MenuItemBase' CShell.Framework.Menus.IMenu' CShell.Framework.Services.IShell' CShell.Framework.Results.Show' CShell.Modules.Workspace.ViewModels.FolderViewModel' CShell.Framework.Results.OpenDocumentResult' CShell.Constants' CShell.Modules.Workspace.ViewModels.AssemblyGacViewModel' CShell.Modules.Workspace.ViewModels.AssemblyGacItemViewModel' CShell.Modules.Workspace.ViewModels.AssemblyPackagesViewModel' CShell.Modules.Workspace.ViewModels.TreeViewModel' CShell.Modules.Workspace.ViewModels.FolderBinViewModel' CShell.Modules.Workspace.ViewModels.FolderPackagesViewModel
CShell,CShell.Modules.Workspace.Views,,
CShell,CShell.Properties,CShell.Modules.Workspace.ViewModels.WorkspaceViewModel' CShell.Modules.Shell.ViewModels.ShellViewModel,
CShell,XamlGeneratedNamespace,,
