Namespace,Type,Method,LOC,CC,PC
MetroFramework.Design.Components,MetroStyleManagerDesigner,OnResetStyles,12,3,2
MetroFramework.Design.Components,MetroStyleManagerDesigner,ResetStyles,36,9,2
MetroFramework.Design.Components,MetroStyleManagerDesigner,ResetProperty,15,3,3
MetroFramework.Design.Controls,MetroToggleDesigner,PreFilterProperties,21,1,1
MetroFramework.Design.Controls,MetroRadioButtonDesigner,PreFilterProperties,21,1,1
MetroFramework.Design.Controls,MetroCheckBoxDesigner,PreFilterProperties,21,1,1
MetroFramework.Design.Controls,MetroButtonDesigner,PreFilterProperties,19,1,1
MetroFramework.Design.Controls,MetroLabelDesigner,PreFilterProperties,18,1,1
MetroFramework.Design.Controls,MetroLinkDesigner,PreFilterProperties,18,1,1
MetroFramework.Design.Controls,MetroPanelDesigner,Initialize,7,2,1
MetroFramework.Design.Controls,MetroProgressBarDesigner,PreFilterProperties,24,1,1
MetroFramework.Design.Controls,MetroProgressSpinnerDesigner,PreFilterProperties,23,1,1
MetroFramework.Design.Controls,MetroScrollBarDesigner,PreFilterProperties,12,1,1
MetroFramework.Design.Controls,MetroTabControlDesigner,MetroTabControlDesigner,5,1,0
MetroFramework.Design.Controls,MetroTabControlDesigner,OnAddPage,12,1,2
MetroFramework.Design.Controls,MetroTabControlDesigner,OnRemovePage,17,2,2
MetroFramework.Design.Controls,MetroTabControlDesigner,SetVerbs,12,2,0
MetroFramework.Design.Controls,MetroTabControlDesigner,WndProc,12,2,1
MetroFramework.Design.Controls,MetroTabControlDesigner,GetHitTest,27,3,1
MetroFramework.Design.Controls,MetroTabControlDesigner,PreFilterProperties,20,1,1
MetroFramework.Design.Controls,MetroTabPageCollectionEditor,CreateCollectionForm,5,1,0
MetroFramework.Design.Controls,MetroTabPageCollectionEditor,MetroTabPageCollectionEditor,1,1,1
MetroFramework.Design.Controls,MetroTabPageCollectionEditor,CreateCollectionItemType,3,1,0
MetroFramework.Design.Controls,MetroTabPageCollectionEditor,CreateNewItemTypes,3,1,0
MetroFramework.Design.Controls,MetroTextBoxDesigner,PreFilterProperties,8,1,1
MetroFramework.Design.Controls,MetroTileDesigner,CanParent,3,1,1
MetroFramework.Design.Controls,MetroTileDesigner,PreFilterProperties,20,1,1
