Implementation smell,Namespace,Class,File,Method,Description
Missing Default,Shortcut.Demo.WPF,MainWindow,C:\repos\ByteBlast_Shortcut\Demos\Shortcut.Demo.WPF\MainWindow.xaml.cs,Connect,The following switch statement is missing a default case: switch (connectionId)              {              case 1:                            #line 4 "..\..\MainWindow.xaml"              ((Shortcut.Demo.WPF.MainWindow)(target)).Initialized += new System.EventHandler(this.Window_Initialized);                            #line default              #line hidden              return;              }
