Implementation smell,Namespace,Class,File,Method,Description
Magic Number,XamarinFormsOIDCSample.Client.Views,LoginView,C:\repos\IdentityServer_IdentityServer3.Samples\source\Xamarin\Forms\OIDCSample.Client\XamarinFormsOIDCSample.Client\Views\LoginView.xaml.cs,DecodeToken,The following statement contains a magic number: switch (partToConvert.Length % 4)              {                  case 0:                      break;                  case 2:                      partToConvert += "==";                      break;                  case 3:                      partToConvert += "=";                      break;              }
Magic Number,XamarinFormsOIDCSample.Client.Views,LoginView,C:\repos\IdentityServer_IdentityServer3.Samples\source\Xamarin\Forms\OIDCSample.Client\XamarinFormsOIDCSample.Client\Views\LoginView.xaml.cs,DecodeToken,The following statement contains a magic number: switch (partToConvert.Length % 4)              {                  case 0:                      break;                  case 2:                      partToConvert += "==";                      break;                  case 3:                      partToConvert += "=";                      break;              }
Magic Number,XamarinFormsOIDCSample.Client.Views,LoginView,C:\repos\IdentityServer_IdentityServer3.Samples\source\Xamarin\Forms\OIDCSample.Client\XamarinFormsOIDCSample.Client\Views\LoginView.xaml.cs,DecodeToken,The following statement contains a magic number: switch (partToConvert.Length % 4)              {                  case 0:                      break;                  case 2:                      partToConvert += "==";                      break;                  case 3:                      partToConvert += "=";                      break;              }
Missing Default,XamarinFormsOIDCSample.Client.Views,LoginView,C:\repos\IdentityServer_IdentityServer3.Samples\source\Xamarin\Forms\OIDCSample.Client\XamarinFormsOIDCSample.Client\Views\LoginView.xaml.cs,DecodeToken,The following switch statement is missing a default case: switch (partToConvert.Length % 4)              {                  case 0:                      break;                  case 2:                      partToConvert += "==";                      break;                  case 3:                      partToConvert += "=";                      break;              }
