Implementation smell,Namespace,Class,File,Method,Description
Long Statement,WcfService,IdentityServerWrappedJwtHandler,D:\research\architectureSmells\repos\IdentityServer_IdentityServer3.Samples\source\Clients\WcfService\IdentityServerWrappedJwtHandler.cs,ValidateToken,The length of the statement  "            var jwt = samlAttributeStatement.Attributes.Where(sa => sa.Name.Equals("jwt"' StringComparison.OrdinalIgnoreCase)).SingleOrDefault().Values.Single(); " is 149.
Long Statement,WcfService,Program,D:\research\architectureSmells\repos\IdentityServer_IdentityServer3.Samples\source\Clients\WcfService\Program.cs,CreateIdentityConfiguration,The length of the statement  "            identityConfiguration.SecurityTokenHandlers.Add(new IdentityServerWrappedJwtHandler("https://localhost:44333/core"' "write")); " is 126.
