Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Conventions.Houskeeping,HousekeepingConventions,C:\research\architectureSmells\repos\reactiveui_ReactiveUI.Samples\OldSamples\ReactiveTwitter\Conventions\Houskeeping\HousekeepingConventions.cs,ServicesAssemblyMustNotTakeADependancyOn,The length of the statement  "            typeof(ServicesAssembly).MustConformTo(Convention.MustNotTakeADependencyOn(typeof(ServicesDisconnectedAssembly)' "TODO"));" is 122.
Long Statement,Conventions.Houskeeping,HousekeepingConventions,C:\research\architectureSmells\repos\reactiveui_ReactiveUI.Samples\OldSamples\ReactiveTwitter\Conventions\Houskeeping\HousekeepingConventions.cs,ServicesConnectedAssemblyMustNotTakeADependancyOn,The length of the statement  "            typeof(ServicesAssembly).MustConformTo(Convention.MustNotTakeADependencyOn(typeof(ServicesDisconnectedAssembly)' "TODO"));" is 122.
Long Statement,Conventions.Houskeeping,HousekeepingConventions,C:\research\architectureSmells\repos\reactiveui_ReactiveUI.Samples\OldSamples\ReactiveTwitter\Conventions\Houskeeping\HousekeepingConventions.cs,ServicesDisconnectedAssemblyMustNotTakeADependancyOn,The length of the statement  "            typeof(ServicesDisconnectedAssembly).MustConformTo(Convention.MustNotTakeADependencyOn(typeof(ServicesConnectedAssembly)' "TODO"));" is 131.
Long Statement,Conventions.Houskeeping,HousekeepingConventions,C:\research\architectureSmells\repos\reactiveui_ReactiveUI.Samples\OldSamples\ReactiveTwitter\Conventions\Houskeeping\HousekeepingConventions.cs,ServicesDisconnectedAssemblyMustNotTakeADependancyOn,The length of the statement  "            typeof(ServicesDisconnectedAssembly).MustConformTo(Convention.MustNotTakeADependencyOn(typeof(FeaturesAssembly)' "TODO"));" is 122.
Long Statement,Conventions.Houskeeping,HousekeepingConventions,C:\research\architectureSmells\repos\reactiveui_ReactiveUI.Samples\OldSamples\ReactiveTwitter\Conventions\Houskeeping\HousekeepingConventions.cs,UtilityAssemblyMustNotTakeADependancyOn,The length of the statement  "            typeof(UtilityAssembly).MustConformTo(Convention.MustNotTakeADependencyOn(typeof(ServicesDisconnectedAssembly)' "TODO"));" is 121.
Long Statement,Conventions.Houskeeping,HousekeepingConventions,C:\research\architectureSmells\repos\reactiveui_ReactiveUI.Samples\OldSamples\ReactiveTwitter\Conventions\Houskeeping\HousekeepingConventions.cs,ViewModelsAssemblyMustNotTakeADependancyOn,The length of the statement  "            typeof(FeaturesAssembly).MustConformTo(Convention.MustNotTakeADependencyOn(typeof(ServicesDisconnectedAssembly)' "TODO"));" is 122.
