Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
Cyclic Dependency,Samurai.Client.iOS,Samurai.Client.Wp7,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Samurai.Client.Wp7' Samurai.Client.Wp7.Screens,Samurai.Client.Wp7.SamuraiGame' Samurai.Client.Wp7.Screens.GameScreen' Samurai.Client.Wp7.Screens.ScreenManager,Samurai.Client.Wp7.SamuraiGame' Samurai.Client.Wp7.Screens.GameScreen' Samurai.Client.Wp7.Screens.ScreenManager
Unstable Dependency,Samurai.Client.iOS,Samurai.Client.Wp7,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Samurai.Client.Wp7.Screens,Samurai.Client.Wp7.ScreenManager' Samurai.Client.Wp7.MainMenuScreen,Samurai.Client.Wp7.ScreenManager' Samurai.Client.Wp7.MainMenuScreen
