Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
ApprovalMeta,0,3,1,0,3,47,4,0,0,0,0,4
CommitApprovalScanner,2,5,0,0,3,51,6,0,0,0.6,8,1
CallbackCommitApprovalMetaStore,3,4,0,0,3,58,4,0,1,0.75,1,1
CommitInfo,0,0,2,0,0,11,0,0,0,0,0,2
CommitStatistics,0,0,1,0,0,7,0,0,0,0,0,2
ICommitApprovalMetaStore,0,2,0,0,0,5,2,1,0,0,1,2
CommitExtensions,0,1,0,0,1,15,3,0,0,0,1,0
BitbucketApiClient,1,9,0,0,6,61,12,0,1,0.44,5,1
IBitbucketApiClient,0,5,0,0,0,8,5,1,0,0,2,3
BitbucketComments,0,11,0,0,2,136,17,0,0,0,15,0
CallbackCommentMetaStore,3,3,0,0,2,68,5,0,1,0.33,2,1
CommentChangeScanner,2,3,0,0,2,36,3,0,0,0.33,6,1
CommentMeta,0,0,2,0,0,11,0,0,0,0,0,3
CommentView,0,0,5,0,0,28,0,0,0,0,0,2
FileCommentMetaStore,3,4,0,0,2,46,7,0,1,0.42,2,0
ICommentMetaStore,0,1,0,0,0,4,1,2,0,0,0,2
StorageResult,0,0,0,0,0,7,0,0,0,0,0,3
IHaveETag,0,0,1,0,0,8,0,2,0,0,0,1
Link,0,0,1,0,0,8,0,0,0,0,0,1
Resource,0,1,3,0,0,21,1,5,1,0,1,0
ListResource,0,0,6,0,0,32,0,2,1,0,0,0
Comment,0,0,5,0,0,28,0,0,2,0,0,1
CommentList,0,0,0,0,0,3,0,0,2,0,0,1
CommentContent,0,0,3,0,0,18,0,0,0,0,0,0
CommitsList,0,0,0,0,0,3,0,0,2,0,0,2
Commit,0,0,5,0,0,28,0,1,2,0,0,5
Repository,0,0,2,0,0,13,0,0,2,0,0,0
User,0,0,2,0,0,13,0,0,2,0,0,2
Author,0,0,2,0,0,13,0,0,0,0,0,0
Parent,0,0,1,0,0,8,0,0,2,0,0,0
Participant,0,0,3,0,0,18,0,0,0,0,0,0
CommitDetails,0,0,1,0,0,8,0,0,3,0,0,3
