Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
God Component,MbUnit.vs2010,MbUnit.Framework,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 108,MbUnit.Framework.OutcomeOnFileError' MbUnit.Framework.JoinStrategy' MbUnit.Framework.ParameterAttribute' MbUnit.Framework.Importance' MbUnit.Framework.NamespaceDoc' MbUnit.Framework.RandomStringStock' MbUnit.Framework.TestScope' MbUnit.Framework.SortOrder' MbUnit.Framework.StructuralEqualityComparerOptions' MbUnit.Framework.AnnotationAttribute' MbUnit.Framework.CombinatorialJoinAttribute' MbUnit.Framework.DataAttribute' MbUnit.Framework.PairwiseJoinAttribute' MbUnit.Framework.SequentialJoinAttribute' MbUnit.Framework.SetUpAttribute' MbUnit.Framework.TearDownAttribute' MbUnit.Framework.TestFixtureAttribute' MbUnit.Framework.BinaryDataAttribute' MbUnit.Framework.TextDataAttribute' MbUnit.Framework.XmlOptions' MbUnit.Framework.CustomXmlOptions' MbUnit.Framework.ImpersonationData' MbUnit.Framework.DynamicTestFactoryAttribute' MbUnit.Framework.XmlPath' MbUnit.Framework.ExpectedInvalidOperationExceptionAttribute' MbUnit.Framework.ApartmentStateAttribute' MbUnit.Framework.ColumnAttribute' MbUnit.Framework.CsvDataAttribute' MbUnit.Framework.HeaderAttribute' MbUnit.Framework.FixtureInitializerAttribute' MbUnit.Framework.MultipleAssertsAttribute' MbUnit.Framework.RepeatAttribute' MbUnit.Framework.RowAttribute' MbUnit.Framework.AssemblyResolverAttribute' MbUnit.Framework.CategoryAttribute' MbUnit.Framework.DescriptionAttribute' MbUnit.Framework.ExpectedArgumentExceptionAttribute' MbUnit.Framework.ExpectedArgumentNullExceptionAttribute' MbUnit.Framework.ExpectedArgumentOutOfRangeExceptionAttribute' MbUnit.Framework.ImportanceAttribute' MbUnit.Framework.MetadataAttribute' MbUnit.Framework.FixtureSetUpAttribute' MbUnit.Framework.FixtureTearDownAttribute' MbUnit.Framework.ThreadedRepeatAttribute' MbUnit.Framework.TimeoutAttribute' MbUnit.Framework.AutoEmbedScreenshotAttribute' MbUnit.Framework.AutoEmbedRecordingAttribute' MbUnit.Framework.ConverterAttribute' MbUnit.Framework.FormatterAttribute' MbUnit.Framework.PrincipalAttribute' MbUnit.Framework.MultipleCultureAttribute' MbUnit.Framework.DefaultTestCaseTimeoutAttribute' MbUnit.Framework.DegreeOfParallelismAttribute' MbUnit.Framework.StaticTestFactoryAttribute' MbUnit.Framework.TestCase' MbUnit.Framework.RandomGenerationDataAttribute' MbUnit.Framework.DisableAttribute' MbUnit.Framework.AssemblyFixtureAttribute' MbUnit.Framework.BindAttribute' MbUnit.Framework.ExplicitAttribute' MbUnit.Framework.FactoryAttribute' MbUnit.Framework.JoinAttribute' MbUnit.Framework.PropertyIndex' MbUnit.Framework.NameAttribute' MbUnit.Framework.PendingAttribute' MbUnit.Framework.IgnoreAttribute' MbUnit.Framework.TestAttribute' MbUnit.Framework.TestsOnAttribute' MbUnit.Framework.SortOrderInfo' MbUnit.Framework.EqualityComparerAttribute' MbUnit.Framework.ComparerAttribute' MbUnit.Framework.ImpersonateAttribute' MbUnit.Framework.SequentialNumbersAttribute' MbUnit.Framework.XmlDataAttribute' MbUnit.Framework.RollbackAttribute' MbUnit.Framework.TestFixtureReference' MbUnit.Framework.DependsOnAttribute' MbUnit.Framework.RetryRunner' MbUnit.Framework.AuthorAttribute,MbUnit.Framework.Assert' MbUnit.Framework.ExpectedInvalidOperationExceptionAttribute' MbUnit.Framework.RandomGenerationDataAttribute' MbUnit.Framework.DisableAttribute' MbUnit.Framework.AnnotationAttribute' MbUnit.Framework.ApartmentStateAttribute' MbUnit.Framework.AssemblyFixtureAttribute' MbUnit.Framework.BindAttribute' MbUnit.Framework.ColumnAttribute' MbUnit.Framework.CombinatorialJoinAttribute' MbUnit.Framework.DataGenerators' MbUnit.Framework.Random' MbUnit.Framework.Sequential' MbUnit.Framework.CsvDataAttribute' MbUnit.Framework.DataAttribute' MbUnit.Framework.DependsOnAttribute' MbUnit.Framework.ExplicitAttribute' MbUnit.Framework.ContentAttribute' MbUnit.Framework.OutcomeOnFileError' MbUnit.Framework.FactoryAttribute' MbUnit.Framework.HeaderAttribute' MbUnit.Framework.FixtureInitializerAttribute' MbUnit.Framework.IRetryOptions' MbUnit.Framework.JoinAttribute' MbUnit.Framework.JoinStrategy' MbUnit.Framework.Mirror' MbUnit.Framework.MemberSet' MbUnit.Framework.PropertyIndex' MbUnit.Framework.MultipleAssertsAttribute' MbUnit.Framework.NameAttribute' MbUnit.Framework.AssertOverSyntax' MbUnit.Framework.PairwiseJoinAttribute' MbUnit.Framework.PendingAttribute' MbUnit.Framework.RepeatAttribute' MbUnit.Framework.Retry' MbUnit.Framework.RetryOptions' MbUnit.Framework.RetryRunner' MbUnit.Framework.RowAttribute' MbUnit.Framework.AssemblyResolverAttribute' MbUnit.Framework.AuthorAttribute' MbUnit.Framework.CategoryAttribute' MbUnit.Framework.DescriptionAttribute' MbUnit.Framework.ExpectedArgumentExceptionAttribute' MbUnit.Framework.ExpectedArgumentNullExceptionAttribute' MbUnit.Framework.ExpectedArgumentOutOfRangeExceptionAttribute' MbUnit.Framework.ExpectedExceptionAttribute' MbUnit.Framework.IgnoreAttribute' MbUnit.Framework.ImportanceAttribute' MbUnit.Framework.MetadataAttribute' MbUnit.Framework.ParameterAttribute' MbUnit.Framework.MirrorException' MbUnit.Framework.SequentialJoinAttribute' MbUnit.Framework.SetUpAttribute' MbUnit.Framework.TearDownAttribute' MbUnit.Framework.TestAttribute' MbUnit.Framework.TestDecoratorAttribute' MbUnit.Framework.TestFixtureAttribute' MbUnit.Framework.FixtureSetUpAttribute' MbUnit.Framework.FixtureTearDownAttribute' MbUnit.Framework.Importance' MbUnit.Framework.TestsOnAttribute' MbUnit.Framework.ThreadedRepeatAttribute' MbUnit.Framework.TimeoutAttribute' MbUnit.Framework.Xml' MbUnit.Framework.SortOrderInfo' MbUnit.Framework.AutoEmbedScreenshotAttribute' MbUnit.Framework.AutoEmbedRecordingAttribute' MbUnit.Framework.AbstractComparerAttribute' MbUnit.Framework.ConverterAttribute' MbUnit.Framework.BinaryDataAttribute' MbUnit.Framework.CatchExceptionAttribute' MbUnit.Framework.AssertExceptionAttribute' MbUnit.Framework.TextDataAttribute' MbUnit.Framework.FormatterAttribute' MbUnit.Framework.EqualityComparerAttribute' MbUnit.Framework.ComparerAttribute' MbUnit.Framework.XmlOptions' MbUnit.Framework.CustomXmlOptions' MbUnit.Framework.PrincipalAttribute' MbUnit.Framework.MultipleCultureAttribute' MbUnit.Framework.ImpersonateAttribute' MbUnit.Framework.ImpersonationData' MbUnit.Framework.NamespaceDoc' MbUnit.Framework.RandomStringStock' MbUnit.Framework.RandomStringStockInfo' MbUnit.Framework.RandomStringsAttribute' MbUnit.Framework.SequentialNumbersAttribute' MbUnit.Framework.RandomNumbersAttribute' MbUnit.Framework.GenerationDataAttribute' MbUnit.Framework.TestScope' MbUnit.Framework.EnumDataAttribute' MbUnit.Framework.DefaultTestCaseTimeoutAttribute' MbUnit.Framework.DegreeOfParallelismAttribute' MbUnit.Framework.MatchTable<T>' MbUnit.Framework.SortOrder' MbUnit.Framework.StructuralEqualityComparer<T>' MbUnit.Framework.StructuralEqualityComparerOptions' MbUnit.Framework.XmlDataAttribute' MbUnit.Framework.ParallelizableAttribute' MbUnit.Framework.StaticTestFactoryAttribute' MbUnit.Framework.Test' MbUnit.Framework.TestCase' MbUnit.Framework.DynamicTestFactoryAttribute' MbUnit.Framework.RollbackAttribute' MbUnit.Framework.TestDefinition' MbUnit.Framework.TestFixtureReference' MbUnit.Framework.TestSuite' MbUnit.Framework.XmlPath
Feature Concentration,MbUnit.vs2010,MbUnit.Framework.ContractVerifiers.Core,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [NotEnoughHashesException]' [HashStore]' [HashStoreResult]' [ImmutableTypeCollection]' [NamespaceDoc]' [CollectionHandler<TCollection'TItem>]' [ContractVerificationContext]' [ListHandler<TList'TItem>]. LCC (Lack of Component Cohesion) = 1,MbUnit.Framework.ContractVerifiers.Core.HashStore' MbUnit.Framework.ContractVerifiers.Core.HashStoreResult' MbUnit.Framework.ContractVerifiers.Core.ImmutableTypeCollection' MbUnit.Framework.ContractVerifiers.Core.NamespaceDoc' MbUnit.Framework.ContractVerifiers.Core.CollectionHandler<TCollection'TItem>' MbUnit.Framework.ContractVerifiers.Core.ContractVerificationContext' MbUnit.Framework.ContractVerifiers.Core.ListHandler<TList'TItem>,MbUnit.Framework.ContractVerifiers.Core.NotEnoughHashesException' MbUnit.Framework.ContractVerifiers.Core.HashStore' MbUnit.Framework.ContractVerifiers.Core.HashStoreResult' MbUnit.Framework.ContractVerifiers.Core.ImmutableTypeCollection' MbUnit.Framework.ContractVerifiers.Core.NamespaceDoc' MbUnit.Framework.ContractVerifiers.Core.CollectionHandler<TCollection'TItem>' MbUnit.Framework.ContractVerifiers.Core.ContractVerificationContext' MbUnit.Framework.ContractVerifiers.Core.ListHandler<TList'TItem>
Feature Concentration,MbUnit.vs2010,MbUnit.Framework,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [Assert]' [ExpectedInvalidOperationExceptionAttribute' ExpectedExceptionAttribute' ExpectedArgumentExceptionAttribute' ExpectedArgumentNullExceptionAttribute' ExpectedArgumentOutOfRangeExceptionAttribute]' [RandomGenerationDataAttribute' RandomStringsAttribute' RandomNumbersAttribute' GenerationDataAttribute' ColumnAttribute' DataAttribute' RowAttribute' EnumDataAttribute' SequentialNumbersAttribute]' [DisableAttribute]' [AnnotationAttribute]' [ApartmentStateAttribute]' [AssemblyFixtureAttribute]' [BindAttribute]' [CombinatorialJoinAttribute' JoinAttribute' PairwiseJoinAttribute' SequentialJoinAttribute]' [DataGenerators]' [Random]' [Sequential]' [CsvDataAttribute' ContentAttribute' BinaryDataAttribute' TextDataAttribute' XmlDataAttribute]' [DependsOnAttribute]' [ExplicitAttribute]' [OutcomeOnFileError]' [FactoryAttribute]' [HeaderAttribute]' [FixtureInitializerAttribute]' [IRetryOptions' RetryOptions]' [JoinStrategy]' [Mirror]' [MemberSet]' [PropertyIndex]' [MultipleAssertsAttribute]' [NameAttribute]' [AssertOverSyntax]' [PendingAttribute]' [RepeatAttribute]' [Retry]' [RetryRunner]' [AssemblyResolverAttribute]' [AuthorAttribute]' [CategoryAttribute]' [DescriptionAttribute]' [IgnoreAttribute]' [ImportanceAttribute]' [MetadataAttribute]' [ParameterAttribute]' [MirrorException]' [SetUpAttribute]' [TearDownAttribute]' [TestAttribute]' [TestDecoratorAttribute]' [TestFixtureAttribute]' [FixtureSetUpAttribute]' [FixtureTearDownAttribute]' [Importance]' [TestsOnAttribute]' [ThreadedRepeatAttribute]' [TimeoutAttribute]' [Xml]' [SortOrderInfo]' [AutoEmbedScreenshotAttribute' AutoEmbedRecordingAttribute]' [AbstractComparerAttribute' EqualityComparerAttribute' ComparerAttribute]' [ConverterAttribute]' [CatchExceptionAttribute' AssertExceptionAttribute]' [FormatterAttribute]' [XmlOptions' CustomXmlOptions]' [PrincipalAttribute]' [MultipleCultureAttribute]' [ImpersonateAttribute]' [ImpersonationData]' [NamespaceDoc]' [RandomStringStock]' [RandomStringStockInfo]' [TestScope]' [DefaultTestCaseTimeoutAttribute]' [DegreeOfParallelismAttribute]' [MatchTable<T>]' [SortOrder]' [StructuralEqualityComparer<T>]' [StructuralEqualityComparerOptions]' [ParallelizableAttribute]' [StaticTestFactoryAttribute]' [Test' TestDefinition' TestFixtureReference' TestSuite' TestCase]' [DynamicTestFactoryAttribute]' [RollbackAttribute]' [XmlPath]. LCC (Lack of Component Cohesion) = 0.73,MbUnit.Framework.IRetryOptions' MbUnit.Framework.RetryOptions' MbUnit.Framework.AutoEmbedScreenshotAttribute' MbUnit.Framework.AutoEmbedRecordingAttribute' MbUnit.Framework.CatchExceptionAttribute' MbUnit.Framework.AssertExceptionAttribute' MbUnit.Framework.XmlOptions' MbUnit.Framework.CustomXmlOptions' MbUnit.Framework.Assert' MbUnit.Framework.DisableAttribute' MbUnit.Framework.AnnotationAttribute' MbUnit.Framework.ApartmentStateAttribute' MbUnit.Framework.AssemblyFixtureAttribute' MbUnit.Framework.BindAttribute' MbUnit.Framework.DataGenerators' MbUnit.Framework.Random' MbUnit.Framework.Sequential' MbUnit.Framework.DependsOnAttribute' MbUnit.Framework.ExplicitAttribute' MbUnit.Framework.OutcomeOnFileError' MbUnit.Framework.FactoryAttribute' MbUnit.Framework.HeaderAttribute' MbUnit.Framework.FixtureInitializerAttribute' MbUnit.Framework.JoinStrategy' MbUnit.Framework.Mirror' MbUnit.Framework.MemberSet' MbUnit.Framework.PropertyIndex' MbUnit.Framework.MultipleAssertsAttribute' MbUnit.Framework.NameAttribute' MbUnit.Framework.AssertOverSyntax' MbUnit.Framework.PendingAttribute' MbUnit.Framework.RepeatAttribute' MbUnit.Framework.Retry' MbUnit.Framework.RetryRunner' MbUnit.Framework.AssemblyResolverAttribute' MbUnit.Framework.AuthorAttribute' MbUnit.Framework.CategoryAttribute' MbUnit.Framework.DescriptionAttribute' MbUnit.Framework.IgnoreAttribute' MbUnit.Framework.ImportanceAttribute' MbUnit.Framework.MetadataAttribute' MbUnit.Framework.ParameterAttribute' MbUnit.Framework.MirrorException' MbUnit.Framework.SetUpAttribute' MbUnit.Framework.TearDownAttribute' MbUnit.Framework.TestAttribute' MbUnit.Framework.TestDecoratorAttribute' MbUnit.Framework.TestFixtureAttribute' MbUnit.Framework.FixtureSetUpAttribute' MbUnit.Framework.FixtureTearDownAttribute' MbUnit.Framework.Importance' MbUnit.Framework.TestsOnAttribute' MbUnit.Framework.ThreadedRepeatAttribute' MbUnit.Framework.TimeoutAttribute' MbUnit.Framework.Xml' MbUnit.Framework.SortOrderInfo' MbUnit.Framework.ConverterAttribute' MbUnit.Framework.FormatterAttribute' MbUnit.Framework.PrincipalAttribute' MbUnit.Framework.MultipleCultureAttribute' MbUnit.Framework.ImpersonateAttribute' MbUnit.Framework.ImpersonationData' MbUnit.Framework.NamespaceDoc' MbUnit.Framework.RandomStringStock' MbUnit.Framework.RandomStringStockInfo' MbUnit.Framework.TestScope' MbUnit.Framework.DefaultTestCaseTimeoutAttribute' MbUnit.Framework.DegreeOfParallelismAttribute' MbUnit.Framework.MatchTable<T>' MbUnit.Framework.SortOrder' MbUnit.Framework.StructuralEqualityComparer<T>' MbUnit.Framework.StructuralEqualityComparerOptions' MbUnit.Framework.ParallelizableAttribute' MbUnit.Framework.StaticTestFactoryAttribute' MbUnit.Framework.DynamicTestFactoryAttribute' MbUnit.Framework.RollbackAttribute' MbUnit.Framework.XmlPath,MbUnit.Framework.Assert' MbUnit.Framework.ExpectedInvalidOperationExceptionAttribute' MbUnit.Framework.RandomGenerationDataAttribute' MbUnit.Framework.DisableAttribute' MbUnit.Framework.AnnotationAttribute' MbUnit.Framework.ApartmentStateAttribute' MbUnit.Framework.AssemblyFixtureAttribute' MbUnit.Framework.BindAttribute' MbUnit.Framework.ColumnAttribute' MbUnit.Framework.CombinatorialJoinAttribute' MbUnit.Framework.DataGenerators' MbUnit.Framework.Random' MbUnit.Framework.Sequential' MbUnit.Framework.CsvDataAttribute' MbUnit.Framework.DataAttribute' MbUnit.Framework.DependsOnAttribute' MbUnit.Framework.ExplicitAttribute' MbUnit.Framework.ContentAttribute' MbUnit.Framework.OutcomeOnFileError' MbUnit.Framework.FactoryAttribute' MbUnit.Framework.HeaderAttribute' MbUnit.Framework.FixtureInitializerAttribute' MbUnit.Framework.IRetryOptions' MbUnit.Framework.JoinAttribute' MbUnit.Framework.JoinStrategy' MbUnit.Framework.Mirror' MbUnit.Framework.MemberSet' MbUnit.Framework.PropertyIndex' MbUnit.Framework.MultipleAssertsAttribute' MbUnit.Framework.NameAttribute' MbUnit.Framework.AssertOverSyntax' MbUnit.Framework.PairwiseJoinAttribute' MbUnit.Framework.PendingAttribute' MbUnit.Framework.RepeatAttribute' MbUnit.Framework.Retry' MbUnit.Framework.RetryOptions' MbUnit.Framework.RetryRunner' MbUnit.Framework.RowAttribute' MbUnit.Framework.AssemblyResolverAttribute' MbUnit.Framework.AuthorAttribute' MbUnit.Framework.CategoryAttribute' MbUnit.Framework.DescriptionAttribute' MbUnit.Framework.ExpectedArgumentExceptionAttribute' MbUnit.Framework.ExpectedArgumentNullExceptionAttribute' MbUnit.Framework.ExpectedArgumentOutOfRangeExceptionAttribute' MbUnit.Framework.ExpectedExceptionAttribute' MbUnit.Framework.IgnoreAttribute' MbUnit.Framework.ImportanceAttribute' MbUnit.Framework.MetadataAttribute' MbUnit.Framework.ParameterAttribute' MbUnit.Framework.MirrorException' MbUnit.Framework.SequentialJoinAttribute' MbUnit.Framework.SetUpAttribute' MbUnit.Framework.TearDownAttribute' MbUnit.Framework.TestAttribute' MbUnit.Framework.TestDecoratorAttribute' MbUnit.Framework.TestFixtureAttribute' MbUnit.Framework.FixtureSetUpAttribute' MbUnit.Framework.FixtureTearDownAttribute' MbUnit.Framework.Importance' MbUnit.Framework.TestsOnAttribute' MbUnit.Framework.ThreadedRepeatAttribute' MbUnit.Framework.TimeoutAttribute' MbUnit.Framework.Xml' MbUnit.Framework.SortOrderInfo' MbUnit.Framework.AutoEmbedScreenshotAttribute' MbUnit.Framework.AutoEmbedRecordingAttribute' MbUnit.Framework.AbstractComparerAttribute' MbUnit.Framework.ConverterAttribute' MbUnit.Framework.BinaryDataAttribute' MbUnit.Framework.CatchExceptionAttribute' MbUnit.Framework.AssertExceptionAttribute' MbUnit.Framework.TextDataAttribute' MbUnit.Framework.FormatterAttribute' MbUnit.Framework.EqualityComparerAttribute' MbUnit.Framework.ComparerAttribute' MbUnit.Framework.XmlOptions' MbUnit.Framework.CustomXmlOptions' MbUnit.Framework.PrincipalAttribute' MbUnit.Framework.MultipleCultureAttribute' MbUnit.Framework.ImpersonateAttribute' MbUnit.Framework.ImpersonationData' MbUnit.Framework.NamespaceDoc' MbUnit.Framework.RandomStringStock' MbUnit.Framework.RandomStringStockInfo' MbUnit.Framework.RandomStringsAttribute' MbUnit.Framework.SequentialNumbersAttribute' MbUnit.Framework.RandomNumbersAttribute' MbUnit.Framework.GenerationDataAttribute' MbUnit.Framework.TestScope' MbUnit.Framework.EnumDataAttribute' MbUnit.Framework.DefaultTestCaseTimeoutAttribute' MbUnit.Framework.DegreeOfParallelismAttribute' MbUnit.Framework.MatchTable<T>' MbUnit.Framework.SortOrder' MbUnit.Framework.StructuralEqualityComparer<T>' MbUnit.Framework.StructuralEqualityComparerOptions' MbUnit.Framework.XmlDataAttribute' MbUnit.Framework.ParallelizableAttribute' MbUnit.Framework.StaticTestFactoryAttribute' MbUnit.Framework.Test' MbUnit.Framework.TestCase' MbUnit.Framework.DynamicTestFactoryAttribute' MbUnit.Framework.RollbackAttribute' MbUnit.Framework.TestDefinition' MbUnit.Framework.TestFixtureReference' MbUnit.Framework.TestSuite' MbUnit.Framework.XmlPath
Feature Concentration,MbUnit.vs2010,MbUnit.Framework.ContractVerifiers,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [HashCodeAcceptanceContract<T>' AbstractContract' AccessorContract<TTarget'TValue>' CollectionContract<TCollection'TItem>' IContract' ComparisonContract<TTarget>' EqualityContract<TTarget>' ExceptionContract<TException>' ImmutabilityContract<TTarget>]' [CollisionProbability]' [UniformDistributionQuality]' [EquivalenceClass]' [EquivalenceClassCollection]' [InvalidValuesClass<T>]' [InvalidValuesClassCollection<T>]' [DistinctInstanceCollection<T>]' [ListContract<TList'TItem>]' [NamespaceDoc]' [VerifyContractAttribute]' [ComparisonSpecifications]' [InstancePair]' [EqualitySpecifications]. LCC (Lack of Component Cohesion) = 0.64,MbUnit.Framework.ContractVerifiers.CollisionProbability' MbUnit.Framework.ContractVerifiers.UniformDistributionQuality' MbUnit.Framework.ContractVerifiers.EquivalenceClass' MbUnit.Framework.ContractVerifiers.EquivalenceClassCollection' MbUnit.Framework.ContractVerifiers.InvalidValuesClass<T>' MbUnit.Framework.ContractVerifiers.InvalidValuesClassCollection<T>' MbUnit.Framework.ContractVerifiers.DistinctInstanceCollection<T>' MbUnit.Framework.ContractVerifiers.ListContract<TList'TItem>' MbUnit.Framework.ContractVerifiers.NamespaceDoc' MbUnit.Framework.ContractVerifiers.VerifyContractAttribute' MbUnit.Framework.ContractVerifiers.ComparisonSpecifications' MbUnit.Framework.ContractVerifiers.InstancePair' MbUnit.Framework.ContractVerifiers.EqualitySpecifications,MbUnit.Framework.ContractVerifiers.HashCodeAcceptanceContract<T>' MbUnit.Framework.ContractVerifiers.CollisionProbability' MbUnit.Framework.ContractVerifiers.UniformDistributionQuality' MbUnit.Framework.ContractVerifiers.EquivalenceClass' MbUnit.Framework.ContractVerifiers.EquivalenceClassCollection' MbUnit.Framework.ContractVerifiers.AbstractContract' MbUnit.Framework.ContractVerifiers.AccessorContract<TTarget'TValue>' MbUnit.Framework.ContractVerifiers.InvalidValuesClass<T>' MbUnit.Framework.ContractVerifiers.InvalidValuesClassCollection<T>' MbUnit.Framework.ContractVerifiers.DistinctInstanceCollection<T>' MbUnit.Framework.ContractVerifiers.CollectionContract<TCollection'TItem>' MbUnit.Framework.ContractVerifiers.ListContract<TList'TItem>' MbUnit.Framework.ContractVerifiers.NamespaceDoc' MbUnit.Framework.ContractVerifiers.VerifyContractAttribute' MbUnit.Framework.ContractVerifiers.IContract' MbUnit.Framework.ContractVerifiers.ComparisonContract<TTarget>' MbUnit.Framework.ContractVerifiers.ComparisonSpecifications' MbUnit.Framework.ContractVerifiers.InstancePair' MbUnit.Framework.ContractVerifiers.EqualityContract<TTarget>' MbUnit.Framework.ContractVerifiers.EqualitySpecifications' MbUnit.Framework.ContractVerifiers.ExceptionContract<TException>' MbUnit.Framework.ContractVerifiers.ImmutabilityContract<TTarget>
Scattered Functionality,MbUnit.vs2010,MbUnit.Framework.ContractVerifiers.Core,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: MbUnit.Framework' Gallio.Framework.Assertions,MbUnit.Framework.Assert' Gallio.Framework.Assertions.AssertionFailureBuilder,MbUnit.Framework.Assert' Gallio.Framework.Assertions.AssertionFailureBuilder
Scattered Functionality,MbUnit.vs2010,MbUnit.Framework,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Gallio.Common.Collections' Gallio.Framework.Assertions,Gallio.Common.Collections.EnumerableCounter' Gallio.Framework.Assertions.AssertionFailureBuilder,Gallio.Common.Collections.EnumerableCounter' Gallio.Framework.Assertions.AssertionFailureBuilder
Scattered Functionality,MbUnit.vs2010,MbUnit.Framework,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Gallio.Framework' Gallio.Framework.Assertions,Gallio.Framework.IComparisonSemantics' Gallio.Framework.Assertions.AssertionFailureBuilder,Gallio.Framework.IComparisonSemantics' Gallio.Framework.Assertions.AssertionFailureBuilder
Scattered Functionality,MbUnit.vs2010,MbUnit.Framework,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Gallio.Common' Gallio.Framework.Pattern,Gallio.Common.ActionChain' Gallio.Framework.Pattern.PatternAttribute' Gallio.Framework.Pattern.TestTypePatternAttribute' Gallio.Framework.Pattern.ITestComponentBuilder' Gallio.Framework.Pattern.PatternTestInstanceState' Gallio.Framework.Pattern.ITestModelBuilder' Gallio.Framework.Pattern.IPatternScope,Gallio.Common.ActionChain' Gallio.Framework.Pattern.PatternAttribute' Gallio.Framework.Pattern.TestTypePatternAttribute' Gallio.Framework.Pattern.ITestComponentBuilder' Gallio.Framework.Pattern.PatternTestInstanceState' Gallio.Framework.Pattern.ITestModelBuilder' Gallio.Framework.Pattern.IPatternScope
Scattered Functionality,MbUnit.vs2010,MbUnit.Framework,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Gallio.Common.Reflection' Gallio.Framework.Pattern,Gallio.Common.Reflection.Reflector' Gallio.Framework.Pattern.PatternAttribute' Gallio.Common.Reflection.ITypeInfo' Gallio.Common.Reflection.IMethodInfo' Gallio.Framework.Pattern.ITestModelBuilder' Gallio.Framework.Pattern.IPatternEvaluator,Gallio.Common.Reflection.Reflector' Gallio.Framework.Pattern.PatternAttribute' Gallio.Common.Reflection.ITypeInfo' Gallio.Common.Reflection.IMethodInfo' Gallio.Framework.Pattern.ITestModelBuilder' Gallio.Framework.Pattern.IPatternEvaluator
Scattered Functionality,MbUnit.vs2010,MbUnit.Framework,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Gallio.Common' Gallio.Common.Collections,Gallio.Common.ActionChain' Gallio.Common.Collections.UserDataCollection,Gallio.Common.ActionChain' Gallio.Common.Collections.UserDataCollection
