Design smell,Namespace,Class,File,Cause
Unutilized Abstraction,Gallio.NAntTasks,GallioTask,C:\repos\Gallio_mbunit-v3\src\Extensions\NAnt\Gallio.NAntTasks\GallioTask.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,Gallio.NAntTasks,NamespaceDoc,C:\repos\Gallio_mbunit-v3\src\Extensions\NAnt\Gallio.NAntTasks\NamespaceDoc.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: 
Unutilized Abstraction,Gallio.NAntTasks,NamespaceDoc,C:\repos\Gallio_mbunit-v3\src\Extensions\NAnt\Gallio.NAntTasks\NamespaceDoc.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
