Method,LOC,CC,PC
NCoverTestIsolationContext:NCoverTestIsolationContext,3,1,4
NCoverTestIsolationContext:RunIsolatedTaskInHost,16,4,3
NCoverTestIsolationContext:BeginBatchImpl,4,1,1
Batch:Batch,6,1,3
Batch:Dispose,6,2,0
Batch:Enlist,5,1,1
Batch:Merge,4,1,2
NCoverTestIsolationProvider:NCoverTestIsolationProvider,6,2,2
NCoverTestIsolationProvider:CreateContextImpl,3,1,2
NCoverHost:NCoverHost,3,1,4
NCoverHost:CreateProcessTask,7,1,3
NCoverHost:GetNCoverProperties,9,3,3
NCoverHost:SetNCoverCoverageFile,4,1,2
NCoverHost:ForceProcessorArchitectureAndRuntimeVersionIfRequired,7,1,2
NCoverHostFactory:NCoverHostFactory,3,1,2
NCoverHostFactory:CreateHostImpl,5,1,2
NCoverToolException:NCoverToolException,2,1,0
NCoverToolException:NCoverToolException,2,1,1
NCoverToolException:NCoverToolException,2,1,2
NCoverToolException:NCoverToolException,2,1,2
NCoverTool:GetInstance,13,2,2
NCoverTool:NCoverTool,3,1,1
NCoverTool:IsInstalled,3,1,0
NCoverTool:GetInstallDir,0,1,0
NCoverTool:CreateNCoverConsoleTask,8,1,6
NCoverTool:Merge,32,7,3
NCoverTool:NegotiateProcessorArchitecture,9,4,1
NCoverTool:NegotiateRuntimeVersion,9,4,1
NCoverTool:RequiresX86,3,1,0
NCoverTool:RequiresDotNet20,3,1,0
NCoverTool:BuildNCoverConsoleArguments,8,2,6
NCoverTool:CreateMergeTask,0,1,2
NCoverTool:RegisterNCoverIfNecessary,2,1,0
NCoverTool:GetNCoverInstallInfoFromRegistry,24,1,3
NCoverTool:RemoveTrailingBackslash,5,2,1
NCoverTool:CreateNCoverReportingMergeTask,8,1,2
NCoverTool:CreateNCoverExplorerConsoleMergeTask,8,1,3
NCoverTool:AppendSources,6,2,2
NCoverV1Tool:NCoverV1Tool,2,1,1
NCoverV1Tool:GetInstallDir,12,3,0
NCoverV1Tool:BuildNCoverConsoleArguments,5,2,6
NCoverV1Tool:RegisterNCoverIfNecessary,11,1,0
NCoverV1Tool:RequiresX86,3,1,0
NCoverV1Tool:RequiresDotNet20,3,1,0
NCoverV1Tool:CreateMergeTask,3,1,2
NCoverV2Tool:NCoverV2Tool,2,1,1
NCoverV2Tool:GetInstallDir,4,1,0
NCoverV2Tool:RequiresDotNet20,3,1,0
NCoverV2Tool:CreateMergeTask,3,1,2
NCoverV3Tool:NCoverV3Tool,2,1,1
NCoverV3Tool:GetInstallDir,4,1,0
NCoverV3Tool:RequiresDotNet20,8,3,0
NCoverV3Tool:CreateMergeTask,3,1,2
