Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
Cyclic Dependency,Gallio.ReSharperRunner31,Gallio.ReSharperRunner.Provider,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Gallio.ReSharperRunner.Provider' Gallio.ReSharperRunner.Reflection,Gallio.ReSharperRunner.Provider.AnnotationState' Gallio.ReSharperRunner.Provider.GallioTestProvider' Gallio.ReSharperRunner.Reflection.MetadataReflectionPolicy,Gallio.ReSharperRunner.Provider.AnnotationState' Gallio.ReSharperRunner.Provider.GallioTestProvider' Gallio.ReSharperRunner.Reflection.MetadataReflectionPolicy
Cyclic Dependency,Gallio.ReSharperRunner31,Gallio.ReSharperRunner.Provider,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Gallio.ReSharperRunner.Provider' Gallio.ReSharperRunner.Provider.Tasks' Gallio.ReSharperRunner.Provider.Facade,Gallio.ReSharperRunner.Provider.AnnotationState' Gallio.ReSharperRunner.Provider.GallioTestProvider' Gallio.ReSharperRunner.Provider.Tasks.GallioTestRunner' Gallio.ReSharperRunner.Provider.Facade.AdapterFacadeLogger' Gallio.ReSharperRunner.Provider.Facade.FacadeTaskFactory' Gallio.ReSharperRunner.Provider.Facade.FacadeTaskRunner,Gallio.ReSharperRunner.Provider.AnnotationState' Gallio.ReSharperRunner.Provider.GallioTestProvider' Gallio.ReSharperRunner.Provider.Tasks.GallioTestRunner' Gallio.ReSharperRunner.Provider.Facade.AdapterFacadeLogger' Gallio.ReSharperRunner.Provider.Facade.FacadeTaskFactory' Gallio.ReSharperRunner.Provider.Facade.FacadeTaskRunner
Cyclic Dependency,Gallio.ReSharperRunner31,Gallio.ReSharperRunner.Provider,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Gallio.ReSharperRunner.Provider' Gallio.ReSharperRunner.Provider.Facade' Gallio.ReSharperRunner.Provider.Tasks' Gallio.ReSharperRunner.Provider.Facade,Gallio.ReSharperRunner.Provider.AnnotationState' Gallio.ReSharperRunner.Provider.GallioTestProvider' Gallio.ReSharperRunner.Provider.Facade.AdapterFacadeLogger' Gallio.ReSharperRunner.Provider.Facade.FacadeTaskFactory' Gallio.ReSharperRunner.Provider.Facade.FacadeTaskRunner' Gallio.ReSharperRunner.Provider.Tasks.GallioTestRunner,Gallio.ReSharperRunner.Provider.AnnotationState' Gallio.ReSharperRunner.Provider.GallioTestProvider' Gallio.ReSharperRunner.Provider.Facade.AdapterFacadeLogger' Gallio.ReSharperRunner.Provider.Facade.FacadeTaskFactory' Gallio.ReSharperRunner.Provider.Facade.FacadeTaskRunner' Gallio.ReSharperRunner.Provider.Tasks.GallioTestRunner
Cyclic Dependency,Gallio.ReSharperRunner31,Gallio.ReSharperRunner.Provider,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Gallio.ReSharperRunner.Provider' Gallio.ReSharperRunner.Provider.Tasks' Gallio.ReSharperRunner.Provider.Facade' Gallio.ReSharperRunner.Provider.Tasks' Gallio.ReSharperRunner.Provider.Facade,Gallio.ReSharperRunner.Provider.AnnotationState' Gallio.ReSharperRunner.Provider.GallioTestProvider' Gallio.ReSharperRunner.Provider.Tasks.GallioTestRunner' Gallio.ReSharperRunner.Provider.Facade.AdapterFacadeLogger' Gallio.ReSharperRunner.Provider.Facade.FacadeTaskFactory' Gallio.ReSharperRunner.Provider.Facade.FacadeTaskRunner,Gallio.ReSharperRunner.Provider.AnnotationState' Gallio.ReSharperRunner.Provider.GallioTestProvider' Gallio.ReSharperRunner.Provider.Tasks.GallioTestRunner' Gallio.ReSharperRunner.Provider.Facade.AdapterFacadeLogger' Gallio.ReSharperRunner.Provider.Facade.FacadeTaskFactory' Gallio.ReSharperRunner.Provider.Facade.FacadeTaskRunner
Cyclic Dependency,Gallio.ReSharperRunner31,Gallio.ReSharperRunner.Provider.Facade,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Gallio.ReSharperRunner.Provider.Facade' Gallio.ReSharperRunner.Provider,Gallio.ReSharperRunner.Provider.Facade.AdapterFacadeLogger' Gallio.ReSharperRunner.Provider.Facade.FacadeTaskFactory' Gallio.ReSharperRunner.Provider.Facade.FacadeTaskRunner' Gallio.ReSharperRunner.Provider.AnnotationState' Gallio.ReSharperRunner.Provider.GallioTestProvider,Gallio.ReSharperRunner.Provider.Facade.AdapterFacadeLogger' Gallio.ReSharperRunner.Provider.Facade.FacadeTaskFactory' Gallio.ReSharperRunner.Provider.Facade.FacadeTaskRunner' Gallio.ReSharperRunner.Provider.AnnotationState' Gallio.ReSharperRunner.Provider.GallioTestProvider
Cyclic Dependency,Gallio.ReSharperRunner31,Gallio.ReSharperRunner.Provider.Facade,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Gallio.ReSharperRunner.Provider.Facade' Gallio.ReSharperRunner.Provider' Gallio.ReSharperRunner.Reflection' Gallio.ReSharperRunner.Provider,Gallio.ReSharperRunner.Provider.Facade.AdapterFacadeLogger' Gallio.ReSharperRunner.Provider.Facade.FacadeTaskFactory' Gallio.ReSharperRunner.Provider.Facade.FacadeTaskRunner' Gallio.ReSharperRunner.Provider.AnnotationState' Gallio.ReSharperRunner.Provider.GallioTestProvider' Gallio.ReSharperRunner.Reflection.MetadataReflectionPolicy,Gallio.ReSharperRunner.Provider.Facade.AdapterFacadeLogger' Gallio.ReSharperRunner.Provider.Facade.FacadeTaskFactory' Gallio.ReSharperRunner.Provider.Facade.FacadeTaskRunner' Gallio.ReSharperRunner.Provider.AnnotationState' Gallio.ReSharperRunner.Provider.GallioTestProvider' Gallio.ReSharperRunner.Reflection.MetadataReflectionPolicy
Cyclic Dependency,Gallio.ReSharperRunner31,Gallio.ReSharperRunner.Provider.Facade,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Gallio.ReSharperRunner.Provider.Facade' Gallio.ReSharperRunner.Provider' Gallio.ReSharperRunner.Reflection' Gallio.ReSharperRunner.Provider' Gallio.ReSharperRunner.Provider.Tasks,Gallio.ReSharperRunner.Provider.Facade.AdapterFacadeLogger' Gallio.ReSharperRunner.Provider.Facade.FacadeTaskFactory' Gallio.ReSharperRunner.Provider.Facade.FacadeTaskRunner' Gallio.ReSharperRunner.Provider.AnnotationState' Gallio.ReSharperRunner.Provider.GallioTestProvider' Gallio.ReSharperRunner.Reflection.MetadataReflectionPolicy' Gallio.ReSharperRunner.Provider.Tasks.GallioTestRunner,Gallio.ReSharperRunner.Provider.Facade.AdapterFacadeLogger' Gallio.ReSharperRunner.Provider.Facade.FacadeTaskFactory' Gallio.ReSharperRunner.Provider.Facade.FacadeTaskRunner' Gallio.ReSharperRunner.Provider.AnnotationState' Gallio.ReSharperRunner.Provider.GallioTestProvider' Gallio.ReSharperRunner.Reflection.MetadataReflectionPolicy' Gallio.ReSharperRunner.Provider.Tasks.GallioTestRunner
Cyclic Dependency,Gallio.ReSharperRunner31,Gallio.ReSharperRunner.Provider.Tasks,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Gallio.ReSharperRunner.Provider.Tasks' Gallio.ReSharperRunner.Provider.Facade,Gallio.ReSharperRunner.Provider.Tasks.GallioTestRunner' Gallio.ReSharperRunner.Provider.Facade.AdapterFacadeLogger' Gallio.ReSharperRunner.Provider.Facade.FacadeTaskFactory' Gallio.ReSharperRunner.Provider.Facade.FacadeTaskRunner,Gallio.ReSharperRunner.Provider.Tasks.GallioTestRunner' Gallio.ReSharperRunner.Provider.Facade.AdapterFacadeLogger' Gallio.ReSharperRunner.Provider.Facade.FacadeTaskFactory' Gallio.ReSharperRunner.Provider.Facade.FacadeTaskRunner
Unstable Dependency,Gallio.ReSharperRunner31,Gallio.ReSharperRunner.Provider,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Gallio.ReSharperRunner.Provider.Facade,Gallio.ReSharperRunner.Provider.AdapterFacadeLogger' Gallio.ReSharperRunner.Provider.FacadeTaskFactory' Gallio.ReSharperRunner.Provider.FacadeLoggerWrapper' Gallio.ReSharperRunner.Provider.FacadeTaskRunner,Gallio.ReSharperRunner.Provider.AdapterFacadeLogger' Gallio.ReSharperRunner.Provider.FacadeTaskFactory' Gallio.ReSharperRunner.Provider.FacadeLoggerWrapper' Gallio.ReSharperRunner.Provider.FacadeTaskRunner
Unstable Dependency,Gallio.ReSharperRunner31,Gallio.ReSharperRunner.Provider.Facade,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Gallio.Loader.Isolation' Gallio.ReSharperRunner.Provider.Tasks' Gallio.Loader.SharedEnvironment,Gallio.ReSharperRunner.Provider.Facade.ServerExceptionUtils' Gallio.ReSharperRunner.Provider.Facade.GallioTestAssemblyTask' Gallio.ReSharperRunner.Provider.Facade.GallioTestExplicitTask' Gallio.ReSharperRunner.Provider.Facade.GallioTestRunTask' Gallio.ReSharperRunner.Provider.Facade.GallioTestItemTask' Gallio.ReSharperRunner.Provider.Facade.IIsolatedEnvironment' Gallio.ReSharperRunner.Provider.Facade.SharedEnvironmentManager,Gallio.ReSharperRunner.Provider.Facade.ServerExceptionUtils' Gallio.ReSharperRunner.Provider.Facade.GallioTestAssemblyTask' Gallio.ReSharperRunner.Provider.Facade.GallioTestExplicitTask' Gallio.ReSharperRunner.Provider.Facade.GallioTestRunTask' Gallio.ReSharperRunner.Provider.Facade.GallioTestItemTask' Gallio.ReSharperRunner.Provider.Facade.IIsolatedEnvironment' Gallio.ReSharperRunner.Provider.Facade.SharedEnvironmentManager
