Namespace,Type,Method,LOC,CC,PC
NBehave.Core,NBehaveTestFrameworkExtension,GetReferencedTools,6,2,1
NBehave.Core,NameSanitizer,MakeNameFromIdentifier,19,5,1
NBehave.Spec.Framework.Constraints,Comparer<TExpected>,Comparer,3,1,2
NBehave.Spec.Framework.Constraints,Comparer<TExpected>,Verify,7,3,0
NBehave.Spec.Framework.Constraints,Comparer<TExpected>,EvaluateImpl,6,2,0
NBehave.Spec.Framework.Constraints,Criteria<TExpected>,Criteria,3,1,1
NBehave.Spec.Framework.Constraints,Criteria<TExpected>,Evaluate,10,1,0
NBehave.Spec.Framework.Constraints,Criteria<TExpected>,EvaluateImpl,6,2,0
NBehave.Spec.Framework.Constraints,Criteria<TExpected>,Verify,0,1,0
NBehave.Spec.Framework.Constraints,DoubleComparer,DoubleComparer,2,1,2
NBehave.Spec.Framework.Constraints,DoubleComparer,WithAToleranceOf,3,1,1
NBehave.Spec.Framework.Constraints,DoubleComparer,Verify,6,2,0
NBehave.Spec.Framework.Constraints,ISpecificationConstraint,Evaluate,0,1,0
NBehave.Spec.Framework.Constraints,NotNullComparer,NotNullComparer,2,1,1
NBehave.Spec.Framework.Constraints,NotNullComparer,Verify,3,1,0
NBehave.Spec.Framework.Constraints,NullComparer,NullComparer,2,1,1
NBehave.Spec.Framework.Constraints,NullComparer,Verify,3,1,0
NBehave.Spec.Framework.Constraints,ObjectComparer,ObjectComparer,2,1,2
NBehave.Spec.Framework.Constraints,ObjectComparer,Verify,3,1,0
NBehave.Spec.Framework.Constraints,ObjectComparer,CompareObjects,16,3,2
NBehave.Spec.Framework.Constraints,ObjectComparer,CompareArrays,12,4,2
NBehave.Spec.Framework.Constraints,ReferentialEqualityComparer,ReferentialEqualityComparer,2,1,2
NBehave.Spec.Framework.Constraints,ReferentialEqualityComparer,Verify,3,1,0
NBehave.Spec.Framework.Constraints,ReferentialInequalityComparer,ReferentialInequalityComparer,2,1,2
NBehave.Spec.Framework.Constraints,ReferentialInequalityComparer,Verify,3,1,0
NBehave.Spec.Framework.Constraints,TypeComparer,TypeComparer,3,1,2
NBehave.Spec.Framework.Constraints,TypeComparer,Verify,5,2,0
NBehave.Spec.Framework.Constraints,SpecificationConstraintBuilder,SpecificationConstraintBuilder,3,1,1
NBehave.Spec.Framework.Constraints,SpecificationConstraintBuilder,ShouldBeFalse,3,1,0
NBehave.Spec.Framework.Constraints,SpecificationConstraintBuilder,ShouldBeTrue,3,1,0
NBehave.Spec.Framework.Constraints,SpecificationConstraintBuilder,ShouldEqual,3,1,1
NBehave.Spec.Framework.Constraints,SpecificationConstraintBuilder,ShouldEqual,3,1,1
