Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,Gallio.ReSharperRunner50.vs2010,Gallio.ReSharperRunner.Provider,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Gallio.ReSharperRunner.Provider' Gallio.ReSharperRunner.Reflection,Gallio.ReSharperRunner.Provider.AnnotationState' Gallio.ReSharperRunner.Provider.GallioTestElement' Gallio.ReSharperRunner.Provider.GallioTestProvider' Gallio.ReSharperRunner.Provider.Shim' Gallio.ReSharperRunner.Provider.ConsumerAdapter' Gallio.ReSharperRunner.Provider.SessionCache' Gallio.ReSharperRunner.Reflection.MetadataReflectionPolicy
Cyclic Dependency,Gallio.ReSharperRunner50.vs2010,Gallio.ReSharperRunner.Provider,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Gallio.ReSharperRunner.Provider' Gallio.ReSharperRunner.Provider.Tasks' Gallio.ReSharperRunner.Provider.Facade,Gallio.ReSharperRunner.Provider.AnnotationState' Gallio.ReSharperRunner.Provider.GallioTestElement' Gallio.ReSharperRunner.Provider.GallioTestProvider' Gallio.ReSharperRunner.Provider.Shim' Gallio.ReSharperRunner.Provider.ConsumerAdapter' Gallio.ReSharperRunner.Provider.SessionCache' Gallio.ReSharperRunner.Provider.Tasks.GallioTestRunner' Gallio.ReSharperRunner.Provider.Tasks.TestMonitor' Gallio.ReSharperRunner.Provider.Facade.AdapterFacadeLogger' Gallio.ReSharperRunner.Provider.Facade.FacadeTaskFactory' Gallio.ReSharperRunner.Provider.Facade.FacadeTaskRunner' Gallio.ReSharperRunner.Provider.Facade.RemoteFacadeTaskRunner' Gallio.ReSharperRunner.Provider.Facade.FacadeLoggerWrapper
Cyclic Dependency,Gallio.ReSharperRunner50.vs2010,Gallio.ReSharperRunner.Provider,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Gallio.ReSharperRunner.Provider' Gallio.ReSharperRunner.Provider.Facade' Gallio.ReSharperRunner.Provider.Tasks' Gallio.ReSharperRunner.Provider.Facade,Gallio.ReSharperRunner.Provider.AnnotationState' Gallio.ReSharperRunner.Provider.GallioTestElement' Gallio.ReSharperRunner.Provider.GallioTestProvider' Gallio.ReSharperRunner.Provider.Shim' Gallio.ReSharperRunner.Provider.ConsumerAdapter' Gallio.ReSharperRunner.Provider.SessionCache' Gallio.ReSharperRunner.Provider.Facade.AdapterFacadeLogger' Gallio.ReSharperRunner.Provider.Facade.FacadeTaskFactory' Gallio.ReSharperRunner.Provider.Facade.FacadeTaskRunner' Gallio.ReSharperRunner.Provider.Facade.RemoteFacadeTaskRunner' Gallio.ReSharperRunner.Provider.Facade.FacadeLoggerWrapper' Gallio.ReSharperRunner.Provider.Tasks.GallioTestRunner' Gallio.ReSharperRunner.Provider.Tasks.TestMonitor
Cyclic Dependency,Gallio.ReSharperRunner50.vs2010,Gallio.ReSharperRunner.Provider,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Gallio.ReSharperRunner.Provider' Gallio.ReSharperRunner.Provider.Tasks' Gallio.ReSharperRunner.Provider.Facade' Gallio.ReSharperRunner.Provider.Tasks' Gallio.ReSharperRunner.Provider.Facade,Gallio.ReSharperRunner.Provider.AnnotationState' Gallio.ReSharperRunner.Provider.GallioTestElement' Gallio.ReSharperRunner.Provider.GallioTestProvider' Gallio.ReSharperRunner.Provider.Shim' Gallio.ReSharperRunner.Provider.ConsumerAdapter' Gallio.ReSharperRunner.Provider.SessionCache' Gallio.ReSharperRunner.Provider.Tasks.GallioTestRunner' Gallio.ReSharperRunner.Provider.Tasks.TestMonitor' Gallio.ReSharperRunner.Provider.Facade.AdapterFacadeLogger' Gallio.ReSharperRunner.Provider.Facade.FacadeTaskFactory' Gallio.ReSharperRunner.Provider.Facade.FacadeTaskRunner' Gallio.ReSharperRunner.Provider.Facade.RemoteFacadeTaskRunner' Gallio.ReSharperRunner.Provider.Facade.FacadeLoggerWrapper
Cyclic Dependency,Gallio.ReSharperRunner50.vs2010,Gallio.ReSharperRunner.Provider.Facade,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Gallio.ReSharperRunner.Provider.Facade' Gallio.ReSharperRunner.Provider.Tasks,Gallio.ReSharperRunner.Provider.Facade.AdapterFacadeLogger' Gallio.ReSharperRunner.Provider.Facade.FacadeTaskFactory' Gallio.ReSharperRunner.Provider.Facade.FacadeTaskRunner' Gallio.ReSharperRunner.Provider.Facade.RemoteFacadeTaskRunner' Gallio.ReSharperRunner.Provider.Facade.FacadeLoggerWrapper' Gallio.ReSharperRunner.Provider.Tasks.GallioTestRunner' Gallio.ReSharperRunner.Provider.Tasks.TestMonitor
Cyclic Dependency,Gallio.ReSharperRunner50.vs2010,Gallio.ReSharperRunner.Provider.Facade,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Gallio.ReSharperRunner.Provider.Facade' Gallio.ReSharperRunner.Provider' Gallio.ReSharperRunner.Reflection' Gallio.ReSharperRunner.Provider,Gallio.ReSharperRunner.Provider.Facade.AdapterFacadeLogger' Gallio.ReSharperRunner.Provider.Facade.FacadeTaskFactory' Gallio.ReSharperRunner.Provider.Facade.FacadeTaskRunner' Gallio.ReSharperRunner.Provider.Facade.RemoteFacadeTaskRunner' Gallio.ReSharperRunner.Provider.Facade.FacadeLoggerWrapper' Gallio.ReSharperRunner.Provider.AnnotationState' Gallio.ReSharperRunner.Provider.GallioTestElement' Gallio.ReSharperRunner.Provider.GallioTestProvider' Gallio.ReSharperRunner.Provider.Shim' Gallio.ReSharperRunner.Provider.ConsumerAdapter' Gallio.ReSharperRunner.Provider.SessionCache' Gallio.ReSharperRunner.Reflection.MetadataReflectionPolicy
Cyclic Dependency,Gallio.ReSharperRunner50.vs2010,Gallio.ReSharperRunner.Provider.Facade,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Gallio.ReSharperRunner.Provider.Facade' Gallio.ReSharperRunner.Provider' Gallio.ReSharperRunner.Reflection' Gallio.ReSharperRunner.Provider' Gallio.ReSharperRunner.Provider.Tasks,Gallio.ReSharperRunner.Provider.Facade.AdapterFacadeLogger' Gallio.ReSharperRunner.Provider.Facade.FacadeTaskFactory' Gallio.ReSharperRunner.Provider.Facade.FacadeTaskRunner' Gallio.ReSharperRunner.Provider.Facade.RemoteFacadeTaskRunner' Gallio.ReSharperRunner.Provider.Facade.FacadeLoggerWrapper' Gallio.ReSharperRunner.Provider.AnnotationState' Gallio.ReSharperRunner.Provider.GallioTestElement' Gallio.ReSharperRunner.Provider.GallioTestProvider' Gallio.ReSharperRunner.Provider.Shim' Gallio.ReSharperRunner.Provider.ConsumerAdapter' Gallio.ReSharperRunner.Provider.SessionCache' Gallio.ReSharperRunner.Reflection.MetadataReflectionPolicy' Gallio.ReSharperRunner.Provider.Tasks.GallioTestRunner' Gallio.ReSharperRunner.Provider.Tasks.TestMonitor
Unstable Dependency,Gallio.ReSharperRunner50.vs2010,Gallio.ReSharperRunner.Provider,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Gallio.ReSharperRunner.Reflection,Gallio.ReSharperRunner.Provider.IDeclaredElementResolver' Gallio.ReSharperRunner.Provider.ReSharperReflectionPolicy' Gallio.ReSharperRunner.Provider.MetadataReflectionPolicy' Gallio.ReSharperRunner.Provider.PsiReflectionPolicy
Unstable Dependency,Gallio.ReSharperRunner50.vs2010,Gallio.ReSharperRunner.Provider.Facade,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Gallio.ReSharperRunner.Provider.Tasks' Gallio.ReSharperRunner.Provider' Gallio.Loader.SharedEnvironment,Gallio.ReSharperRunner.Provider.Facade.GallioTestRunTask' Gallio.ReSharperRunner.Provider.Facade.GallioTestAssemblyTask' Gallio.ReSharperRunner.Provider.Facade.GallioTestElement' Gallio.ReSharperRunner.Provider.Facade.GallioTestExplicitTask' Gallio.ReSharperRunner.Provider.Facade.GallioTestItemTask' Gallio.ReSharperRunner.Provider.Facade.SharedEnvironmentManager
Feature Concentration,Gallio.ReSharperRunner50.vs2010,Gallio.Loader,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [NamespaceDoc]' [LoaderUtils]' [LoaderException]' [RuntimeLocator' DefaultRuntimeLocator' ExplicitRuntimeLocator' LoaderManager' LoaderImpl' ILoader]. LCC (Lack of Component Cohesion) = 0.44,Gallio.Loader.NamespaceDoc' Gallio.Loader.LoaderUtils' Gallio.Loader.LoaderException
