Implementation smell,Namespace,Class,File,Method,Description
Long Statement,NBehave.Specs.Spec.Framework.Constraints,Int32ComparisonSpec,D:\research\architectureSmells\repos\Gallio_mbunit-v3\contrib\NBehave\NBehave.Specs\Spec\Framework\Constraints\Int32ComparisonSpec.cs,ShouldPassWhenComparingOnes,The length of the statement  "            TestStepRun run = Runner.GetPrimaryTestStepRun(CodeReference.CreateFromMember(typeof(Int32ComparisonSpecSample).GetMethod("CompareOnes"))); " is 139.
Long Statement,NBehave.Specs.Spec.Framework.Constraints,Int32ComparisonSpec,D:\research\architectureSmells\repos\Gallio_mbunit-v3\contrib\NBehave\NBehave.Specs\Spec\Framework\Constraints\Int32ComparisonSpec.cs,ShouldPassWhenComparingMaxValues,The length of the statement  "            TestStepRun run = Runner.GetPrimaryTestStepRun(CodeReference.CreateFromMember(typeof(Int32ComparisonSpecSample).GetMethod("CompareMaxValues"))); " is 144.
Long Statement,NBehave.Specs.Spec.Framework.Constraints,Int32ComparisonSpec,D:\research\architectureSmells\repos\Gallio_mbunit-v3\contrib\NBehave\NBehave.Specs\Spec\Framework\Constraints\Int32ComparisonSpec.cs,ShouldPassWhenComparingMinValues,The length of the statement  "            TestStepRun run = Runner.GetPrimaryTestStepRun(CodeReference.CreateFromMember(typeof(Int32ComparisonSpecSample).GetMethod("CompareMinValues"))); " is 144.
Long Statement,NBehave.Specs.Spec.Framework.Constraints,Int32ComparisonSpec,D:\research\architectureSmells\repos\Gallio_mbunit-v3\contrib\NBehave\NBehave.Specs\Spec\Framework\Constraints\Int32ComparisonSpec.cs,ShouldFailWhenComparingOneWithTwo,The length of the statement  "            TestStepRun run = Runner.GetPrimaryTestStepRun(CodeReference.CreateFromMember(typeof(Int32ComparisonSpecSample).GetMethod("CompareOneWithTwo"))); " is 145.
Magic Number,NBehave.Specs.Spec.Framework.Constraints,Int32ComparisonSpecSample,D:\research\architectureSmells\repos\Gallio_mbunit-v3\contrib\NBehave\NBehave.Specs\Spec\Framework\Constraints\Int32ComparisonSpec.cs,CompareOneWithTwo,The following statement contains a magic number: Specify.That(1).ShouldEqual(2);
