Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Gallio.ReflectionShim.Generator,Program,C:\repos\Gallio_mbunit-v3\tools\Gallio.ReflectionShim.Generator\Program.cs,Main,The length of the statement  "            AssemblyBuilder assemblyBuilder = AppDomain.CurrentDomain.DefineDynamicAssembly(assemblyName' AssemblyBuilderAccess.RunAndSave' args[1]); " is 137.
Long Statement,Gallio.ReflectionShim.Generator,Program,C:\repos\Gallio_mbunit-v3\tools\Gallio.ReflectionShim.Generator\Program.cs,CreateShimType,The length of the statement  "            TypeBuilder typeBuilder = moduleBuilder.DefineType(typeName' TypeAttributes.Abstract | TypeAttributes.Public' superClass); " is 122.
Long Statement,Gallio.ReflectionShim.Generator,Program,C:\repos\Gallio_mbunit-v3\tools\Gallio.ReflectionShim.Generator\Program.cs,CreateShimType,The length of the statement  "            ConstructorBuilder constructor = typeBuilder.DefineConstructor(MethodAttributes.Public' CallingConventions.HasThis' new Type[0]); " is 129.
Magic Number,Gallio.ReflectionShim.Generator,Program,C:\repos\Gallio_mbunit-v3\tools\Gallio.ReflectionShim.Generator\Program.cs,Main,The following statement contains a magic number: if (args.Length != 2)              {                  Console.WriteLine("Usage: [key file path] [output directory]");              }
