Architecture smell,Project,Namespace,Cause
Cyclic Dependency,MrAdvice.Silverlight5,ArxOne.MrAdvice,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ArxOne.MrAdvice' ArxOne.MrAdvice.Aspect
Unstable Dependency,MrAdvice.Silverlight5,ArxOne.MrAdvice.Aspect,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): ArxOne.MrAdvice
Unstable Dependency,MrAdvice.Silverlight5,ArxOne.MrAdvice.Introduction,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): ArxOne.MrAdvice
Feature Concentration,MrAdvice.Silverlight5,ArxOne.MrAdvice.Annotation,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AbstractTargetAttribute' PriorityAttribute]' [ExcludeAdvicesAttribute]' [ExcludePointcutAttribute' PointcutAttribute' IncludePointcutAttribute' MemberAttributes]' [ExecutionPointAttribute]. LCC (Lack of Component Cohesion) = 0.5
Feature Concentration,MrAdvice.Silverlight5,ArxOne.MrAdvice.Threading,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [TaskAccessor]' [TaskCompletionSource' TaskCompletionSourceImplementation]' [TaskContinuer]' [TaskExtensions]' [Tasks]. LCC (Lack of Component Cohesion) = 0.83
