Architecture smell,Project,Namespace,Cause,Responsible Classes
Unstable Dependency,Spring.Aop.2010,Spring.Aop.Framework,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Spring.Aop.Framework.Adapter' Spring.Aop.Target' Spring.Aop.Support,Spring.Aop.Framework.GlobalAdvisorAdapterRegistry' Spring.Aop.Framework.IAdvisorAdapterRegistry' Spring.Aop.Framework.EmptyTargetSource' Spring.Aop.Framework.SingletonTargetSource' Spring.Aop.Framework.DefaultIntroductionAdvisor
Unstable Dependency,Spring.Aop.2010,Spring.Aop.Framework.Adapter,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Spring.Aop.Support,Spring.Aop.Framework.Adapter.DefaultPointcutAdvisor
Unstable Dependency,Spring.Aop.2010,Spring.Aop.Target,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Spring.Pool.Support,Spring.Aop.Target.SimplePool
God Component,Spring.Aop.2010,Spring.Aop.Support,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 34,Spring.Aop.Support.AbstractObjectFactoryPointcutAdvisor' Spring.Aop.Support.DefaultObjectFactoryPointcutAdvisor' Spring.Aop.Support.StaticMethodMatcherPointcut' Spring.Aop.Support.UnionPointcut' Spring.Aop.Support.AbstractPointcutAdvisor
Feature Concentration,Spring.Aop.2010,Spring.Aop.Framework,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AopUtils' IAdvised' IAdvisorChainFactory' AdvisedSupport' HashtableCachingAdvisorChainFactory' IAdvisedSupportListener' IAopProxy' IAopProxyFactory' ProxyConfig' ProxyFactory' ProxyFactoryObject' PrototypePlaceholder' AdvisorChainFactoryUtils]' [DynamicMethodInvocation' AbstractMethodInvocation' InterceptorAndDynamicMethodMatcher' ReflectiveMethodInvocation]' [AopConfigException]' [AopContext]' [ITargetAware]. LCC (Lack of Component Cohesion) = 0.25,Spring.Aop.Framework.AopContext' Spring.Aop.Framework.ITargetAware
Feature Concentration,Spring.Aop.2010,Spring.Aop,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [IAdvisors]' [IAdvisor' IIntroductionAdvisor' IPointcutAdvisor]' [IAfterReturningAdvice]' [IBeforeAdvice' IMethodBeforeAdvice]' [IIntroductionInterceptor]' [IMethodMatcher' TrueMethodMatcher' TrueMethodMatcherObjectReference]' [IPointcut' TruePointcut' TruePointcutObjectReference]' [ITargetSource]' [IThrowsAdvice]' [ITypeFilter' TrueTypeFilter' TrueTypeFilterObjectReference]. LCC (Lack of Component Cohesion) = 0.53,Spring.Aop.IMethodMatcher' Spring.Aop.TrueMethodMatcher' Spring.Aop.TrueMethodMatcherObjectReference' Spring.Aop.IPointcut' Spring.Aop.TruePointcut' Spring.Aop.TruePointcutObjectReference' Spring.Aop.ITypeFilter' Spring.Aop.TrueTypeFilter' Spring.Aop.TrueTypeFilterObjectReference' Spring.Aop.IBeforeAdvice' Spring.Aop.IMethodBeforeAdvice' Spring.Aop.IAdvisors' Spring.Aop.IAfterReturningAdvice' Spring.Aop.IIntroductionInterceptor' Spring.Aop.ITargetSource' Spring.Aop.IThrowsAdvice
Feature Concentration,Spring.Aop.2010,Spring.Aop.Support,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AbstractGenericPointcutAdvisor' AbstractPointcutAdvisor' DefaultPointcutAdvisor' NameMatchMethodPointcutAdvisor' RegularExpressionMethodPointcutAdvisor' AbstractObjectFactoryPointcutAdvisor' DefaultObjectFactoryPointcutAdvisor' AbstractRegularExpressionMethodPointcut' SdkRegularExpressionMethodPointcut' StaticMethodMatcherPointcut' StaticMethodMatcherPointcutAdvisor' AttributeMatchMethodPointcut' AttributeMatchMethodPointcutAdvisor' AttributeMethodMatcher' StaticMethodMatcher' NameMatchMethodPointcut]' [AttributeMatchingPointcut]' [AttributeTypeFilter]' [ComposablePointcut' MethodMatchers' UnionMethodMatcher' IntersectionMethodMatcher' Pointcuts' TypeFilters' UnionTypeFilter' IntersectionTypeFilter' UnionPointcut' PointcutUnionMethodMatcher]' [ControlFlowPointcut]' [DefaultIntroductionAdvisor]' [DynamicMethodMatcher' DynamicMethodMatcherPointcutAdvisor]' [RootTypeFilter]' [TypeNameTypeFilter]. LCC (Lack of Component Cohesion) = 0.26,Spring.Aop.Support.DefaultIntroductionAdvisor' Spring.Aop.Support.RootTypeFilter' Spring.Aop.Support.TypeNameTypeFilter
Feature Concentration,Spring.Aop.2010,Spring.Aop.Target,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AbstractPoolingTargetSource' AbstractPrototypeTargetSource' PoolingConfig' PrototypeTargetSource' SimplePoolTargetSource' ThreadLocalTargetSource' IThreadLocalTargetSourceStats]' [EmptyTargetSource' EmptyTargetSourceObjectReference]' [HotSwappableTargetSource]' [SingletonTargetSource]. LCC (Lack of Component Cohesion) = 0.36,Spring.Aop.Target.EmptyTargetSource' Spring.Aop.Target.EmptyTargetSourceObjectReference' Spring.Aop.Target.HotSwappableTargetSource' Spring.Aop.Target.SingletonTargetSource
Feature Concentration,Spring.Aop.2010,Spring.Aspects.Cache,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CacheAspect]' [BaseCacheAdvice' CacheResultAdvice' CacheResultInfo' CacheParameterAdvice' CacheParameterInfo' InvalidateCacheAdvice]' [NullValueMarkerType]' [CacheResultAdvisor]' [CacheParameterAdvisor]' [InvalidateCacheAdvisor]. LCC (Lack of Component Cohesion) = 0.55,Spring.Aspects.Cache.CacheAspect' Spring.Aspects.Cache.NullValueMarkerType' Spring.Aspects.Cache.CacheResultAdvisor' Spring.Aspects.Cache.CacheParameterAdvisor' Spring.Aspects.Cache.InvalidateCacheAdvisor
Feature Concentration,Spring.Aop.2010,Spring.Aspects.Exceptions,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ExceptionHandlerAdvice' ExceptionHandlerTable' LogExceptionHandler' TranslationExceptionHandler]' [ExecuteSpelExceptionHandler]' [ReturnValueExceptionHandler]' [SwallowExceptionHandler]. LCC (Lack of Component Cohesion) = 0.57,Spring.Aspects.Exceptions.ExecuteSpelExceptionHandler' Spring.Aspects.Exceptions.ReturnValueExceptionHandler' Spring.Aspects.Exceptions.SwallowExceptionHandler
