Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
AboutBox,0,6,6,0,1,85,8,0,0,0,1,1
FormLocalSettings,0,6,0,0,1,37,7,0,0,0,1,1
UIController,2,28,2,0,25,227,41,0,0,0,15,4
MainForm,6,23,0,0,1,338,133,0,0,0.9,15,1
Program,1,6,0,0,2,94,11,0,0,0,3,1
AutoUpdater,0,2,0,0,2,20,2,0,0,0,0,1
AutoUpdateTask,0,2,2,0,2,19,2,0,1,0,1,0
BuildOrderStep,0,0,3,0,0,15,0,0,0,0,0,3
BuildOrderHandler,4,8,2,0,3,150,40,0,0,0.67,9,1
BuildOrder,1,0,1,1,0,13,0,0,0,0,0,3
AsyncTaskProcessor,5,6,1,0,3,63,8,0,0,0.53,1,3
ConnectionTask,0,2,2,0,2,55,6,0,1,0,4,1
SendGameTask,0,2,2,0,2,17,2,0,1,0,0,0
IAsyncTask,0,2,2,0,0,12,2,3,0,0,0,2
Controller,10,15,2,0,3,480,200,0,1,0.87,37,1
BoostNotifier,2,5,1,0,4,74,23,0,1,0.8,9,1
KeyEstimator,0,2,0,0,2,12,2,0,1,0,2,1
RegularityEstimator,4,3,0,2,2,30,3,2,0,0.42,1,1
RightClickWatcher,3,5,0,0,4,44,8,0,0,0.4,2,0
TapWatcher,2,4,0,0,3,64,11,0,1,0.38,3,1
GameTimeEvent,2,2,2,2,2,33,3,1,0,1,0,5
GameTimeRecurringEvent,1,1,0,1,1,11,1,0,1,0,0,2
GameTimeEventHandler,4,9,1,0,4,94,12,0,0,0.67,4,4
RaceDetector,2,4,1,0,3,98,11,0,0,0.62,6,1
GameClock,8,9,5,0,5,135,9,0,0,0.86,2,13
KeyWatcherSettings,0,1,5,0,1,52,1,0,0,0,0,2
UserSettings,1,3,29,0,1,293,35,0,0,0,9,4
GameLogEntry,4,1,0,4,1,28,1,0,0,0,0,1
GameLog,3,6,4,0,4,68,7,0,0,0.75,2,3
Settings,1,0,4,0,0,47,0,0,0,0,0,2
Resources,2,1,24,0,0,181,1,0,0,0,0,1
IToolController,0,2,5,0,0,47,2,3,0,0,0,2
SC2GearsController,4,4,5,0,1,94,19,0,1,0.69,2,1
SCFusionController,7,4,5,0,1,71,7,0,1,0.68,2,1
ToolManager,1,3,1,0,1,42,6,0,0,0,6,1
WebToolController,1,3,5,0,3,40,3,0,1,0.33,1,1
EventFileWatcher,0,2,0,0,1,20,2,0,0,0,2,1
JTokenWrap,1,5,0,1,5,42,9,0,0,0,0,1
KeyboardLeds,7,13,0,0,6,143,21,0,0,0.9,0,1
EventsType,0,0,0,0,0,51,0,0,0,0,0,16
CustomEvent,2,0,0,2,0,5,0,0,0,0,1,1
CustomEvents,7,7,1,1,3,110,14,0,0,0.79,2,15
IKeyCombinationListener,0,2,0,0,0,5,2,4,0,0,1,2
KeyboardEventContext,2,0,0,2,0,5,0,0,0,0,0,7
KeyEventListenEntry,3,0,0,3,0,6,0,0,0,0,3,1
KeyboardEventsHandler,5,10,1,2,5,114,23,0,0,0.68,8,2
KeyList,1,10,0,0,9,84,14,0,0,0.8,1,4
KeysHelper,3,5,0,1,5,608,8,0,0,0,0,4
PriorityQueue,1,3,1,0,3,53,7,0,0,0,0,1
ReplayFileWatcher,0,2,0,0,1,23,2,0,0,0,4,1
ScreenMap,1,3,1,0,1,38,4,0,0,0,0,1
Speaker,6,7,0,1,3,112,18,0,0,0.71,1,2
UserActivityHook,26,14,0,0,6,680,38,0,0,0.94,0,1
QueryString,0,10,1,0,10,140,20,0,0,0,0,0
ServerConnection,3,7,7,1,2,89,7,0,0,0.93,4,4
WebLayer,1,3,0,1,3,64,6,0,0,1,2,5
