Implementation smell,Namespace,Class,File,Method,Description
Long Statement,XFormsApp,SecondPage,C:\repos\MSOpenTech_azure-activedirectory-library-for-dotnet\devApps\XFormsApp\SecondPage.cs,acquireTokenSilentButton_Clicked,The length of the statement  "                AuthenticationResult result = await ctx.AcquireTokenSilentAsync("https://graph.windows.net"' "de49ddaf-c7f8-4a06-8463-3c6ae124fe52").ConfigureAwait(false); " is 155.
Long Statement,XFormsApp,SecondPage,C:\repos\MSOpenTech_azure-activedirectory-library-for-dotnet\devApps\XFormsApp\SecondPage.cs,conditionalAccessButton_Clicked,The length of the statement  "            string claims = "{\"access_token\":{\"polids\":{\"essential\":true'\"values\":[\"5ce770ea-8690-4747-aa73-c5b3cd509cd4\"]}}}"; " is 125.
Long Statement,XFormsApp,SecondPage,C:\repos\MSOpenTech_azure-activedirectory-library-for-dotnet\devApps\XFormsApp\SecondPage.cs,conditionalAccessButton_Clicked,The length of the statement  "                        Parameters' new UserIdentifier("<USER>"' UserIdentifierType.OptionalDisplayableId)' null' claims).ConfigureAwait(false); " is 120.
Magic Number,XFormsApp,SecondPage,C:\repos\MSOpenTech_azure-activedirectory-library-for-dotnet\devApps\XFormsApp\SecondPage.cs,SecondPage,The following statement contains a magic number: switch (Device.RuntimePlatform)              {                  case Device.iOS:                      padding = new Thickness(0' 40' 0' 0);                      break;                  default:                      padding = new Thickness(0' 0' 0' 0);                      break;              }
