Implementation smell,Namespace,Class,File,Method,Description
Long Method,Owin,PassiveValidator,C:\repos\FireflyServer_firefly\src\sample\HelloWorld\App_Packages\Gate.Middleware.Sources.0.16\PassiveValidator.cs,CheckRequiredCallData,The method has 118 lines of code.
Long Method,Gate.Middleware,PassiveValidator,C:\repos\FireflyServer_firefly\src\sample\HelloWorld\App_Packages\Gate.Middleware.Sources.0.16\PassiveValidator.cs,CheckRequiredCallData,The method has 118 lines of code.
Long Method,Gate.Middleware,ShowExceptions,C:\repos\FireflyServer_firefly\src\sample\HelloWorld\App_Packages\Gate.Middleware.Sources.0.16\ShowExceptions.cs,ErrorPage,The method has 493 lines of code.
Long Method,Gate.Utils,ReasonPhrases,C:\repos\FireflyServer_firefly\src\sample\HelloWorld\App_Packages\Gate.Sources.0.16\Utils\ReasonPhrases.cs,ToReasonPhrase,The method has 111 lines of code.
Complex Method,Owin,PassiveValidator,C:\repos\FireflyServer_firefly\src\sample\HelloWorld\App_Packages\Gate.Middleware.Sources.0.16\PassiveValidator.cs,CheckRequiredCallData,Cyclomatic complexity of the method is 18
Complex Method,Gate.Middleware,PassiveValidator,C:\repos\FireflyServer_firefly\src\sample\HelloWorld\App_Packages\Gate.Middleware.Sources.0.16\PassiveValidator.cs,CheckRequiredCallData,Cyclomatic complexity of the method is 18
Complex Method,Gate.Middleware,ShowExceptions,C:\repos\FireflyServer_firefly\src\sample\HelloWorld\App_Packages\Gate.Middleware.Sources.0.16\ShowExceptions.cs,ErrorPage,Cyclomatic complexity of the method is 19
Long Parameter List,Gate.Middleware.Utils,FilterStream,C:\repos\FireflyServer_firefly\src\sample\HelloWorld\App_Packages\Gate.Middleware.Sources.0.16\Utils\FilterStream.cs,BeginRead,The method has 5 parameters. Parameters: buffer' offset' count' callback' state
Long Parameter List,Gate.Middleware.Utils,FilterStream,C:\repos\FireflyServer_firefly\src\sample\HelloWorld\App_Packages\Gate.Middleware.Sources.0.16\Utils\FilterStream.cs,BeginWrite,The method has 5 parameters. Parameters: buffer' offset' count' callback' state
Long Parameter List,Gate.Middleware.Utils,TriggerStream,C:\repos\FireflyServer_firefly\src\sample\HelloWorld\App_Packages\Gate.Middleware.Sources.0.16\Utils\TriggerStream.cs,BeginRead,The method has 5 parameters. Parameters: buffer' offset' count' callback' state
