Method,LOC,CC,PC
ILInstruction:ILInstruction,4,1,2
ILReader:ILReader,10,4,0
ILReader:ILReader,6,1,1
ILReader:GetEnumerator,6,3,0
ILReader:GetEnumerator,3,1,0
ILReader:Next,73,59,0
ILReader:ReadByte,3,1,0
ILReader:ReadSByte,3,1,0
ILReader:ReadUInt16,4,1,0
ILReader:ReadInt32,4,1,0
ILReader:ReadInt64,4,1,0
ILReader:ReadSingle,4,1,0
ILReader:ReadDouble,4,1,0
StringExtractor:ExtractFromNamespaces,2,1,0
StringExtractor:DoExtractingWork,30,7,8
StringExtractor:GetTypesToScan,19,6,4
StringExtractor:GetAllAssemblies,14,4,0
StringExtractor:FindLocalizedStringsInType,19,6,1
StringExtractor:FindGetStringCalls,25,7,2
StringExtractor:GetInfoForCallToLocalizeExtension,25,6,3
StringExtractor:GetParameters,16,7,3
StringExtractor:GetInfoForCallToGetStringMethod,16,5,3
StringExtractor:FindExtenderCalls,51,13,1
StringExtractor:GetFieldName,5,1,2
StringExtractor:GetLocInfoForField,11,1,2
Node:Node,4,1,2
HtmlToText:ConvertHtmlFile,7,1,1
HtmlToText:ConvertHtmlString,7,1,2
HtmlToText:ConvertTo,42,20,3
HtmlToText:ConvertContentTo,5,2,3
L10NStringExtensions:Localize,5,2,3
DontShowThisAgainButton:DontShowThisAgainButton,4,1,0
DontShowThisAgainButton:GetOKToShow,12,2,2
DontShowThisAgainButton:CloseIfShouldNotShow,4,2,2
DontShowThisAgainButton:ResetDontShowMemory,4,1,1
DontShowThisAgainButton:DontShowThisAgainButton_Click,10,3,2
LocalizationManager:Create,26,7,9
LocalizationManager:LocalizationManager,30,3,6
LocalizationManager:CreateOrUpdateDefaultTmxFileIfNecessary,22,6,2
LocalizationManager:CopyInstalledTmxFilesToWritableLocation,11,4,1
LocalizationManager:Dispose,4,2,0
LocalizationManager:SetUILanguage,9,2,2
LocalizationManager:GetUILanguages,13,1,2
LocalizationManager:ShowLocalizationDialogBox,3,1,1
LocalizationManager:ShowLocalizationDialogBox,4,1,1
LocalizationManager:ShowLocalizationDialogBox,4,1,1
LocalizationManager:RegisterObjectForLocalizing,8,1,6
LocalizationManager:RegisterObjectForLocalizing,33,3,1
LocalizationManager:PrepareObjectForRuntimeLocalization,22,6,1
LocalizationManager:SaveIfDirty,9,2,0
LocalizationManager:GetTmxPathForLanguage,3,1,1
LocalizationManager:AddString,10,1,5
LocalizationManager:GetLocalizedString,3,1,6
LocalizationManager:GetLocalizedString,4,1,2
LocalizationManager:GetStringFromStringCache,3,1,2
LocalizationManager:GetTooltipFromStringCache,3,1,2
LocalizationManager:GetShortCutKeyFromStringCache,3,1,2
LocalizationManager:GetStringForObject,9,2,2
LocalizationManager:GetString,3,1,2
LocalizationManager:GetString,3,1,3
LocalizationManager:GetString,3,1,4
LocalizationManager:GetString,10,3,6
LocalizationManager:GetDynamicString,3,1,3
LocalizationManager:GetDynamicString,28,4,4
LocalizationManager:GetIsStringAvailableForLangId,3,1,4
LocalizationManager:StripOffLocalizationInfoFromText,7,1,1
LocalizationManager:GetStringFromAnyLocalizationManager,7,1,3
LocalizationManager:GetLocalizationManagerForObject,3,1,2
LocalizationManager:GetLocalizationManagerForString,3,1,2
LocalizationManager:ReapplyLocalizationsToAllObjectsInAllManagers,6,3,0
LocalizationManager:ReapplyLocalizationsToAllObjects,7,2,1
