Implementation smell,Namespace,Class,File,Method,Description
Long Statement,SecurityBadgeScan,Badge,C:\repos\streamanalytics_samples\SecurityBadgeScan\SecurityBadgeScan\Entities\Badge.cs,Generate,The length of the statement  "            return new Badge { TimeStamp = DateTime.UtcNow.ToString()' Alias = Aliases[R.Next(Aliases.Length)]' Building = Buildings[R.Next(Buildings.Length)] }; " is 149.
Long Statement,SecurityBadgeScan,Logger,C:\repos\streamanalytics_samples\SecurityBadgeScan\SecurityBadgeScan\Entities\Logger.cs,Write,The length of the statement  "            var content = string.Format("[{0}] [Exception] {1}{2}{3}{4}"' DateTime.UtcNow.ToString("o")' e.Message' Environment.NewLine' e.StackTrace' Environment.NewLine); " is 160.
