Method,LOC,CC,PC
AttributedContainerBuilder:AttributedContainerBuilder,3,1,0
AttributedContainerBuilder:AttributedContainerBuilder,3,1,1
AttributedContainerBuilder:FindComponentAttribute,6,1,1
AttributedContainerBuilder:RegisterTypeWithAttribute,27,14,2
AttributedContainerBuilder:RegisterAssemblyTypesWithAttribute,6,2,3
AttributedContainerBuilder:Build,3,1,0
AttributedContainerBuilder:Update,3,1,1
AutoWiredAtResourceExtension:PropertiesAutowiredAtResource,7,1,2
AutowiredToAttributeInjector:InjectFieldAndProperties,19,5,4
ComponentAttribute:ComponentAttribute,3,1,0
ComponentAttribute:ComponentAttribute,3,1,1
EnableIntercepterExtension:EnableIncepInterceptorsIfNeeded,13,1,3
IncepTypeData:IncepTypeData,5,1,1
IncepTypeData:setInterceptorTypes,7,2,0
IncepTypeData:CreateInterceptors,3,1,2
IncepTypeData:CreateProxy,3,1,0
InterceptAttribute:InterceptAttribute,3,1,1
ResourceAttribute:ResourceAttribute,2,1,0
TestScopeExtension:SingleInstanceOrTestScope,6,2,2
IIncepCall:Proceed,1,1,0
IIncepInterceptor:Intercept,1,1,1
ILUtil:EmitParametersToObjects,34,4,2
ILUtil:EmitObjectsToRefParameters,19,4,3
IncepCall:Proceed,10,2,0
IncepCall:CallReal,12,2,0
IncepCall:preserveStackTrace,6,1,1
IncepProxyGenerator:IncepProxyGenerator,4,1,0
IncepProxyGenerator:GenerateOriginalCaller,11,2,2
IncepProxyGenerator:GenerateMethodBody,46,3,3
IncepProxyGenerator:CreateProxyClass,19,3,1
IncepProxyGenerator:GetOrCreateProxyClass,12,1,1
IncepUtil:GetProxyClassName,3,1,1
IncepUtil:GetOriginalMethodName,3,1,1
IncepUtil:SetInterceptors,3,1,2
