Project,Namespace,Ca types,Ce types
FieldService.WinRT,FieldService,FieldService.Utilities.DataExtensions' FieldService.ViewModels.LoginViewModel' FieldService.Data.SampleAssignmentService' FieldService.ViewModels.ExpenseViewModel' FieldService.ViewModels.HistoryViewModel' FieldService.ViewModels.DocumentViewModel' FieldService.ViewModels.AssignmentViewModel' FieldService.ViewModels.LaborViewModel' FieldService.ViewModels.ItemViewModel' FieldService.ViewModels.PhotoViewModel' FieldService.Data.SampleLoginService' FieldService.WinRT.App,
FieldService.WinRT,FieldService.Data,FieldService.ViewModels.ItemViewModel' FieldService.ViewModels.HistoryViewModel' FieldService.ViewModels.PhotoViewModel' FieldService.ViewModels.LaborViewModel' FieldService.ViewModels.ExpenseViewModel' FieldService.WinRT.ViewModels.AssignmentViewModel' FieldService.WinRT.Views.MapPopup' FieldService.WinRT.Views.MapTile' FieldService.IAssignmentService' FieldService.ViewModels.AssignmentViewModel' FieldService.WinRT.Views.AssignmentsPage' FieldService.WinRT.ViewModels.HistoryViewModel' FieldService.WinRT.Views.AssignmentHistoryPage' FieldService.WinRT.Views.ItemsPage' FieldService.WinRT.Views.AddItemFlyoutPanel' FieldService.WinRT.ViewModels.ItemViewModel' FieldService.WinRT.ViewModels.DocumentViewModel' FieldService.ViewModels.DocumentViewModel' FieldService.WinRT.Views.AssignmentPage' FieldService.WinRT.Views.DocumentsPage' FieldService.WinRT.Utilities.StatusToColorConverter' FieldService.WinRT.Utilities.Helpers' FieldService.WinRT.Views.AssignmentControl' FieldService.WinRT.ViewModels.LaborViewModel' FieldService.Utilities.DataExtensions' FieldService.WinRT.ViewModels.ExpenseViewModel' FieldService.WinRT.Utilities.DocumentTypeToColorConverter' FieldService.WinRT.Utilities.DocumentSubheaderColorConverter' FieldService.WinRT.Views.ExpensesPage' FieldService.WinRT.Views.LaborPage' FieldService.WinRT.Views.ImagesPage' FieldService.WinRT.ViewModels.PhotoViewModel' FieldService.WinRT.Views.ConfirmationsPage' FieldService.ViewModels.ViewModelBase' FieldService.ServiceRegistrar,
FieldService.WinRT,FieldService.Utilities,FieldService.ViewModels.LoginViewModel' FieldService.ViewModels.DocumentViewModel' FieldService.ViewModels.ExpenseViewModel' FieldService.ViewModels.LaborViewModel' FieldService.ViewModels.AssignmentViewModel' FieldService.ViewModels.ItemViewModel' FieldService.ViewModels.HistoryViewModel' FieldService.ViewModels.PhotoViewModel' FieldService.ServiceRegistrar' FieldService.WinRT.ViewModels.ExpenseViewModel' FieldService.WinRT.ViewModels.ItemViewModel' FieldService.WinRT.ViewModels.LaborViewModel' FieldService.WinRT.Views.AddExpenseFlyoutPanel' FieldService.WinRT.ViewModels.PhotoViewModel' FieldService.WinRT.Views.AddItemFlyoutPanel' FieldService.WinRT.Views.AddLaborFlyoutPanel' FieldService.WinRT.Views.AssignmentControl' FieldService.WinRT.Views.AddSignatureFlyoutPanel' FieldService.WinRT.ViewModels.AssignmentViewModel' FieldService.WinRT.Views.AssignmentsPage' FieldService.WinRT.Views.AssignmentMapPage' FieldService.WinRT.Utilities.Helpers' FieldService.WinRT.Views.MapPage' FieldService.WinRT.Views.AssignmentHistoryPage' FieldService.WinRT.App' FieldService.WinRT.Views.ConfirmationsPage' FieldService.WinRT.Views.LoginPage' FieldService.WinRT.Views.DocumentsPage' FieldService.WinRT.Views.ExpensesPage' FieldService.WinRT.Views.ImagesPage' FieldService.WinRT.Views.LaborPage' FieldService.WinRT.Views.ItemsPage' FieldService.WinRT.Views.AssignmentPage,
FieldService.WinRT,FieldService.ViewModels,FieldService.WinRT.ViewModels.AssignmentViewModel' FieldService.WinRT.ViewModels.DocumentViewModel' FieldService.WinRT.ViewModels.ExpenseViewModel' FieldService.WinRT.ViewModels.HistoryViewModel' FieldService.WinRT.ViewModels.ItemViewModel' FieldService.WinRT.ViewModels.LaborViewModel' FieldService.WinRT.ViewModels.LoginViewModel' FieldService.WinRT.ViewModels.PhotoViewModel,
FieldService.WinRT,FieldService.WinRT,FieldService.WinRT.ViewModels.AssignmentViewModel' FieldService.WinRT.Utilities.Helpers,FieldService.ServiceRegistrar' FieldService.Utilities.ServiceContainer' FieldService.WinRT.Utilities.Helpers' FieldService.WinRT.ViewModels.AssignmentViewModel' FieldService.WinRT.ViewModels.DocumentViewModel' FieldService.WinRT.ViewModels.ExpenseViewModel' FieldService.WinRT.ViewModels.HistoryViewModel' FieldService.WinRT.ViewModels.ItemViewModel' FieldService.WinRT.ViewModels.LaborViewModel' FieldService.WinRT.ViewModels.LoginViewModel' FieldService.WinRT.ViewModels.PhotoViewModel' FieldService.WinRT.Views.LoginPage' FieldService.WinRT.Views.SnapPage
FieldService.WinRT,SQLite,FieldService.Data.Labor' FieldService.Data.AssignmentItem' FieldService.Data.Photo' FieldService.Data.ExpensePhoto' FieldService.Data.Item' FieldService.Data.Signature' FieldService.Data.AssignmentHistory' FieldService.Data.Assignment' FieldService.Data.Expense' FieldService.Data.TimerEntry' FieldService.Data.Database,
FieldService.WinRT,FieldService.WinRT.Utilities,FieldService.WinRT.Views.AssignmentMapPage' FieldService.WinRT.Views.MapTile' FieldService.WinRT.Views.MapPage' FieldService.WinRT.Views.ConfirmationsPage' FieldService.WinRT.Views.LaborPage' FieldService.WinRT.Views.ExpensesPage' FieldService.WinRT.Views.ItemsPage' FieldService.WinRT.ViewModels.AssignmentViewModel' FieldService.WinRT.ViewModels.LaborViewModel' FieldService.WinRT.ViewModels.ExpenseViewModel' FieldService.WinRT.ViewModels.ItemViewModel' FieldService.WinRT.Views.AssignmentHistoryPage' FieldService.WinRT.Views.AssignmentControl' FieldService.WinRT.ViewModels.LoginViewModel' FieldService.WinRT.Views.AssignmentsPage' FieldService.WinRT.App' FieldService.WinRT.Views.AssignmentPage' FieldService.ViewModels.AssignmentViewModel,FieldService.Data.DocumentType' FieldService.Data.AssignmentStatus' FieldService.Utilities.ServiceContainer' FieldService.WinRT.App
FieldService.WinRT,FieldService.WinRT.ViewModels,FieldService.WinRT.App' FieldService.WinRT.Views.AssignmentsPage' FieldService.WinRT.Views.ConfirmationsPage' FieldService.WinRT.Views.AssignmentMapPage' FieldService.WinRT.Views.DocumentsPage' FieldService.WinRT.Views.AssignmentControl' FieldService.WinRT.Views.ImagesPage' FieldService.WinRT.Views.ExpensesPage' FieldService.WinRT.Views.ItemsPage' FieldService.WinRT.Views.AssignmentHistoryPage' FieldService.WinRT.Views.MapPage' FieldService.WinRT.Views.LaborPage' FieldService.WinRT.Views.AddSignatureFlyoutPanel' FieldService.WinRT.Views.AssignmentPage' FieldService.WinRT.Views.AddItemFlyoutPanel' FieldService.WinRT.Views.AddExpenseFlyoutPanel' FieldService.WinRT.Views.AddLaborFlyoutPanel' FieldService.WinRT.Views.LoginPage,FieldService.Data.Assignment' FieldService.Data.AssignmentStatus' FieldService.Data.Signature' FieldService.Utilities.ServiceContainer' FieldService.ViewModels.AssignmentViewModel' FieldService.WinRT.App' FieldService.WinRT.Utilities.Constants' FieldService.WinRT.Utilities.Helpers' FieldService.WinRT.Views.AddSignatureFlyoutPanel' FieldService.WinRT.Views.AssignmentHistoryPage' FieldService.WinRT.Views.AssignmentMapPage' FieldService.WinRT.Views.AssignmentPage' FieldService.WinRT.Views.ConfirmationsPage' FieldService.WinRT.Views.DocumentsPage' FieldService.WinRT.Views.ExpensesPage' FieldService.WinRT.Views.ItemsPage' FieldService.WinRT.Views.LaborPage' FieldService.WinRT.Views.MapPage' FieldService.Data.Document' FieldService.ViewModels.DocumentViewModel' FieldService.Data.ExpenseCategory' FieldService.Data.Expense' FieldService.Data.ExpensePhoto' FieldService.ViewModels.ExpenseViewModel' FieldService.WinRT.Views.AddExpenseFlyoutPanel' FieldService.Data.AssignmentHistory' FieldService.ViewModels.HistoryViewModel' FieldService.Data.AssignmentItem' FieldService.Data.Item' FieldService.ViewModels.ItemViewModel' FieldService.WinRT.Views.AddItemFlyoutPanel' FieldService.Data.LaborType' FieldService.Data.Labor' FieldService.ViewModels.LaborViewModel' FieldService.WinRT.Views.AddLaborFlyoutPanel' FieldService.ViewModels.LoginViewModel' FieldService.WinRT.Views.AssignmentsPage' FieldService.Data.Photo' FieldService.ViewModels.PhotoViewModel
FieldService.WinRT,FieldService.WinRT.Views,FieldService.WinRT.ViewModels.ExpenseViewModel' FieldService.WinRT.ViewModels.ItemViewModel' FieldService.WinRT.ViewModels.LaborViewModel' FieldService.WinRT.ViewModels.AssignmentViewModel' FieldService.WinRT.ViewModels.LoginViewModel' FieldService.WinRT.App,FieldService.Utilities.ServiceContainer' FieldService.WinRT.ViewModels.ExpenseViewModel' FieldService.Data.AssignmentItem' FieldService.Data.Item' FieldService.WinRT.ViewModels.AssignmentViewModel' FieldService.WinRT.ViewModels.ItemViewModel' FieldService.WinRT.ViewModels.LaborViewModel' FieldService.Data.AssignmentStatus' FieldService.WinRT.Utilities.Helpers' FieldService.Data.AssignmentHistory' FieldService.WinRT.ViewModels.HistoryViewModel' FieldService.WinRT.Utilities.Constants' FieldService.Data.Document' FieldService.WinRT.ViewModels.DocumentViewModel' FieldService.WinRT.ViewModels.PhotoViewModel' FieldService.Data.Assignment' FieldService.Data.Photo' FieldService.Data.Expense' FieldService.Data.Labor' FieldService.WinRT.ViewModels.LoginViewModel
