Method,LOC,CC,PC
AuthorizerConfiguration:AuthorizerConfiguration,3,1,1
AuthorizerConfiguration:AuthorizerConfiguration,3,1,1
AuthServiceConfiguration:AuthServiceConfiguration,3,1,1
AuthorizerContext:AuthorizerContext,3,1,1
AuthorizerInitializer:Seed,4,1,1
AuthorizerRepository:AuthorizerRepository,3,1,1
AuthorizerRepository:GetUsers,3,1,0
AuthorizerRepository:GetAliases,3,1,0
AuthorizerRepository:AddUser,3,1,1
AuthorizerRepository:UpdateUser,3,1,1
AuthorizerRepository:RemoveUser,3,1,1
AuthorizerRepository:RemoveUser,4,1,2
AuthorizerRepository:AddAlias,3,1,1
AuthorizerRepository:UpdateAlias,3,1,1
AuthorizerRepository:RemoveAlias,3,1,1
AuthorizerRepository:RemoveAlias,4,1,2
AuthorizerRepository:Save,3,1,0
AuthorizerRepository:Dispose,3,1,0
AuthorizerRepository:Dispose,8,3,1
IAuthorizerRepository:GetUsers,1,1,0
IAuthorizerRepository:GetAliases,1,1,0
IAuthorizerRepository:AddUser,1,1,1
IAuthorizerRepository:UpdateUser,1,1,1
IAuthorizerRepository:RemoveUser,1,1,1
IAuthorizerRepository:RemoveUser,1,1,1
IAuthorizerRepository:AddAlias,1,1,1
IAuthorizerRepository:UpdateAlias,1,1,1
IAuthorizerRepository:RemoveAlias,1,1,1
IAuthorizerRepository:RemoveAlias,1,1,1
IAuthorizerRepository:Save,1,1,0
AuthorizerDataService:AuthorizerDataService,3,1,1
AuthorizerDataService:RegisterUserLogIn,7,2,2
AuthorizerDataService:RetrieveUserInfo,3,1,2
AuthorizerDataService:RegisterUserAlias,11,2,4
AuthorizerDataService:RetrieveUserAlias,3,1,6
AuthorizerDataService:Dispose,3,1,0
AuthorizerDataService:Dispose,8,3,1
DataServiceProvider:DataServiceProvider,8,2,0
DataServiceProvider:CreateAuthorizerDataService,6,1,0
IAuthorizerDataService:RegisterUserLogIn,1,1,1
IAuthorizerDataService:RetrieveUserInfo,1,1,1
IAuthorizerDataService:RegisterUserAlias,1,1,2
IAuthorizerDataService:RetrieveUserAlias,1,1,1
AuthAttribute:OnAuthorization,11,3,1
RoleAuthAttribute:RoleAuthAttribute,3,1,1
RoleAuthAttribute:AuthorizeCore,3,1,1
AuthIdentity:AuthIdentity,3,1,1
UserSessions:CreateSession,7,1,0
UserSessions:LogInUserSession,8,1,1
AuthService:AuthService,2,1,0
AuthService:StartService,3,1,0
AuthService:RequestInit,4,1,1
AuthService:CreateAuthTicket,3,1,2
AuthService:UpdateDisplayName,16,4,0
AuthService:UpdateRequestIdentity,12,3,0
AuthService:App_PreRequestHandlerExecute,17,7,2
AuthService:App_PostAuthenticateRequest,3,1,2
