Method,LOC,CC,PC
CancelableEventArgs:CancelableEventArgs,2,1,0
CancelableEventArgs:CancelableEventArgs,3,1,1
IUpdateNotify:Init,0,1,1
RequestCheckComponentFlagEventArgs:RequestCheckComponentFlagEventArgs,3,1,1
UpdateCheckResult:UpdateCheckResult,7,1,5
UpdateServerInfo:UpdateServerInfo,4,1,2
VersionTooLowException:VersionTooLowException,4,1,2
WebClientWrapper:GetWebRequest,8,2,1
PackageInfo:Extract,2,1,0
PackageInfo:IncreaseFailureCounter,3,1,0
PackageInfo:HasVerifyFlag,3,1,1
UpdateContext:UpdateContext,39,2,0
UpdateContext:InitializeCurrentVersion,14,2,0
UpdateContext:TryGetCallingAssembly,16,1,0
UpdateContext:GetUpdatePackageFullUrl,4,2,1
UpdateContext:CreateWebClient,18,3,0
UpdateContext:ResetWebClient,7,1,1
UpdateContext:EnableConsoleLogger,19,3,1
UpdateContext:RandomUrl,9,4,1
UpdateInfo:UpdateInfo,7,1,0
UpdateInfo:GetDeleteFileLimitRuleSet,4,2,0
UpdateInfo:OnPropertyChanged,5,2,1
HiddenUiUpdateProxy:RunUpdate,11,1,0
InstallFileEventArgs:InstallFileEventArgs,6,1,4
MultiServerUpdater:MultiServerUpdater,2,1,1
MultiServerUpdater:MultiServerUpdater,5,1,3
MultiServerUpdater:InitServerInfo,4,2,0
MultiServerUpdater:PeekNextServer,13,3,0
MultiServerUpdater:OnError,12,2,0
MultiServerUpdater:OnNoUpdatesFound,18,3,0
MultiServerUpdater:BeginCheckUpdateInProcess,6,1,0
PackageEventArgs:PackageEventArgs,1,1,1
PackageDownloadException:PackageDownloadException,2,1,1
PackageDownloadProgressChangedEventArgs:PackageDownloadProgressChangedEventArgs,5,1,4
FileInstaller:FileInstaller,3,1,0
FileInstaller:Install,15,3,1
FileInstaller:OnDeleteFileStart,5,2,0
FileInstaller:OnDeleteFileFinished,5,2,0
FileInstaller:OnDeleteFile,5,2,1
FileInstaller:OnInstallFileStart,5,2,0
FileInstaller:OnInstallFileFinished,5,2,0
FileInstaller:OnInstallFile,5,2,1
FileInstaller:OnRollbackStart,5,2,0
FileInstaller:OnRollbackFinished,5,2,0
FileInstaller:OnRollbackFile,5,2,1
FileInstaller:DeleteEmptyDirectories,3,1,0
FileInstaller:DeleteEmptyDirectories,19,3,2
FileInstaller:DeletePreviousFile,54,7,1
FileInstaller:InstallFiles,98,7,1
FileInstaller:DeleteInstalledFiles,9,3,1
FileInstaller:RollbackFiles,15,2,1
FileInstaller:CreateNewFileList,9,2,0
Program:Main,37,6,1
QueryCloseApplicationEventArgs:QueryCloseApplicationEventArgs,5,1,2
QueryCloseApplicationEventArgs:CallDefaultBeihavior,3,1,0
RunExternalProcessEventArgs:RunExternalProcessEventArgs,1,1,1
Updatable2Attribute:Updatable2Attribute,4,1,2
Updater:OnOperationProgressChanged,7,2,1
Updater:CheckComponentFlag,9,2,1
Updater:OnRequestCheckComponentFlag,5,2,1
Updater:OnQueryCloseApplication,5,2,1
Updater:OnInstallUpdates,5,2,0
Updater:OnUpdateFinsihed,5,2,0
Updater:OnError,8,3,0
Updater:OnMinmumVersionRequired,7,3,0
Updater:OnDownloadUpdateInfo,5,2,0
Updater:OnDownloadUpdateInfoFinished,5,2,0
Updater:OnNoUpdatesFound,5,2,0
Updater:OnUpdatesFound,6,2,0
Updater:OnUpdateCancelled,6,2,0
Updater:OnCheckUpdateComplete,5,2,0
Updater:OnGatheringPackages,4,2,0
Updater:OnGatheredPackages,4,2,0
Updater:OnRunExternalProcess,5,2,1
Updater:OnDownloadProgressChanged,4,2,1
Updater:OnPackageDownload,5,2,1
Updater:OnPackageDownloadFinished,5,2,1
Updater:OnPackageDownloadFailed,5,2,1
Updater:OnPackageHashMismatch,5,2,1
Updater:OnPackageDownloadRetried,5,2,1
Updater:OnExecuteExternalProcessBefore,5,2,0
Updater:OnExecuteExternalProcessAfter,5,2,0
Updater:OnRequireTerminateProcess,5,2,2
Updater:OnExternalUpdateStart,5,2,0
Updater:OnExternalUpdateStarted,5,2,0
Updater:OnPackageExtractionBegin,5,2,1
Updater:OnPackageExtractionEnd,5,2,1
Updater:CheckUpdateSync,21,1,1
Updater:EnsureNoUpdate,3,1,2
Updater:EnsureNoUpdate,89,2,3
Updater:Updater,4,1,0
Updater:CheckInitialized,5,2,0
Updater:CreateUpdaterInstance,3,1,2
Updater:CreateUpdaterInstance,3,1,1
Updater:CreateUpdaterInstance,3,1,2
Updater:CreateUpdaterInstance,3,1,3
Updater:CreateUpdaterInstance,29,4,4
Updater:CheckUpdateSimple,3,1,0
Updater:CheckUpdateSimple,11,2,1
Updater:CheckUpdateSimple,11,2,2
Updater:Instance_MinmumVersionRequired,5,2,2
Updater:Instance_UpdatesFound,27,3,2
Updater:ShowUiForm,14,1,1
Updater:DispatchOnUiThread,26,4,1
Updater:Updater,6,3,2
Updater:Updater,10,2,0
Updater:Dispose,8,3,1
Updater:Dispose,3,1,0
Updater:InitializeParameters,43,4,0
Updater:BeginCheckUpdateInProcess,41,3,0
Updater:DownloadUpdateInfoInternal,122,11,2
Updater:GatheringDownloadPackages,86,11,1
Updater:AddPackageToPreserveList,12,4,1
Updater:CloseApplication,59,8,1
Updater:NotifyUserToCloseApp,7,1,1
Updater:ReplaceEnvVar,6,2,1
Updater:SetProcessEnvVar,29,11,1
Updater:RunExternalProgram,35,6,5
Updater:RunExternalProgramAfter,4,2,1
Updater:RunExternalProgramBefore,4,2,1
Updater:DownloadPackages,128,9,1
Updater:BeginUpdate,19,1,0
Updater:UpdateInternal,27,4,2
Updater:ExtractPackage,24,3,1
Updater:EnsureUpdateStarted,13,3,0
Updater:TerminateProcess,7,2,2
Updater:CopyAndStartUpdater,87,14,1
Updater:CopyAssemblyToUpdateRoot,33,6,1
Updater:EnsureAdminPrivilege,17,1,0
Updater:FetchProcessList,30,5,1
Updater:StartExternalUpdater,5,1,1
Updater:StartExternalUpdater,3,1,0
Updater:LoadExtraAssemblies,29,4,1
Updater:UsingAssembly,3,1,1
Updater:UsingFormUI,3,1,0
Updater:CleanTemp,16,3,0
Utility:SafeQuotePathInCommandLine,5,2,1
Utility:HasMethod,3,1,2
Utility:HasMethod,3,1,2
Utility:ClearUpdateMethodFlag,4,1,2
Utility:SetUpdateMethodFlag,4,1,2
Utility:SetOrClearUpdateMethodFlag,5,2,3
Utility:ClearUpdateMethodFlag,4,1,2
Utility:SetUpdateMethodFlag,4,1,2
Utility:SetOrClearUpdateMethodFlag,5,2,3
SR:SR,2,1,0
UpdateableAttribute:UpdateableAttribute,3,1,1
AbstractUpdateBase:AbstractUpdateBase,47,2,0
AbstractUpdateBase:AbstractUpdateBase_Shown,6,2,2
AbstractUpdateBase:InitUpdaterParameter,2,1,0
AbstractUpdateBase:StartUpdate,4,2,0
AbstractUpdateBase:StartCheckUpdate,3,1,0
AbstractUpdateBase:StartDownloadUpdate,9,2,0
AbstractUpdateBase:OnUpdateCancelled,3,1,0
AbstractUpdateBase:OnUpdatesFound,20,4,0
AbstractUpdateBase:OnRequestCloseApplication,3,1,1
AbstractUpdateBase:OnDownloadUpdateInfo,2,1,0
AbstractUpdateBase:OnDownloadUpdateInfoFinished,2,1,0
AbstractUpdateBase:OnNoUpdateFound,2,1,0
AbstractUpdateBase:OnError,2,1,1
AbstractUpdateBase:OnGatheringPackages,2,1,0
AbstractUpdateBase:OnGatheredPackages,2,1,0
AbstractUpdateBase:OnUpdateFinished,2,1,0
AbstractUpdateBase:OnPackageDownload,2,1,1
AbstractUpdateBase:OnPackageDownloadRetry,2,1,1
AbstractUpdateBase:OnPackageDownloadFailed,2,1,1
AbstractUpdateBase:OnPackageDownloadMismatch,2,1,1
AbstractUpdateBase:OnPackageDownloadFinished,2,1,1
AbstractUpdateBase:OnPackageDownloadProgressChanged,2,1,1
AbstractUpdateBase:OnDecompressPackage,2,1,1
AbstractUpdateBase:OnDecompressPackageFinished,2,1,1
AbstractUpdateBase:OnInstallUpdate,2,1,0
AbstractUpdateBase:OnRemoveFiles,2,1,0
AbstractUpdateBase:OnRemoveFilesFinished,2,1,0
AbstractUpdateBase:OnInstallFiles,2,1,0
AbstractUpdateBase:OnInstallFilesFinished,2,1,0
AbstractUpdateBase:OnInstallFile,2,1,1
AbstractUpdateBase:OnRemoveFile,2,1,1
AbstractUpdateBase:OnRollbackFiles,2,1,0
AbstractUpdateBase:OnRollbackFilesFinished,2,1,0
AbstractUpdateBase:OnRollbackFile,2,1,1
AbstractUpdateBase:OnExecuteExternalProgramBefore,2,1,0
AbstractUpdateBase:OnExecuteExternalProgramAfter,2,1,0
AbstractUpdateBase:OnExternalUpdaterStart,1,1,0
AbstractUpdateBase:OnExternalUpdaterStarted,2,1,0
AbstractUpdateBase:OnMiniumalVersionRequired,1,1,0
AbstractUpdateBase:OnOperationProgressChanged,1,1,1
AbstractUpdateBase:OnExecuteExternalProcess,1,1,1
CloseApp:CloseApp,3,1,0
CloseApp:btnAutoClose_Click,11,3,2
CloseApp:AttachProcessList,9,3,1
CloseApp:ProcessExited,17,4,2
