Method,LOC,CC,PC
ModelWithImplementation:ModelWithImplementation,3,1,0
ModelWithImplementation:GetErrors,3,1,1
ModelWithImplementation:OnPropertyChanged,3,1,1
Model:OnPropertyChanged,3,1,1
ValidationTemplate:ValidationTemplate,6,1,1
ValidationTemplate:GetValidator,9,2,1
ValidationTemplate:Validate,6,2,2
ValidationTemplate:GetErrors,3,1,1
ValidationTemplate:RaiseErrorsChanged,4,1,1
ModelValidator:ModelValidator,4,1,0
ModelWithImplementationValidator:ModelWithImplementationValidator,4,1,0
