Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
About,0,4,0,0,1,24,4,0,0,0,1,1
FATXBrowser,9,29,1,0,1,462,114,0,0,0.9,13,1
rawr,0,1,0,0,1,12,3,0,0,0,0,0
FATXViewer,4,18,0,0,1,273,51,0,0,0.82,11,1
FileProp,1,1,0,0,1,12,1,0,0,0,1,1
Game_Orderer,1,6,0,0,1,68,11,0,0,0.33,1,1
GDFViewer,2,8,0,0,1,89,13,0,0,0.62,8,1
GoToDialog,0,3,1,0,1,41,8,0,0,0,0,1
Helper,1,3,0,0,1,19,3,0,0,0.33,0,1
LFPlugIn,3,1,1,3,1,41,5,0,0,0.33,1,1
MultiAdder,0,7,0,0,1,90,16,0,0,0,4,1
MultiSTFS,1,11,0,0,1,138,31,0,0,0.73,5,1
PackageExplorer,6,53,2,0,5,853,198,0,0,0.91,30,2
HDDGameForm,3,7,0,0,1,92,16,0,0,0.48,7,1
MusicView,3,3,0,0,1,25,3,0,0,0.33,2,1
Drive_Selector,4,5,1,1,1,71,10,0,0,0.7,4,1
GPDViewer,3,9,0,0,2,113,30,0,0,0.63,8,2
MainForm,4,27,0,2,1,369,82,0,0,0.92,30,11
PackageCreatez,5,45,1,1,1,441,82,0,0,0.91,23,2
BytesExt,0,1,0,0,1,10,3,0,0,0,0,0
PackageTypeSel,1,4,0,0,1,25,4,0,0,0.75,1,1
PackType,0,0,0,0,0,5,0,0,0,0,0,3
PIDownloader,1,3,0,0,1,79,14,0,0,0.33,0,1
Program,0,1,0,0,0,13,1,0,0,0,1,0
Renamer,1,4,1,0,2,42,6,0,0,0.5,0,4
SS,0,2,0,0,1,22,3,0,0,0,0,1
StatsForm,0,3,1,0,1,23,3,0,0,0,0,2
Updater,1,3,1,0,1,65,8,0,0,0.67,3,1
Resources,2,1,7,0,0,75,1,0,0,0,0,0
Settings,1,0,1,0,0,11,0,0,0,0,0,0
