Project,Namespace,Ca types,Ce types
TokenAuthorization.Core,TokenAuthorization.Core.Account,TokenAuthorization.Core.Attributes.TokenAuthenticationAttribute' TokenAuthorization.Core.Providers.CacheableTokenProvider' TokenAuthorization.Core.Providers.ITokenProvider' TokenAuthorization.Core.Controllers.TokenAuthApiController,
TokenAuthorization.Core,TokenAuthorization.Core.Attributes,,TokenAuthorization.Core.Account.AccessLevel' TokenAuthorization.Core.Providers.ITokenProvider' TokenAuthorization.Core.Configuration.TokenAuthenticationConfiguration' TokenAuthorization.Core.Fetchers.Token.ITokenFetcher' TokenAuthorization.Core.Caching.TokenCacheStrategy' TokenAuthorization.Core.Controllers.TokenAuthApiController' TokenAuthorization.Core.TokenMetadata' TokenAuthorization.Core.Storage.ITokenStorage
TokenAuthorization.Core,TokenAuthorization.Core.Providers,TokenAuthorization.Core.Attributes.TokenAuthenticationAttribute' TokenAuthorization.Core.Controllers.TokenAuthApiController,TokenAuthorization.Core.Storage.InMemoryTokenStorage' TokenAuthorization.Core.Storage.ITokenStorage' TokenAuthorization.Core.TokenGenerators.ITokenGenerator' TokenAuthorization.Core.Caching.ITokenMetadataCacheStrategy' TokenAuthorization.Core.TokenMetadata' TokenAuthorization.Core.Account.AccessLevel' TokenAuthorization.Core.Account.UserRole
TokenAuthorization.Core,TokenAuthorization.Core.Fetchers.Data,,TokenAuthorization.Core.Caching.IDataCacheStrategy
TokenAuthorization.Core,TokenAuthorization.Core.Caching,TokenAuthorization.Core.Fetchers.Data.CacheableDataFetcher' TokenAuthorization.Core.Fetchers.Data.CookieDataFetcher' TokenAuthorization.Core.Fetchers.Data.FormDataFetcher' TokenAuthorization.Core.Fetchers.Data.QueryStringDataFetcher' TokenAuthorization.Core.Providers.CacheableTokenProvider' TokenAuthorization.Core.Attributes.UserDataModificationActionFilter,TokenAuthorization.Core.TokenMetadata
TokenAuthorization.Core,TokenAuthorization.Core.Fetchers.Token,TokenAuthorization.Core.Attributes.TokenAuthenticationAttribute' TokenAuthorization.Core.Attributes.UserDataModificationActionFilter,
TokenAuthorization.Core,TokenAuthorization.Core.Storage,TokenAuthorization.Core.Providers.CacheableTokenProvider' TokenAuthorization.Core.Attributes.UserDataModificationActionFilter,TokenAuthorization.Core.TokenMetadata
TokenAuthorization.Core,TokenAuthorization.Core.Controllers,TokenAuthorization.Core.Attributes.UserDataModificationActionFilter,TokenAuthorization.Core.Account.UserRole' TokenAuthorization.Core.Providers.ITokenProvider' TokenAuthorization.Core.Configuration.TokenAuthenticationConfiguration
TokenAuthorization.Core,TokenAuthorization.Core.Configuration,TokenAuthorization.Core.Attributes.TokenAuthenticationAttribute' TokenAuthorization.Core.Attributes.UserDataModificationActionFilter' TokenAuthorization.Core.Controllers.TokenAuthApiController,
TokenAuthorization.Core,TokenAuthorization.Core.TokenGenerators,TokenAuthorization.Core.Providers.CacheableTokenProvider,
TokenAuthorization.Core,TokenAuthorization.Core,TokenAuthorization.Core.Attributes.UserDataModificationActionFilter' TokenAuthorization.Core.Providers.CacheableTokenProvider' TokenAuthorization.Core.Caching.NonCachedStrategy' TokenAuthorization.Core.Caching.ITokenMetadataCacheStrategy' TokenAuthorization.Core.Caching.RouteCache' TokenAuthorization.Core.Caching.TokenCacheStrategy' TokenAuthorization.Core.Storage.InMemoryTokenStorage' TokenAuthorization.Core.Storage.ITokenStorage,
