Design smell,Namespace,Class,File,Cause
Unutilized Abstraction,TokenAuthorization.Core.Attributes,TokenAuthenticationAttribute,D:\research\architectureSmells\repos\Dgandalf_WebApiTokenAuthBootstrap\TokenAuthorization.Core\Attributes\TokenAuthenticationAttribute.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,TokenAuthorization.Core.Attributes,UserDataModificationActionFilter,D:\research\architectureSmells\repos\Dgandalf_WebApiTokenAuthBootstrap\TokenAuthorization.Core\Attributes\UserDataModificationActionFilter.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,TokenAuthorization.Core.Caching,ICacheable,D:\research\architectureSmells\repos\Dgandalf_WebApiTokenAuthBootstrap\TokenAuthorization.Core\Caching\ICacheable.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: 
Unnecessary Abstraction,TokenAuthorization.Core.Fetchers.Token,ITokenFetcher,D:\research\architectureSmells\repos\Dgandalf_WebApiTokenAuthBootstrap\TokenAuthorization.Core\Fetchers\Token\ITokenFetcher.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: 
Unnecessary Abstraction,TokenAuthorization.Core,TokenMetadata,D:\research\architectureSmells\repos\Dgandalf_WebApiTokenAuthBootstrap\TokenAuthorization.Core\TokenMetadata.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: UserId' Username' Role' LastAccess
Broken Modularization,TokenAuthorization.Core.Caching,RouteCache,D:\research\architectureSmells\repos\Dgandalf_WebApiTokenAuthBootstrap\TokenAuthorization.Core\Caching\RouteCache.cs,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields and properties are declared in this class: Token' Metadata' IsTokenMetadataCached' IsTokenCached' _token' _metadata
Cyclically-dependent Modularization,TokenAuthorization.Core.Providers,CacheableTokenProvider,D:\research\architectureSmells\repos\Dgandalf_WebApiTokenAuthBootstrap\TokenAuthorization.Core\Providers\CacheableTokenProvider.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: TokenAuthorization.Core.Providers.CacheableTokenProvider' TokenAuthorization.Core.Configuration.TokenAuthenticationConfiguration
Cyclically-dependent Modularization,TokenAuthorization.Core.Fetchers.Token,CookieTokenFetcher,D:\research\architectureSmells\repos\Dgandalf_WebApiTokenAuthBootstrap\TokenAuthorization.Core\Fetchers\Token\CookieTokenFetcher.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: TokenAuthorization.Core.Fetchers.Token.CookieTokenFetcher' TokenAuthorization.Core.Configuration.TokenAuthenticationConfiguration
Cyclically-dependent Modularization,TokenAuthorization.Core.Providers,CacheableTokenProvider,D:\research\architectureSmells\repos\Dgandalf_WebApiTokenAuthBootstrap\TokenAuthorization.Core\Providers\CacheableTokenProvider.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: TokenAuthorization.Core.Providers.CacheableTokenProvider' TokenAuthorization.Core.Configuration.TokenAuthenticationConfiguration' TokenAuthorization.Core.Fetchers.Token.CookieTokenFetcher
Rebellious Hierarchy,TokenAuthorization.Core.Fetchers.Data,BaseDataFetcher,D:\research\architectureSmells\repos\Dgandalf_WebApiTokenAuthBootstrap\TokenAuthorization.Core\Fetchers\Data\BaseDataFetcher.cs,The tool detected the smell in this class because method(s) of this class reject the methods provided by its supertypes. The method(s) that reject the suptertype's method are: FetchData
Rebellious Hierarchy,TokenAuthorization.Core.Caching,NonCachedStrategy,D:\research\architectureSmells\repos\Dgandalf_WebApiTokenAuthBootstrap\TokenAuthorization.Core\Caching\NonCachedStrategy.cs,The tool detected the smell in this class because method(s) of this class reject the methods provided by its supertypes. The method(s) that reject the suptertype's method are: Cache' Cache
Multipath Hierarchy,TokenAuthorization.Core.Fetchers.Token,CookieTokenFetcher,D:\research\architectureSmells\repos\Dgandalf_WebApiTokenAuthBootstrap\TokenAuthorization.Core\Fetchers\Token\CookieTokenFetcher.cs,The tool detected the smell in this class because the class inherits another class directly as well as indirectly. The redundant inherited supertype is: ITokenFetcher
Broken Hierarchy,TokenAuthorization.Core.Fetchers.Token,CookieTokenFetcher,D:\research\architectureSmells\repos\Dgandalf_WebApiTokenAuthBootstrap\TokenAuthorization.Core\Fetchers\Token\CookieTokenFetcher.cs,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): TokenAuthorization.Core.Fetchers.Data.CookieDataFetcher' TokenAuthorization.Core.Fetchers.Token.ITokenFetcher
Multipath Hierarchy,TokenAuthorization.Core.Fetchers.Token,FormDataTokenFetcher,D:\research\architectureSmells\repos\Dgandalf_WebApiTokenAuthBootstrap\TokenAuthorization.Core\Fetchers\Token\FormDataTokenFetcher.cs,The tool detected the smell in this class because the class inherits another class directly as well as indirectly. The redundant inherited supertype is: ITokenFetcher
