Implementation smell,Namespace,Class,File,Method,Description
Long Statement,MonoCross.Utilities,ConsoleDevice,C:\research\architectureSmells\repos\MonoCross_MonoCross\Utilities\ConsoleDevice.cs,Initialize,The length of the statement  "            ApplicationPath = File.DirectoryName(System.Reflection.Assembly.GetExecutingAssembly().Location) + Path.DirectorySeparatorChar;" is 127.
Long Statement,MonoCross.Utilities,ConsoleDevice,C:\research\architectureSmells\repos\MonoCross_MonoCross\Utilities\ConsoleDevice.cs,Initialize,The length of the statement  "            MXContainer.RegisterSingleton<IThread>(new TaskThread { UiSynchronizationContext = System.Threading.SynchronizationContext.Current' });" is 135.
Long Statement,MonoCross.Utilities,WebDevice,C:\research\architectureSmells\repos\MonoCross_MonoCross\Utilities\WebDevice.cs,Initialize,The length of the statement  "            MXContainer.RegisterSingleton<IThread>(new TaskThread { UiSynchronizationContext = System.Threading.SynchronizationContext.Current' });" is 135.
Long Statement,MonoCross.Utilities,WpfDevice,C:\research\architectureSmells\repos\MonoCross_MonoCross\Utilities\WpfDevice.cs,Initialize,The length of the statement  "            ApplicationPath = File.DirectoryName(System.Reflection.Assembly.GetExecutingAssembly().Location) + Path.DirectorySeparatorChar;" is 127.
Long Statement,MonoCross.Utilities,WpfDevice,C:\research\architectureSmells\repos\MonoCross_MonoCross\Utilities\WpfDevice.cs,Initialize,The length of the statement  "            MXContainer.RegisterSingleton<IThread>(typeof(DispatcherThread)' args => new DispatcherThread { Dispatcher = args.Length > 0 ? args[0] as Dispatcher : null ?? _dispatcher' });" is 175.
