Method,LOC,CC,PC
ArtifactoryActionBase:ResolveDirectory,9,3,1
ArtifactoryActionBase:Request,49,19,4
ArtifactoryActionBaseEditor:ArtifactoryActionBaseEditor,14,1,0
ArtifactoryActionBaseEditor:PopulateProperties,15,4,1
ArtifactoryActionBaseEditor:BindToForm,10,2,1
ArtifactoryActionBaseEditor:CreateChildControls,5,1,0
ArtifactoryActionBaseEditor:AddActionAuthentication,3,1,0
ArtifactoryActionBaseEditor:AddServerInformation,5,1,0
ArtifactoryActionBaseEditor:AddRepositoryInformation,5,2,0
ArtifactoryConfigurer:ToString,3,1,0
ArtifactoryConfigurerEditor:ArtifactoryConfigurerEditor,12,1,0
ArtifactoryConfigurerEditor:InitializeDefaultValues,3,1,0
ArtifactoryConfigurerEditor:BindToForm,8,2,1
ArtifactoryConfigurerEditor:CreateFromForm,10,2,0
ArtifactoryConfigurerEditor:OnLoad,3,1,1
ArtifactoryConfigurerEditor:OnInit,4,1,1
CreateDirectoryAction:ToString,3,1,0
CreateDirectoryAction:CreateDirectoryAction,3,1,0
CreateDirectoryAction:Test,3,1,0
CreateDirectoryAction:Execute,3,1,0
CreateDirectoryAction:ProcessRemoteCommand,3,1,2
CreateDirectoryAction:MakeRequest,9,2,0
CreateDirectoryActionEditor:CreateDirectoryActionEditor,3,1,0
CreateDirectoryActionEditor:BindToForm,6,1,1
CreateDirectoryActionEditor:CreateFromForm,6,1,0
CreateDirectoryActionEditor:CreateChildControls,7,1,0
DeleteItemAction:ToString,3,1,0
DeleteItemAction:DeleteItemAction,4,1,0
DeleteItemAction:Test,3,1,0
DeleteItemAction:Execute,3,1,0
DeleteItemAction:ProcessRemoteCommand,3,1,2
DeleteItemAction:MakeRequest,9,2,0
DeleteItemActionEditor:DeleteItemActionEditor,3,1,0
DeleteItemActionEditor:BindToForm,6,1,1
DeleteItemActionEditor:CreateFromForm,6,1,0
DeleteItemActionEditor:CreateChildControls,7,1,0
DeployArtifactAction:DeployArtifactAction,3,1,0
DeployArtifactAction:ToString,3,1,0
DeployArtifactAction:Test,3,1,0
DeployArtifactAction:Execute,3,1,0
DeployArtifactAction:ProcessRemoteCommand,26,5,2
DeployArtifactActionEditor:DeployArtifactActionEditor,3,1,0
DeployArtifactActionEditor:BindToForm,8,1,1
DeployArtifactActionEditor:CreateFromForm,9,1,0
DeployArtifactActionEditor:CreateChildControls,16,1,0
MoveItemAction:ToString,3,1,0
MoveItemAction:MoveItemAction,3,1,0
MoveItemAction:Test,3,1,0
MoveItemAction:Execute,3,1,0
MoveItemAction:ProcessRemoteCommand,3,1,2
MoveItemAction:MakeRequest,12,3,0
MoveItemActionEditor:MoveItemActionEditor,3,1,0
MoveItemActionEditor:BindToForm,9,1,1
MoveItemActionEditor:CreateFromForm,9,1,0
MoveItemActionEditor:CreateChildControls,18,1,0
RetrieveArtifactAction:RetrieveArtifactAction,3,1,0
RetrieveArtifactAction:ToString,3,1,0
RetrieveArtifactAction:Test,3,1,0
RetrieveArtifactAction:Execute,3,1,0
RetrieveArtifactAction:ProcessRemoteCommand,22,4,2
RetrieveArtifactActionEditor:RetrieveArtifactActionEditor,3,1,0
RetrieveArtifactActionEditor:BindToForm,8,1,1
RetrieveArtifactActionEditor:CreateFromForm,8,1,0
RetrieveArtifactActionEditor:CreateChildControls,14,1,0
SetItemPropertiesAction:ToString,3,1,0
SetItemPropertiesAction:SetItemPropertiesAction,3,1,0
SetItemPropertiesAction:Test,3,1,0
SetItemPropertiesAction:Execute,3,1,0
SetItemPropertiesAction:ProcessRemoteCommand,3,1,2
SetItemPropertiesAction:MakeRequest,17,4,0
SetItemPropertiesActionEditor:SetItemPropertiesActionEditor,3,1,0
SetItemPropertiesActionEditor:BindToForm,7,1,1
SetItemPropertiesActionEditor:CreateFromForm,7,1,0
SetItemPropertiesActionEditor:CreateChildControls,11,1,0
Extensions:AsBase64,5,1,1
Extensions:FromBase64,5,1,1
Extensions:Substitute,7,2,2
Extensions:ParseNameValue,14,3,1
