Design smell,Namespace,Class,File,Cause
Unnecessary Abstraction,automark.Models.Diff,Difflet,D:\research\architectureSmells\repos\chrisparnin_automark\Source\automark\automark\Models\Diff\Difflet.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: 
Unutilized Abstraction,automark.Models.Diff,Difflet,D:\research\architectureSmells\repos\chrisparnin_automark\Source\automark\automark\Models\Diff\Difflet.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,automark.Models,GitFileStatus,D:\research\architectureSmells\repos\chrisparnin_automark\Source\automark\automark\Models\Git\GitFileStatus.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Status' File' BeforeText' AfterText
Unnecessary Abstraction,automark.Models,WebVisit,D:\research\architectureSmells\repos\chrisparnin_automark\Source\automark\automark\Models\Web\WebVisit.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Url' Timestamp' Title
Unnecessary Abstraction,automark.Models.Markdown,ChangeHunk,D:\research\architectureSmells\repos\chrisparnin_automark\Source\automark\automark\Models\Markdown\ChangeHunk.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Parent
Unnecessary Abstraction,automark.Models.Markdown,FileChangeHunks,D:\research\architectureSmells\repos\chrisparnin_automark\Source\automark\automark\Models\Markdown\FileChangeHunks.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: File' Changes
Imperative Abstraction,automark,Program,D:\research\architectureSmells\repos\chrisparnin_automark\Source\automark\automark\Program.cs,The tool detected the smell in this class because it looks like that an operation is turned into a class. This class contains only the following public method: Main
Unnecessary Abstraction,automark.Transformations.Filters,FilterReverts,D:\research\architectureSmells\repos\chrisparnin_automark\Source\automark\automark\Transformations\Filters\FilterReverts.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: 
Unutilized Abstraction,automark.Transformations.Filters,FilterReverts,D:\research\architectureSmells\repos\chrisparnin_automark\Source\automark\automark\Transformations\Filters\FilterReverts.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,automark.Transformations.Rewrite,MergeTemporalFuzz,D:\research\architectureSmells\repos\chrisparnin_automark\Source\automark\automark\Transformations\Rewrite\MergeTemporalFuzz.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: 
Unutilized Abstraction,automark.Transformations.Rewrite,MergeTemporalFuzz,D:\research\architectureSmells\repos\chrisparnin_automark\Source\automark\automark\Transformations\Rewrite\MergeTemporalFuzz.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,DiffMatchPatch,CompatibilityExtensions,D:\research\architectureSmells\repos\chrisparnin_automark\Source\automark\automark\Util\DiffMatchPatch.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Deficient Encapsulation,DiffMatchPatch,Diff,D:\research\architectureSmells\repos\chrisparnin_automark\Source\automark\automark\Util\DiffMatchPatch.cs,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: operation' text
Deficient Encapsulation,DiffMatchPatch,Patch,D:\research\architectureSmells\repos\chrisparnin_automark\Source\automark\automark\Util\DiffMatchPatch.cs,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: diffs' start1' start2' length1' length2
Deficient Encapsulation,DiffMatchPatch,diff_match_patch,D:\research\architectureSmells\repos\chrisparnin_automark\Source\automark\automark\Util\DiffMatchPatch.cs,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: Diff_Timeout' Diff_EditCost' Match_Threshold' Match_Distance' Patch_DeleteThreshold' Patch_Margin
Broken Modularization,automark.Models.Diff,Difference,D:\research\architectureSmells\repos\chrisparnin_automark\Source\automark\automark\Models\Diff\DIfference.cs,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields and properties are declared in this class: Left' Right' After' Before' DifferenceType' LeftStartingLineNumber' RightStartingLineNumber
Broken Modularization,automark.Models,Export,D:\research\architectureSmells\repos\chrisparnin_automark\Source\automark\automark\Models\Export.cs,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields and properties are declared in this class: ListShas' UnifiedDiffs' UsageLog' MarkdownFiles' GeneratedHtmlFiles' Error
Broken Modularization,automark.Models,FileDiff,D:\research\architectureSmells\repos\chrisparnin_automark\Source\automark\automark\Models\Git\GitFileDiff.cs,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields and properties are declared in this class: ParentCommit' Hunks' FileName' BeforeText' AfterText' BeforeTextLines' AfterTextLines' MyerDiffs
Insufficient Modularization,DiffMatchPatch,diff_match_patch,D:\research\architectureSmells\repos\chrisparnin_automark\Source\automark\automark\Util\DiffMatchPatch.cs,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 27 public methods
Insufficient Modularization,DiffMatchPatch,diff_match_patch,D:\research\architectureSmells\repos\chrisparnin_automark\Source\automark\automark\Util\DiffMatchPatch.cs,The tool detected the smell in this class because the class contains large number of methods. Total methods in the class: 43 methods
Insufficient Modularization,DiffMatchPatch,diff_match_patch,D:\research\architectureSmells\repos\chrisparnin_automark\Source\automark\automark\Util\DiffMatchPatch.cs,The tool detected the smell in this class because the class is highly complex. The sum of cyclomatic complexity of all methods of this class (i.e.' WMC) is: 261
Cyclically-dependent Modularization,automark.Git,ParseGitLog,D:\research\architectureSmells\repos\chrisparnin_automark\Source\automark\automark\Git\ParseGitLog.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: automark.Git.ParseGitLog' automark.Models.GitCommit
Cyclically-dependent Modularization,automark.Models,FileDiff,D:\research\architectureSmells\repos\chrisparnin_automark\Source\automark\automark\Models\Git\GitFileDiff.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: automark.Models.FileDiff' automark.Models.GitCommit
Cyclically-dependent Modularization,automark.Models.Markdown,ChangeHunk,D:\research\architectureSmells\repos\chrisparnin_automark\Source\automark\automark\Models\Markdown\ChangeHunk.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: automark.Models.Markdown.ChangeHunk' automark.Models.Markdown.FileChangeHunks
Cyclically-dependent Modularization,DiffMatchPatch,Patch,D:\research\architectureSmells\repos\chrisparnin_automark\Source\automark\automark\Util\DiffMatchPatch.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: DiffMatchPatch.Patch' DiffMatchPatch.diff_match_patch
Cyclically-dependent Modularization,automark.Git,ParseGitLog,D:\research\architectureSmells\repos\chrisparnin_automark\Source\automark\automark\Git\ParseGitLog.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: automark.Git.ParseGitLog' automark.Models.GitCommit' automark.Models.FileDiff
