Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Navigation.Wpf.Views,ResultView,C:\repos\MugenMvvmToolkit_MugenMvvmToolkit.Samples\MugenMvvmToolkit.Samples.Navigation\Navigation.Wpf\Views\ResultView.xaml.cs,InitializeComponent,The length of the statement  "            System.Uri resourceLocater = new System.Uri("/Navigation.Wpf;component/views/resultview.xaml"' System.UriKind.Relative); " is 120.
Long Statement,Navigation.Wpf.Views,DialogView,C:\repos\MugenMvvmToolkit_MugenMvvmToolkit.Samples\MugenMvvmToolkit.Samples.Navigation\Navigation.Wpf\Views\DialogView.xaml.cs,InitializeComponent,The length of the statement  "            System.Uri resourceLocater = new System.Uri("/Navigation.Wpf;component/views/dialogview.xaml"' System.UriKind.Relative); " is 120.
Long Statement,XamlGeneratedNamespace,GeneratedInternalTypeHelper,C:\repos\MugenMvvmToolkit_MugenMvvmToolkit.Samples\MugenMvvmToolkit.Samples.Navigation\Navigation.Wpf\obj\Debug\GeneratedInternalTypeHelper.g.cs,CreateInstance,The length of the statement  "            return System.Activator.CreateInstance(type' ((System.Reflection.BindingFlags.Public | System.Reflection.BindingFlags.NonPublic)  " is 128.
