Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Messaging.Wpf.Views,ViewMessageView,C:\repos\MugenMvvmToolkit_MugenMvvmToolkit.Samples\MugenMvvmToolkit.Samples.Messaging\Messaging.Wpf\Views\ViewMessageView.xaml.cs,InitializeComponent,The length of the statement  "            System.Uri resourceLocater = new System.Uri("/Messaging.Wpf;component/views/viewmessageview.xaml"' System.UriKind.Relative); " is 124.
Long Statement,Messaging.Wpf,App,C:\repos\MugenMvvmToolkit_MugenMvvmToolkit.Samples\MugenMvvmToolkit.Samples.Messaging\Messaging.Wpf\App.xaml.cs,OnStartup,The length of the statement  "            //By default EventAggregator uses the weak delegate to change this set the second parameter to false (ServiceProvider.EventAggregator.Subscribe<GlobalMessage>(HandleGlobalMessage' false)). " is 188.
Missing Default,Messaging.Wpf.Views,ViewMessageView,C:\repos\MugenMvvmToolkit_MugenMvvmToolkit.Samples\MugenMvvmToolkit.Samples.Messaging\Messaging.Wpf\Views\ViewMessageView.xaml.cs,Connect,The following switch statement is missing a default case: switch (connectionId)              {              case 1:                            #line 7 "..\..\..\Views\ViewMessageView.xaml"              ((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.SendMessage);                            #line default              #line hidden              return;              }
