Method,LOC,CC,PC
AppData:GetFilePath,7,2,1
AppData:ReadFile,4,1,1
AppData:Exists,3,1,1
AppData:WriteFile,4,1,2
AuthorizationMgr:RequestNativeAuthorization,11,3,2
AuthorizationMgr:RequestNativeAuthorization,8,2,2
AuthorizationMgr:GetCachedRefreshToken,21,2,2
AuthorizationMgr:SetCachedRefreshToken,11,1,5
DriveVirtualPathProvider:DriveVirtualPathProvider,7,2,1
DriveVirtualPathProvider:DriveVirtualPathProvider,2,1,4
DriveVirtualPathProvider:BuildService,13,1,4
DriveVirtualPathProvider:GetAuthorizationDelegate,17,1,2
DriveCommandLineSample:Main,23,2,2
DriveCommandLineSample:GetAuthorization,16,1,1
Resources:Resources,2,1,0
OAuth2AuthorizationDialog:OAuth2AuthorizationDialog,5,1,0
OAuth2AuthorizationDialog:ShowDialog,7,1,1
OAuth2AuthorizationDialog:bCancel_Click,3,1,2
OAuth2AuthorizationDialog:OAuth2AuthorizationDialog_FormClosing,12,3,2
OAuth2AuthorizationDialog:bNext_Click,19,3,6
OAuth2AuthorizationDialog:OnAuthenticationError,5,1,1
OAuth2CodePanel:OAuth2CodePanel,3,1,0
OAuth2CodePanel:OAuth2CodePanel,4,1,4
OAuth2CodePanel:OAuth2CodePanel_Load,13,1,4
OAuth2CodePanel:Unload,3,1,0
OAuth2CodePanel:RunCodeGrabber,23,3,2
OAuth2CodePanel:FindCodeByWindowTitle,30,8,1
OAuth2CodePanel:OpenRequestBrowserWindow,4,1,1
OAuth2CodePanel:bBrowser_Click,3,1,2
OAuth2CodePanel:SetForegroundWindow,1,1,1
OAuth2CodePanel:ShowWindow,1,1,2
OAuth2CodePanel:FocusConsoleWindow,12,3,0
OAuth2CodePanel:MinimizeWindow,12,3,1
OAuth2IntroPanel:OAuth2IntroPanel,3,1,0
INativeAuthorizationFlow:RetrieveAuthorization,1,1,2
LoopbackServerAuthorizationFlow:GetRandomUnusedPort,10,1,0
LoopbackServerAuthorizationFlow:HandleRequest,27,3,1
LoopbackServerAuthorizationFlow:RetrieveAuthorization,27,3,2
WindowTitleNativeAuthorizationFlow:RetrieveAuthorization,17,3,2
