Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,Standard.Core,Theraot.Collections,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Theraot.Collections' Theraot.Core,Theraot.Collections.CustomObserver<T>' Theraot.Collections.Progressor<T>' Theraot.Core.EqualityComparerHelper<T>' Theraot.Core.MonitorHelper' Theraot.Core.RamStream
Cyclic Dependency,Standard.Core,Theraot.Collections,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Theraot.Collections' Theraot.Core' Theraot.Threading,Theraot.Collections.CustomObserver<T>' Theraot.Collections.Progressor<T>' Theraot.Core.EqualityComparerHelper<T>' Theraot.Core.MonitorHelper' Theraot.Core.RamStream' Theraot.Threading.CriticalDisposable' Theraot.Threading.Internal' Theraot.Threading.LockContext<T>' Theraot.Threading.NeedleLock<T>
Cyclic Dependency,Standard.Core,Theraot.Collections,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Theraot.Collections' Theraot.Core' Theraot.Threading.Needles' Theraot.Core,Theraot.Collections.CustomObserver<T>' Theraot.Collections.Progressor<T>' Theraot.Core.EqualityComparerHelper<T>' Theraot.Core.MonitorHelper' Theraot.Core.RamStream' Theraot.Threading.Needles.CacheNeedle<T>' Theraot.Threading.Needles.FutureAction
Cyclic Dependency,Standard.Core,Theraot.Collections,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Theraot.Collections' Theraot.Core' Theraot.Threading' Theraot.Threading.Needles' Theraot.Core,Theraot.Collections.CustomObserver<T>' Theraot.Collections.Progressor<T>' Theraot.Core.EqualityComparerHelper<T>' Theraot.Core.MonitorHelper' Theraot.Core.RamStream' Theraot.Threading.CriticalDisposable' Theraot.Threading.Internal' Theraot.Threading.LockContext<T>' Theraot.Threading.NeedleLock<T>' Theraot.Threading.Needles.CacheNeedle<T>' Theraot.Threading.Needles.FutureAction
Cyclic Dependency,Standard.Core,Theraot.Collections.Specialized,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Theraot.Collections.Specialized' Theraot.Threading' Theraot.Core,Theraot.Collections.Specialized.ConditionalExtendedEnumerable<T>' Theraot.Collections.Specialized.ConvertedValueCollection<TKey'TInput'TValue>' Theraot.Threading.CriticalDisposable' Theraot.Threading.Internal' Theraot.Threading.LockContext<T>' Theraot.Threading.NeedleLock<T>' Theraot.Core.EqualityComparerHelper<T>' Theraot.Core.MonitorHelper' Theraot.Core.RamStream
Cyclic Dependency,Standard.Core,Theraot.Collections.Specialized,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Theraot.Collections.Specialized' Theraot.Threading' Theraot.Threading.Needles' Theraot.Core,Theraot.Collections.Specialized.ConditionalExtendedEnumerable<T>' Theraot.Collections.Specialized.ConvertedValueCollection<TKey'TInput'TValue>' Theraot.Threading.CriticalDisposable' Theraot.Threading.Internal' Theraot.Threading.LockContext<T>' Theraot.Threading.NeedleLock<T>' Theraot.Threading.Needles.CacheNeedle<T>' Theraot.Threading.Needles.FutureAction' Theraot.Core.EqualityComparerHelper<T>' Theraot.Core.MonitorHelper' Theraot.Core.RamStream
Cyclic Dependency,Standard.Core,Theraot.Collections.Specialized,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Theraot.Collections.Specialized' Theraot.Threading' Theraot.Core' Theraot.Threading.Needles' Theraot.Core,Theraot.Collections.Specialized.ConditionalExtendedEnumerable<T>' Theraot.Collections.Specialized.ConvertedValueCollection<TKey'TInput'TValue>' Theraot.Threading.CriticalDisposable' Theraot.Threading.Internal' Theraot.Threading.LockContext<T>' Theraot.Threading.NeedleLock<T>' Theraot.Core.EqualityComparerHelper<T>' Theraot.Core.MonitorHelper' Theraot.Core.RamStream' Theraot.Threading.Needles.CacheNeedle<T>' Theraot.Threading.Needles.FutureAction
Cyclic Dependency,Standard.Core,Theraot.Collections.ThreadSafe,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Theraot.Collections.ThreadSafe' Theraot.Threading,Theraot.Collections.ThreadSafe.ArrayReservoir<T>' Theraot.Collections.ThreadSafe.Bucket<T>' Theraot.Collections.ThreadSafe.Pool<T>' Theraot.Collections.ThreadSafe.WeakCollection<T'TNeedle>' Theraot.Threading.CriticalDisposable' Theraot.Threading.Internal' Theraot.Threading.LockContext<T>' Theraot.Threading.NeedleLock<T>
Cyclic Dependency,Standard.Core,Theraot.Collections.ThreadSafe,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Theraot.Collections.ThreadSafe' Theraot.Threading' Theraot.Core,Theraot.Collections.ThreadSafe.ArrayReservoir<T>' Theraot.Collections.ThreadSafe.Bucket<T>' Theraot.Collections.ThreadSafe.Pool<T>' Theraot.Collections.ThreadSafe.WeakCollection<T'TNeedle>' Theraot.Threading.CriticalDisposable' Theraot.Threading.Internal' Theraot.Threading.LockContext<T>' Theraot.Threading.NeedleLock<T>' Theraot.Core.EqualityComparerHelper<T>' Theraot.Core.MonitorHelper' Theraot.Core.RamStream
Cyclic Dependency,Standard.Core,Theraot.Collections.ThreadSafe,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Theraot.Collections.ThreadSafe' Theraot.Threading' Theraot.Threading.Needles' Theraot.Core,Theraot.Collections.ThreadSafe.ArrayReservoir<T>' Theraot.Collections.ThreadSafe.Bucket<T>' Theraot.Collections.ThreadSafe.Pool<T>' Theraot.Collections.ThreadSafe.WeakCollection<T'TNeedle>' Theraot.Threading.CriticalDisposable' Theraot.Threading.Internal' Theraot.Threading.LockContext<T>' Theraot.Threading.NeedleLock<T>' Theraot.Threading.Needles.CacheNeedle<T>' Theraot.Threading.Needles.FutureAction' Theraot.Core.EqualityComparerHelper<T>' Theraot.Core.MonitorHelper' Theraot.Core.RamStream
