Namespace,Type,Method,LOC,CC,PC
DbExtensions,Database,Database,6,1,0
DbExtensions,Database,Database,7,2,1
DbExtensions,Database,Database,7,2,2
DbExtensions,Database,Database,5,2,1
DbExtensions,Database,Initialize,9,1,1
DbExtensions,Database,Initialize2,0,1,1
DbExtensions,Database,CreateConnection,14,3,3
DbExtensions,Database,GetProviderFactory,5,2,1
DbExtensions,Database,CreateCommandBuilder,6,1,1
DbExtensions,Database,EnsureConnectionOpen,3,1,0
DbExtensions,Database,EnsureInTransaction,3,1,0
DbExtensions,Database,EnsureInTransaction,3,1,1
DbExtensions,Database,Execute,30,6,3
DbExtensions,Database,Execute,3,1,2
DbExtensions,Database,Map,3,1,2
DbExtensions,Database,LastInsertId,9,2,0
DbExtensions,Database,CreateCommand,4,2,1
DbExtensions,Database,CreateCommand,30,7,2
DbExtensions,Database,QuoteIdentifier,19,5,1
DbExtensions,Database,IsQuotedIdentifier,10,3,1
DbExtensions,Database,Trace,3,1,3
DbExtensions,Database,Trace,19,7,4
DbExtensions,Database,Dispose,4,1,0
DbExtensions,Database,Dispose,7,3,1
DbExtensions,Database,Equals,3,1,1
DbExtensions,Database,GetHashCode,3,1,0
DbExtensions,Database,GetType,3,1,0
DbExtensions,Database,ToString,3,1,0
DbExtensions,Database,Map,4,1,1
DbExtensions,Database,CreateDynamicMapper,5,1,0
DbExtensions,Database,Map,4,1,1
DbExtensions,Database,Map,4,1,2
DbExtensions,Database,CreatePocoMapper,5,1,1
DbExtensions,Database,From,3,1,1
DbExtensions,Database,From,3,1,2
DbExtensions,Database,From,3,1,1
DbExtensions,Database,From,3,1,1
DbExtensions,Database,From,3,1,2
DbExtensions,Database,From,3,1,1
DbExtensions,Database,From,3,1,2
DbExtensions,Database,Initialize2,4,1,1
DbExtensions,Database,Initialize3,0,1,1
DbExtensions,Database,Table,12,2,0
DbExtensions,Database,Table,3,1,1
DbExtensions,Database,Table,10,2,1
DbExtensions,Database,Add,5,2,1
DbExtensions,Database,Find,4,1,1
DbExtensions,Database,Find,5,2,2
DbExtensions,Database,Contains,5,2,1
DbExtensions,Database,ContainsKey,4,1,1
DbExtensions,Database,ContainsKey,5,2,2
DbExtensions,Database,Update,5,2,1
DbExtensions,Database,Update,5,2,2
DbExtensions,Database,Remove,5,2,1
DbExtensions,Database,RemoveKey,4,1,1
DbExtensions,Database,RemoveKey,5,2,2
DbExtensions,Database,BuildPredicateFragment,7,1,4
DbExtensions,Database,BuildPredicateFragment,20,6,2
DbExtensions,Database,SelectBody,27,6,3
DbExtensions,Database,FromBody,7,2,2
DbExtensions,ConnectionHolder,ConnectionHolder,8,3,1
DbExtensions,ConnectionHolder,Dispose,7,2,0
DbExtensions,WrappedTransaction,WrappedTransaction,23,4,2
DbExtensions,WrappedTransaction,Commit,14,3,0
DbExtensions,WrappedTransaction,Rollback,15,3,0
DbExtensions,WrappedTransaction,Dispose,17,3,0
DbExtensions,WrappedTransaction,RemoveTxFromDatabase,6,2,0
DbExtensions,DatabaseConfiguration,DatabaseConfiguration,31,8,2
DbExtensions,DatabaseConfiguration,Initialize,16,3,1
DbExtensions,DatabaseConfiguration,SetModel,3,1,1
DbExtensions,ChangeConflictException,ChangeConflictException,1,1,1
DbExtensions,MappingEnumerable<TResult>,MappingEnumerable,3,1,3
DbExtensions,MappingEnumerable<TResult>,GetEnumerator,8,2,0
DbExtensions,MappingEnumerable<TResult>,GetEnumerator,3,1,0
DbExtensions,MappingEnumerable<TResult>,Dispose,3,1,0
DbExtensions,Enumerator,Enumerator,12,4,3
DbExtensions,Enumerator,MoveNext,31,4,0
DbExtensions,Enumerator,Reset,3,1,0
DbExtensions,Enumerator,Dispose,4,1,0
DbExtensions,Enumerator,PossiblyOpenConnection,5,2,0
DbExtensions,Enumerator,PossiblyCloseConnection,8,3,0
DbExtensions,SqlSet,DynamicMap,6,1,1
DbExtensions,SqlSet,Initialize2,6,2,1
DbExtensions,SqlSet,Initialize3,0,1,1
DbExtensions,SqlSet,InitializeMapper,4,1,1
DbExtensions,SqlSet,InitializeMapper2,0,1,1
DbExtensions,SqlSet,PocoMap,6,1,1
DbExtensions,SqlSet,SqlSet,6,2,3
DbExtensions,SqlSet,SqlSet,7,3,3
DbExtensions,SqlSet,SqlSet,4,2,4
DbExtensions,SqlSet,SqlSet,5,3,4
DbExtensions,SqlSet,SqlSet,13,4,3
DbExtensions,SqlSet,Initialize2,0,1,1
DbExtensions,SqlSet,GetDefiningQuery,3,1,0
DbExtensions,SqlSet,GetDefiningQuery,17,5,5
DbExtensions,SqlSet,BuildQuery,10,3,2
DbExtensions,SqlSet,BuildQuery_Default,29,6,2
DbExtensions,SqlSet,BuildQuery_TSql,51,11,2
DbExtensions,SqlSet,CreateSuperQuery,6,1,3
DbExtensions,SqlSet,CreateSet,3,1,3
DbExtensions,SqlSet,CreateSet,3,1,3
DbExtensions,SqlSet,CreateSet,3,1,3
DbExtensions,SqlSet,CreateSet,3,1,2
DbExtensions,SqlSet,Clone,3,1,0
DbExtensions,SqlSet,CreateBufferedSet,12,3,3
DbExtensions,SqlSet,CreateBufferedSet,12,3,2
DbExtensions,SqlSet,Map,14,2,1
DbExtensions,SqlSet,All,4,2,2
DbExtensions,SqlSet,Any,6,1,0
DbExtensions,SqlSet,Any,3,1,2
DbExtensions,SqlSet,AsEnumerable,3,1,0
DbExtensions,SqlSet,AsEnumerable,5,1,1
DbExtensions,SqlSet,Cast,7,2,0
DbExtensions,SqlSet,Cast,7,2,1
DbExtensions,SqlSet,Count,7,1,0
DbExtensions,SqlSet,Count,3,1,2
DbExtensions,SqlSet,First,3,1,0
DbExtensions,SqlSet,First,3,1,2
DbExtensions,SqlSet,FirstOrDefault,3,1,0
DbExtensions,SqlSet,FirstOrDefault,3,1,2
DbExtensions,SqlSet,GetEnumerator,3,1,0
DbExtensions,SqlSet,LongCount,7,1,0
DbExtensions,SqlSet,LongCount,3,1,2
DbExtensions,SqlSet,OrderBy,13,1,2
DbExtensions,SqlSet,Select,4,1,2
DbExtensions,SqlSet,Select,4,1,3
DbExtensions,SqlSet,Select,4,1,3
DbExtensions,SqlSet,Select,4,1,2
DbExtensions,SqlSet,Single,3,1,0
DbExtensions,SqlSet,Single,3,1,2
