Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
GapTextWpfTest,UnitTests,0,2,0,0,2,29,3,0,0,-1,0,0,,
GapTextWpfTest,App,0,2,0,0,2,30,2,0,0,-1,0,0,,
GapTextWpfTest,WeekDay,0,0,0,0,0,10,0,0,0,-1,0,0,,
GapTextWpfTest,MainWindow,4,3,4,0,1,88,4,0,0,1,0,0,,
GapTextWpfTest.Converters,ObjectTypeEqualsConverter,0,2,0,0,2,13,2,0,0,-1,0,0,,
GapTextWpfTest.Properties,Resources,2,1,9,0,0,104,1,0,0,0,0,0,,
GapTextWpfTest.Properties,Settings,1,0,1,0,0,13,0,0,0,-1,0,0,,
