Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
AESBlob,0,4,0,0,4,71,14,0,0,0,4,0
AESEncryptor,1,5,0,0,5,76,13,0,0,0,2,1
AESDecryptStream,10,10,5,0,9,232,43,0,0,0.64,0,1
AESEncryptStream,6,10,5,0,9,164,28,0,0,0.5,0,1
AESKeySize,0,0,0,0,0,18,0,0,0,0,0,1
AsymmetricPaddingMode,0,0,0,0,0,22,0,0,0,0,0,0
HashingMethods,0,0,0,0,0,22,0,0,0,0,0,2
ECCertificateBuilder,0,2,0,0,2,81,27,0,0,0,3,0
ECCertificateBuilderOptions,0,0,4,0,0,35,0,0,0,0,0,1
ECDSACertificateParser,3,3,0,0,2,100,16,0,0,0.67,0,1
ECNamedCurves,0,0,0,0,0,19,0,0,0,0,0,1
JsonWebToken,0,7,0,0,5,143,20,0,0,0,2,0
SignatureVerificationException,0,1,0,0,1,13,1,0,0,0,0,1
RSACertificateParser,0,2,0,0,2,36,3,0,0,0,1,1
RSACertificateBuilderOptions,0,0,4,0,0,35,0,0,0,0,0,1
RSACertificateBuilder,0,2,0,0,2,69,17,0,0,0,2,0
RSAServiceProvider,1,16,9,0,14,324,17,0,0,0,0,2
