Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
ConfigurationInterface,0,0,14,0,0,90,0,1,0,0,0,1
DatastructInterface,0,2,0,0,0,16,2,7,0,0,0,0
WP7,11,3,9,0,2,125,4,0,0,1,4,1
HorseNameTableConfiguration,4,0,0,4,0,22,0,0,0,0,0,1
ProcessMemoryTable,5,11,1,0,9,178,16,0,0,1,2,1
ProcessMemoryTableConfiguration,3,0,0,3,0,18,0,0,0,0,0,1
HorseNameTable,4,6,0,0,2,132,27,0,0,1,3,1
HBloodData,15,3,11,12,3,177,4,0,1,1,0,2
HFamilyLineData,59,3,47,48,3,677,4,0,1,1,0,3
HAblData,47,3,43,44,3,593,4,0,1,1,0,4
HDamData,27,3,21,22,3,315,4,0,1,1,0,1
HSireData,110,3,68,69,3,1070,4,0,1,1,0,1
HChildData,32,3,26,27,3,380,4,0,1,1,0,1
HRaceData,87,3,72,73,3,1014,4,0,1,1,0,1
ProcessMemory,2,6,1,0,6,115,16,0,0,1,1,3
KoeiCode,2,2,0,2,2,296,4,0,0,1,0,0
Win32API,0,9,0,0,9,64,9,0,0,0,0,1
NameDataType,0,0,0,0,0,14,0,0,0,0,0,1
NameData,4,0,0,4,0,22,0,0,0,0,1,1
