Method,LOC,CC,PC
Extensions:成長力,3,1,1
Extensions:苦手,3,1,1
Extensions:持病,3,1,1
Extensions:毛色,3,1,1
Extensions:気性,3,1,1
Extensions:馬場適正,3,1,1
Extensions:成長型,3,1,1
Extensions:性別,3,1,1
Extensions:サブパラ,3,1,1
Extensions:系統名,26,3,1
Extensions:馬名,9,2,3
MainForm:MainForm,4,1,0
MainForm:ControlsSetup,51,2,4
MainForm:listView1_Setup,248,2,0
MainForm:button1_Click,17,1,2
MainForm:listView1_OddColor,5,2,0
MainForm:listView1_ColumnClick,4,1,2
MainForm:listView1_MouseClick,2,1,2
ListViewItemComparer:ListViewItemComparer,5,1,3
ListViewItemComparer:ListViewItemComparer,5,1,0
ListViewItemComparer:Compare,38,21,2
ListViewItemComparer:SABC_to_i,14,5,1
Program:Main,5,1,0
Resources:Resources,2,1,0
