Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
IE_UnitTest,1,3,3,1,3,46,3,0,0,0.33,1,1
IE_TBot_ExtensionMethods,0,6,0,0,6,41,7,0,0,0,1,0
WatiN_ASPNET_ExtensionMethods,0,0,0,0,0,35,0,0,0,0,0,0
WatiN_IE_ExtensionMethods_AskUser,0,4,0,0,4,34,5,0,0,0,1,0
WatiN_IE_ExtensionMethods_Button,0,14,0,0,14,105,25,0,0,0,2,0
WatiN_IE_ExtensionMethods_Captcha,0,3,0,0,3,20,4,0,0,0,2,0
WatiN_IE_ExtensionMethods_CheckBox,0,9,0,0,9,55,13,0,0,0,2,0
WatiN_IE_ExtensionMethods_Cookies,0,0,0,0,0,73,0,0,0,0,0,0
WatiN_IE_ExtensionMethods_DialogHandlers,0,11,0,0,11,107,20,0,0,0,6,0
WatiN_IE_ExtensionMethods_DefaultSites,0,5,0,0,5,23,5,0,0,0,1,0
WatiN_IE_ExtensionMethods_Divs,0,3,0,0,3,21,5,0,0,0,2,0
WatiN_IE_ExtensionMethods_Elements,0,46,0,0,46,317,80,0,0,0,4,0
WatiN_IE_ExtensionMethods_Events,0,5,0,0,5,45,5,0,0,0,1,0
WatiN_IE_ExtensionMethods_FireBugLite,0,1,0,0,1,10,1,0,0,0,1,0
WatiN_IE_ExtensionMethods_Forms,0,1,0,0,1,8,1,0,0,0,1,0
WatiN_IE_ExtensionMethods_Highlight,0,7,0,0,7,56,12,0,0,0,1,0
WatiN_IE_ExtensionMethods_Image,0,8,0,0,8,44,10,0,0,0,2,0
WatiN_IE_ExtensionMethods_Inject_Html,0,12,0,0,12,108,13,0,0,0,1,0
WatiN_IE_ExtensionMethods_InternetExplorer,0,3,0,0,3,18,4,0,0,0,1,0
WatiN_IE_ExtensionMethods_Javascript,0,25,0,0,25,199,37,0,0,0,2,0
WatiN_IE_ExtensionMethods_Javascript_Format,0,7,0,0,7,77,11,0,0,0,1,0
WatiN_IE_ExtensionMethods_Javascript_GuiViewers,0,1,0,0,1,35,1,0,0,0,1,0
WatiN_IE_ExtensionMethods_JavaScript_Helpers,0,5,0,0,5,26,5,0,0,0,1,0
WatiN_IE_ExtensionMethods_JQuery,0,3,0,0,3,26,4,0,0,0,1,0
WatiN_IE_ExtensionMethods_Link,0,13,0,0,13,98,20,0,0,0,2,0
WatiN_IE_ExtensionMethods_Misc,0,38,0,0,38,309,59,0,0,0,2,0
WatiN_IE_ExtensionMethods_RadioButton,0,13,0,0,13,90,17,0,0,0,2,0
WatiN_IE_ExtensionMethods_Screenshot,0,1,0,0,1,17,2,0,0,0,1,0
WatiN_IE_ExtensionMethods_SelectList,0,7,0,0,7,48,12,0,0,0,3,0
WatiN_IE_ExtensionMethods_TestRecorder,0,3,0,0,3,23,4,0,0,0,1,0
WatiN_IE_ExtensionMethods_TextField,0,23,0,0,23,125,31,0,0,0,2,0
WatiN_IE_ExtensionMethods_WinForms,1,16,0,1,16,159,17,0,0,0,2,0
WatiN_IE,1,18,11,1,18,305,28,0,0,0.89,2,31
InternetExplorer_ExtensionMethods,0,3,0,0,3,24,6,0,0,0,0,0
WatiN_IE_ExtensionMethods,1,4,0,1,4,31,4,0,0,0,1,1
