Implementation smell,Namespace,Class,File,Method,Description
Long Statement,ExampleApplication,Program,D:\research\architectureSmells\repos\flagbug_YoutubeExtractor\YoutubeExtractor\ExampleApplication\Program.cs,DownloadAudio,The length of the statement  "            audioDownloader.AudioExtractionProgressChanged += (sender' args) => Console.WriteLine(85 + args.ProgressPercentage * 0.15); " is 123.
Magic Number,ExampleApplication,Program,D:\research\architectureSmells\repos\flagbug_YoutubeExtractor\YoutubeExtractor\ExampleApplication\Program.cs,DownloadAudio,The following statement contains a magic number: audioDownloader.DownloadProgressChanged += (sender' args) => Console.WriteLine(args.ProgressPercentage * 0.85);
Magic Number,ExampleApplication,Program,D:\research\architectureSmells\repos\flagbug_YoutubeExtractor\YoutubeExtractor\ExampleApplication\Program.cs,DownloadAudio,The following statement contains a magic number: audioDownloader.AudioExtractionProgressChanged += (sender' args) => Console.WriteLine(85 + args.ProgressPercentage * 0.15);
Magic Number,ExampleApplication,Program,D:\research\architectureSmells\repos\flagbug_YoutubeExtractor\YoutubeExtractor\ExampleApplication\Program.cs,DownloadAudio,The following statement contains a magic number: audioDownloader.AudioExtractionProgressChanged += (sender' args) => Console.WriteLine(85 + args.ProgressPercentage * 0.15);
Magic Number,ExampleApplication,Program,D:\research\architectureSmells\repos\flagbug_YoutubeExtractor\YoutubeExtractor\ExampleApplication\Program.cs,DownloadVideo,The following statement contains a magic number: VideoInfo video = videoInfos                  .First(info => info.VideoType == VideoType.Mp4 && info.Resolution == 360);
