Implementation smell,Namespace,Class,File,Method,Description
Long Statement,ColoredConsole,Guard,D:\research\architectureSmells\repos\colored-console_colored-console\src\ColoredConsole\Guard.cs,AgainstNullArgument,The length of the statement  "                throw new ArgumentNullException(parameterName' string.Format(CultureInfo.InvariantCulture' "{0} is null."' parameterName)); " is 123.
Long Statement,ColoredConsole,Guard,D:\research\architectureSmells\repos\colored-console_colored-console\src\ColoredConsole\Guard.cs,AgainstNullArgumentIfNullable,The length of the statement  "                throw new ArgumentNullException(parameterName' string.Format(CultureInfo.InvariantCulture' "{0} is null."' parameterName)); " is 123.
Long Statement,ColoredConsole,Guard,D:\research\architectureSmells\repos\colored-console_colored-console\src\ColoredConsole\Guard.cs,AgainstNullArgumentProperty,The length of the statement  "                throw new ArgumentException(string.Format(CultureInfo.InvariantCulture' "{0}.{1} is null."' parameterName' propertyName)' parameterName); " is 137.
Long Statement,ColoredConsole,Guard,D:\research\architectureSmells\repos\colored-console_colored-console\src\ColoredConsole\Guard.cs,AgainstNullArgumentPropertyIfNullable,The length of the statement  "                throw new ArgumentException(string.Format(CultureInfo.InvariantCulture' "{0}.{1} is null."' parameterName' propertyName)' parameterName); " is 137.
Long Statement,ColoredConsole,Guard,D:\research\architectureSmells\repos\colored-console_colored-console\src\ColoredConsole\Guard.cs,IsNullableType,The length of the statement  "            return !type.GetTypeInfo().IsValueType || (type.GetTypeInfo().IsGenericType && type.GetGenericTypeDefinition() == typeof(Nullable<>)); " is 134.
