Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
Cyclic Dependency,Metrics,Metrics,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Metrics' Metrics.Core,Metrics.AdvancedMetricsContext' Metrics.ElasticSearchConfigExtensions' Metrics.GraphiteExtensions' Metrics.InfluxdbConfigExtensions' Metrics.RemoteMetricsExtensions' Metrics.MetricsErrorHandler' Metrics.MetricsConfig' Metrics.PerformanceCountersConfigExtensions' Metrics.Core.BaseMetricsContext' Metrics.Core.DefaultMetricsBuilder' Metrics.Core.TimerMetric,Metrics.AdvancedMetricsContext' Metrics.ElasticSearchConfigExtensions' Metrics.GraphiteExtensions' Metrics.InfluxdbConfigExtensions' Metrics.RemoteMetricsExtensions' Metrics.MetricsErrorHandler' Metrics.MetricsConfig' Metrics.PerformanceCountersConfigExtensions' Metrics.Core.BaseMetricsContext' Metrics.Core.DefaultMetricsBuilder' Metrics.Core.TimerMetric
Cyclic Dependency,Metrics,Metrics,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Metrics' Metrics.MetricData' Metrics.Core,Metrics.AdvancedMetricsContext' Metrics.ElasticSearchConfigExtensions' Metrics.GraphiteExtensions' Metrics.InfluxdbConfigExtensions' Metrics.RemoteMetricsExtensions' Metrics.MetricsErrorHandler' Metrics.MetricsConfig' Metrics.PerformanceCountersConfigExtensions' Metrics.MetricData.CounterValueSource' Metrics.MetricData.HistogramValue' Metrics.MetricData.MetricsDataProvider' Metrics.Core.BaseMetricsContext' Metrics.Core.DefaultMetricsBuilder' Metrics.Core.TimerMetric,Metrics.AdvancedMetricsContext' Metrics.ElasticSearchConfigExtensions' Metrics.GraphiteExtensions' Metrics.InfluxdbConfigExtensions' Metrics.RemoteMetricsExtensions' Metrics.MetricsErrorHandler' Metrics.MetricsConfig' Metrics.PerformanceCountersConfigExtensions' Metrics.MetricData.CounterValueSource' Metrics.MetricData.HistogramValue' Metrics.MetricData.MetricsDataProvider' Metrics.Core.BaseMetricsContext' Metrics.Core.DefaultMetricsBuilder' Metrics.Core.TimerMetric
Cyclic Dependency,Metrics,Metrics,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Metrics' Metrics.Utils' Metrics.MetricData' Metrics.Core,Metrics.AdvancedMetricsContext' Metrics.ElasticSearchConfigExtensions' Metrics.GraphiteExtensions' Metrics.InfluxdbConfigExtensions' Metrics.RemoteMetricsExtensions' Metrics.MetricsErrorHandler' Metrics.MetricsConfig' Metrics.PerformanceCountersConfigExtensions' Metrics.Utils.ActionScheduler' Metrics.Utils.AppEnvironment' Metrics.MetricData.CounterValueSource' Metrics.MetricData.HistogramValue' Metrics.MetricData.MetricsDataProvider' Metrics.Core.BaseMetricsContext' Metrics.Core.DefaultMetricsBuilder' Metrics.Core.TimerMetric,Metrics.AdvancedMetricsContext' Metrics.ElasticSearchConfigExtensions' Metrics.GraphiteExtensions' Metrics.InfluxdbConfigExtensions' Metrics.RemoteMetricsExtensions' Metrics.MetricsErrorHandler' Metrics.MetricsConfig' Metrics.PerformanceCountersConfigExtensions' Metrics.Utils.ActionScheduler' Metrics.Utils.AppEnvironment' Metrics.MetricData.CounterValueSource' Metrics.MetricData.HistogramValue' Metrics.MetricData.MetricsDataProvider' Metrics.Core.BaseMetricsContext' Metrics.Core.DefaultMetricsBuilder' Metrics.Core.TimerMetric
Cyclic Dependency,Metrics,Metrics,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Metrics' Metrics.Utils' Metrics.Sampling' Metrics.MetricData' Metrics.Core,Metrics.AdvancedMetricsContext' Metrics.ElasticSearchConfigExtensions' Metrics.GraphiteExtensions' Metrics.InfluxdbConfigExtensions' Metrics.RemoteMetricsExtensions' Metrics.MetricsErrorHandler' Metrics.MetricsConfig' Metrics.PerformanceCountersConfigExtensions' Metrics.Utils.ActionScheduler' Metrics.Utils.AppEnvironment' Metrics.Sampling.ExponentiallyDecayingReservoir' Metrics.MetricData.CounterValueSource' Metrics.MetricData.HistogramValue' Metrics.MetricData.MetricsDataProvider' Metrics.Core.BaseMetricsContext' Metrics.Core.DefaultMetricsBuilder' Metrics.Core.TimerMetric,Metrics.AdvancedMetricsContext' Metrics.ElasticSearchConfigExtensions' Metrics.GraphiteExtensions' Metrics.InfluxdbConfigExtensions' Metrics.RemoteMetricsExtensions' Metrics.MetricsErrorHandler' Metrics.MetricsConfig' Metrics.PerformanceCountersConfigExtensions' Metrics.Utils.ActionScheduler' Metrics.Utils.AppEnvironment' Metrics.Sampling.ExponentiallyDecayingReservoir' Metrics.MetricData.CounterValueSource' Metrics.MetricData.HistogramValue' Metrics.MetricData.MetricsDataProvider' Metrics.Core.BaseMetricsContext' Metrics.Core.DefaultMetricsBuilder' Metrics.Core.TimerMetric
Cyclic Dependency,Metrics,Metrics.Logging,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Metrics.Logging' Metrics.Logging.LogProviders,Metrics.Logging.LogProvider' Metrics.Logging.LogProviders.LogProviderBase,Metrics.Logging.LogProvider' Metrics.Logging.LogProviders.LogProviderBase
Cyclic Dependency,Metrics,Metrics.Core,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Metrics.Core' Metrics.RemoteMetrics' Metrics,Metrics.Core.BaseMetricsContext' Metrics.Core.DefaultMetricsBuilder' Metrics.Core.TimerMetric' Metrics.RemoteMetrics.HttpRemoteMetrics' Metrics.RemoteMetrics.RemoteMetricsContext' Metrics.AdvancedMetricsContext' Metrics.ElasticSearchConfigExtensions' Metrics.GraphiteExtensions' Metrics.InfluxdbConfigExtensions' Metrics.RemoteMetricsExtensions' Metrics.MetricsErrorHandler' Metrics.MetricsConfig' Metrics.PerformanceCountersConfigExtensions,Metrics.Core.BaseMetricsContext' Metrics.Core.DefaultMetricsBuilder' Metrics.Core.TimerMetric' Metrics.RemoteMetrics.HttpRemoteMetrics' Metrics.RemoteMetrics.RemoteMetricsContext' Metrics.AdvancedMetricsContext' Metrics.ElasticSearchConfigExtensions' Metrics.GraphiteExtensions' Metrics.InfluxdbConfigExtensions' Metrics.RemoteMetricsExtensions' Metrics.MetricsErrorHandler' Metrics.MetricsConfig' Metrics.PerformanceCountersConfigExtensions
Cyclic Dependency,Metrics,Metrics.Core,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Metrics.Core' Metrics.RemoteMetrics' Metrics' Metrics.MetricData' Metrics,Metrics.Core.BaseMetricsContext' Metrics.Core.DefaultMetricsBuilder' Metrics.Core.TimerMetric' Metrics.RemoteMetrics.HttpRemoteMetrics' Metrics.RemoteMetrics.RemoteMetricsContext' Metrics.AdvancedMetricsContext' Metrics.ElasticSearchConfigExtensions' Metrics.GraphiteExtensions' Metrics.InfluxdbConfigExtensions' Metrics.RemoteMetricsExtensions' Metrics.MetricsErrorHandler' Metrics.MetricsConfig' Metrics.PerformanceCountersConfigExtensions' Metrics.MetricData.CounterValueSource' Metrics.MetricData.HistogramValue' Metrics.MetricData.MetricsDataProvider,Metrics.Core.BaseMetricsContext' Metrics.Core.DefaultMetricsBuilder' Metrics.Core.TimerMetric' Metrics.RemoteMetrics.HttpRemoteMetrics' Metrics.RemoteMetrics.RemoteMetricsContext' Metrics.AdvancedMetricsContext' Metrics.ElasticSearchConfigExtensions' Metrics.GraphiteExtensions' Metrics.InfluxdbConfigExtensions' Metrics.RemoteMetricsExtensions' Metrics.MetricsErrorHandler' Metrics.MetricsConfig' Metrics.PerformanceCountersConfigExtensions' Metrics.MetricData.CounterValueSource' Metrics.MetricData.HistogramValue' Metrics.MetricData.MetricsDataProvider
Cyclic Dependency,Metrics,Metrics.ElasticSearch,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Metrics.ElasticSearch' Metrics,Metrics.ElasticSearch.ElasticSearchReport' Metrics.AdvancedMetricsContext' Metrics.ElasticSearchConfigExtensions' Metrics.GraphiteExtensions' Metrics.InfluxdbConfigExtensions' Metrics.RemoteMetricsExtensions' Metrics.MetricsErrorHandler' Metrics.MetricsConfig' Metrics.PerformanceCountersConfigExtensions,Metrics.ElasticSearch.ElasticSearchReport' Metrics.AdvancedMetricsContext' Metrics.ElasticSearchConfigExtensions' Metrics.GraphiteExtensions' Metrics.InfluxdbConfigExtensions' Metrics.RemoteMetricsExtensions' Metrics.MetricsErrorHandler' Metrics.MetricsConfig' Metrics.PerformanceCountersConfigExtensions
Cyclic Dependency,Metrics,Metrics.ElasticSearch,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Metrics.ElasticSearch' Metrics' Metrics.Json,Metrics.ElasticSearch.ElasticSearchReport' Metrics.AdvancedMetricsContext' Metrics.ElasticSearchConfigExtensions' Metrics.GraphiteExtensions' Metrics.InfluxdbConfigExtensions' Metrics.RemoteMetricsExtensions' Metrics.MetricsErrorHandler' Metrics.MetricsConfig' Metrics.PerformanceCountersConfigExtensions' Metrics.Json.JsonMetric' Metrics.Json.JsonMetricsContext,Metrics.ElasticSearch.ElasticSearchReport' Metrics.AdvancedMetricsContext' Metrics.ElasticSearchConfigExtensions' Metrics.GraphiteExtensions' Metrics.InfluxdbConfigExtensions' Metrics.RemoteMetricsExtensions' Metrics.MetricsErrorHandler' Metrics.MetricsConfig' Metrics.PerformanceCountersConfigExtensions' Metrics.Json.JsonMetric' Metrics.Json.JsonMetricsContext
Cyclic Dependency,Metrics,Metrics.ElasticSearch,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Metrics.ElasticSearch' Metrics' Metrics.Core' Metrics,Metrics.ElasticSearch.ElasticSearchReport' Metrics.AdvancedMetricsContext' Metrics.ElasticSearchConfigExtensions' Metrics.GraphiteExtensions' Metrics.InfluxdbConfigExtensions' Metrics.RemoteMetricsExtensions' Metrics.MetricsErrorHandler' Metrics.MetricsConfig' Metrics.PerformanceCountersConfigExtensions' Metrics.Core.BaseMetricsContext' Metrics.Core.DefaultMetricsBuilder' Metrics.Core.TimerMetric,Metrics.ElasticSearch.ElasticSearchReport' Metrics.AdvancedMetricsContext' Metrics.ElasticSearchConfigExtensions' Metrics.GraphiteExtensions' Metrics.InfluxdbConfigExtensions' Metrics.RemoteMetricsExtensions' Metrics.MetricsErrorHandler' Metrics.MetricsConfig' Metrics.PerformanceCountersConfigExtensions' Metrics.Core.BaseMetricsContext' Metrics.Core.DefaultMetricsBuilder' Metrics.Core.TimerMetric
