Implementation smell,Namespace,Class,File,Method,Description
Long Parameter List,FlashScore.DAL,Repository,C:\repos\moadh_FlashScore\FlashScore.DAL\Repository.cs,GetMatchsByRound,The method has 8 parameters.
Long Statement,FlashScore.DAL,Repository,C:\repos\moadh_FlashScore\FlashScore.DAL\Repository.cs,GetMatchsByRound,The length of the statement  "	var round = _Context.Competitions.Include (c => c.Rounds).Where (c => c.Name == competitionName && c.Year == year).FirstOrDefault ().Rounds.Where (r => r.Number == roundNumber).FirstOrDefault (); " is 195.
Long Statement,FlashScore.DAL,Repository,C:\repos\moadh_FlashScore\FlashScore.DAL\Repository.cs,GetMatchsByCompetition,The length of the statement  "	var compt = _Context.Competitions.Include (c => c.Rounds).Where (c => c.Name == competitionName && c.Year == year).FirstOrDefault (); " is 133.
