Design smell,Namespace,Class,File,Cause
Unutilized Abstraction,Microsoft.AspNet.SignalR,TaskRunners<T;TResult>,C:\repos\Sonarr_Sonarr\src\Microsoft.AspNet.SignalR.Core\TaskAsyncHelper.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Microsoft.AspNet.SignalR,GenericDelegates<T;TResult;T1;T2>,C:\repos\Sonarr_Sonarr\src\Microsoft.AspNet.SignalR.Core\TaskAsyncHelper.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,Microsoft.AspNet.SignalR,TaskCache<T>,C:\repos\Sonarr_Sonarr\src\Microsoft.AspNet.SignalR.Core\TaskAsyncHelper.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' Empty
Unutilized Abstraction,Microsoft.AspNet.SignalR,TaskCache<T>,C:\repos\Sonarr_Sonarr\src\Microsoft.AspNet.SignalR.Core\TaskAsyncHelper.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Microsoft.AspNet.SignalR,RequestExtensions,C:\repos\Sonarr_Sonarr\src\Microsoft.AspNet.SignalR.Owin\RequestExtensions.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Microsoft.AspNet.SignalR.Owin.Infrastructure,Headers,C:\repos\Sonarr_Sonarr\src\Microsoft.AspNet.SignalR.Owin\Infrastructure\Headers.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Microsoft.AspNet.SignalR.Owin,OwinEnvironmentExtensions,C:\repos\Sonarr_Sonarr\src\Microsoft.AspNet.SignalR.Owin\Infrastructure\OwinEnvironmentExtensions.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Microsoft.AspNet.SignalR.Owin.Handlers,PersistentConnectionHandler,C:\repos\Sonarr_Sonarr\src\Microsoft.AspNet.SignalR.Owin\Handlers\PersistentConnectionHandler.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Microsoft.AspNet.SignalR.Owin.Handlers,HubDispatcherHandler,C:\repos\Sonarr_Sonarr\src\Microsoft.AspNet.SignalR.Owin\Handlers\HubDispatcherHandler.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Imperative Abstraction,Microsoft.AspNet.SignalR.Infrastructure,UrlDecoder,C:\repos\Sonarr_Sonarr\src\Microsoft.AspNet.SignalR.Owin\Infrastructure\UrlDecoder.cs,The tool detected the smell in this class because it looks like that an operation is turned into a class. This class contains only the following public method: UrlDecode
Unutilized Abstraction,Owin,OwinExtensions,C:\repos\Sonarr_Sonarr\src\Microsoft.AspNet.SignalR.Owin\OwinExtensions.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Deficient Encapsulation,Microsoft.AspNet.SignalR,TaskCache<T>,C:\repos\Sonarr_Sonarr\src\Microsoft.AspNet.SignalR.Core\TaskAsyncHelper.cs,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: Empty
Deficient Encapsulation,Microsoft.AspNet.SignalR,TaskCache<T>,C:\repos\Sonarr_Sonarr\src\Microsoft.AspNet.SignalR.Core\TaskAsyncHelper.cs,The tool detected the smell in this class because the class declares global (public static) fields. Following fields are declared with public static modifiers: Empty
Insufficient Modularization,Microsoft.AspNet.SignalR,TaskAsyncHelper,C:\repos\Sonarr_Sonarr\src\Microsoft.AspNet.SignalR.Core\TaskAsyncHelper.cs,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 46 public methods
Insufficient Modularization,Microsoft.AspNet.SignalR,TaskAsyncHelper,C:\repos\Sonarr_Sonarr\src\Microsoft.AspNet.SignalR.Core\TaskAsyncHelper.cs,The tool detected the smell in this class because the class contains large number of methods. Total methods in the class: 57 methods
Broken Modularization,Microsoft.AspNet.SignalR.Owin,OwinConstants,C:\repos\Sonarr_Sonarr\src\Microsoft.AspNet.SignalR.Owin\Infrastructure\OwinConstants.cs,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields and properties are declared in this class: ' Version' RequestBody' RequestHeaders' RequestScheme' RequestMethod' RequestPathBase' RequestPath' RequestQueryString' RequestProtocol' CallCancelled' ResponseStatusCode' ResponseReasonPhrase' ResponseHeaders' ResponseBody' TraceOutput' User' RemoteIpAddress' RemotePort' LocalIpAddress' LocalPort' DisableRequestCompression' DisableRequestBuffering' DisableResponseBuffering' ServerCapabilities' WebSocketVersion' WebSocketAccept' HostOnAppDisposing' HostAppNameKey' HostAppModeKey' AppModeDevelopment
