Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
Cyclic Dependency,Sonarr.Core,NzbDrone.Core.Analytics,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: NzbDrone.Core.Analytics' NzbDrone.Core.Update' NzbDrone.Core.Configuration,NzbDrone.Core.Analytics.AnalyticsService' NzbDrone.Core.Update.UpdaterConfigProvider' NzbDrone.Core.Update.InstallUpdateService' NzbDrone.Core.Update.UpdatePackageProvider' NzbDrone.Core.Configuration.Config' NzbDrone.Core.Configuration.IConfigFileProvider' NzbDrone.Core.Configuration.ConfigFileProvider' NzbDrone.Core.Configuration.ConfigService,NzbDrone.Core.Analytics.AnalyticsService' NzbDrone.Core.Update.UpdaterConfigProvider' NzbDrone.Core.Update.InstallUpdateService' NzbDrone.Core.Update.UpdatePackageProvider' NzbDrone.Core.Configuration.Config' NzbDrone.Core.Configuration.IConfigFileProvider' NzbDrone.Core.Configuration.ConfigFileProvider' NzbDrone.Core.Configuration.ConfigService
Cyclic Dependency,Sonarr.Core,NzbDrone.Core.Analytics,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: NzbDrone.Core.Analytics' NzbDrone.Core.Update' NzbDrone.Core.Configuration' NzbDrone.Core.Datastore,NzbDrone.Core.Analytics.AnalyticsService' NzbDrone.Core.Update.UpdaterConfigProvider' NzbDrone.Core.Update.InstallUpdateService' NzbDrone.Core.Update.UpdatePackageProvider' NzbDrone.Core.Configuration.Config' NzbDrone.Core.Configuration.IConfigFileProvider' NzbDrone.Core.Configuration.ConfigFileProvider' NzbDrone.Core.Configuration.ConfigService' NzbDrone.Core.Datastore.BasicRepository<TModel>' NzbDrone.Core.Datastore.IDbFactory' NzbDrone.Core.Datastore.TableMapping,NzbDrone.Core.Analytics.AnalyticsService' NzbDrone.Core.Update.UpdaterConfigProvider' NzbDrone.Core.Update.InstallUpdateService' NzbDrone.Core.Update.UpdatePackageProvider' NzbDrone.Core.Configuration.Config' NzbDrone.Core.Configuration.IConfigFileProvider' NzbDrone.Core.Configuration.ConfigFileProvider' NzbDrone.Core.Configuration.ConfigService' NzbDrone.Core.Datastore.BasicRepository<TModel>' NzbDrone.Core.Datastore.IDbFactory' NzbDrone.Core.Datastore.TableMapping
Cyclic Dependency,Sonarr.Core,NzbDrone.Core.Analytics,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: NzbDrone.Core.Analytics' NzbDrone.Core.Update' NzbDrone.Core.Configuration' NzbDrone.Core.Datastore' NzbDrone.Core.Configuration,NzbDrone.Core.Analytics.AnalyticsService' NzbDrone.Core.Update.UpdaterConfigProvider' NzbDrone.Core.Update.InstallUpdateService' NzbDrone.Core.Update.UpdatePackageProvider' NzbDrone.Core.Configuration.Config' NzbDrone.Core.Configuration.IConfigFileProvider' NzbDrone.Core.Configuration.ConfigFileProvider' NzbDrone.Core.Configuration.ConfigService' NzbDrone.Core.Datastore.BasicRepository<TModel>' NzbDrone.Core.Datastore.IDbFactory' NzbDrone.Core.Datastore.TableMapping,NzbDrone.Core.Analytics.AnalyticsService' NzbDrone.Core.Update.UpdaterConfigProvider' NzbDrone.Core.Update.InstallUpdateService' NzbDrone.Core.Update.UpdatePackageProvider' NzbDrone.Core.Configuration.Config' NzbDrone.Core.Configuration.IConfigFileProvider' NzbDrone.Core.Configuration.ConfigFileProvider' NzbDrone.Core.Configuration.ConfigService' NzbDrone.Core.Datastore.BasicRepository<TModel>' NzbDrone.Core.Datastore.IDbFactory' NzbDrone.Core.Datastore.TableMapping
Cyclic Dependency,Sonarr.Core,NzbDrone.Core.Authentication,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: NzbDrone.Core.Authentication' NzbDrone.Core.Datastore,NzbDrone.Core.Authentication.User' NzbDrone.Core.Authentication.UserRepository' NzbDrone.Core.Authentication.UserService' NzbDrone.Core.Datastore.BasicRepository<TModel>' NzbDrone.Core.Datastore.IDbFactory' NzbDrone.Core.Datastore.TableMapping,NzbDrone.Core.Authentication.User' NzbDrone.Core.Authentication.UserRepository' NzbDrone.Core.Authentication.UserService' NzbDrone.Core.Datastore.BasicRepository<TModel>' NzbDrone.Core.Datastore.IDbFactory' NzbDrone.Core.Datastore.TableMapping
Cyclic Dependency,Sonarr.Core,NzbDrone.Core.Authentication,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: NzbDrone.Core.Authentication' NzbDrone.Core.Configuration' NzbDrone.Core.Datastore,NzbDrone.Core.Authentication.User' NzbDrone.Core.Authentication.UserRepository' NzbDrone.Core.Authentication.UserService' NzbDrone.Core.Configuration.Config' NzbDrone.Core.Configuration.IConfigFileProvider' NzbDrone.Core.Configuration.ConfigFileProvider' NzbDrone.Core.Configuration.ConfigService' NzbDrone.Core.Datastore.BasicRepository<TModel>' NzbDrone.Core.Datastore.IDbFactory' NzbDrone.Core.Datastore.TableMapping,NzbDrone.Core.Authentication.User' NzbDrone.Core.Authentication.UserRepository' NzbDrone.Core.Authentication.UserService' NzbDrone.Core.Configuration.Config' NzbDrone.Core.Configuration.IConfigFileProvider' NzbDrone.Core.Configuration.ConfigFileProvider' NzbDrone.Core.Configuration.ConfigService' NzbDrone.Core.Datastore.BasicRepository<TModel>' NzbDrone.Core.Datastore.IDbFactory' NzbDrone.Core.Datastore.TableMapping
Cyclic Dependency,Sonarr.Core,NzbDrone.Core.Authentication,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: NzbDrone.Core.Authentication' NzbDrone.Core.Datastore' NzbDrone.Core.Blacklisting' NzbDrone.Core.Datastore,NzbDrone.Core.Authentication.User' NzbDrone.Core.Authentication.UserRepository' NzbDrone.Core.Authentication.UserService' NzbDrone.Core.Datastore.BasicRepository<TModel>' NzbDrone.Core.Datastore.IDbFactory' NzbDrone.Core.Datastore.TableMapping' NzbDrone.Core.Blacklisting.Blacklist' NzbDrone.Core.Blacklisting.BlacklistRepository' NzbDrone.Core.Blacklisting.IBlacklistService' NzbDrone.Core.Blacklisting.BlacklistService,NzbDrone.Core.Authentication.User' NzbDrone.Core.Authentication.UserRepository' NzbDrone.Core.Authentication.UserService' NzbDrone.Core.Datastore.BasicRepository<TModel>' NzbDrone.Core.Datastore.IDbFactory' NzbDrone.Core.Datastore.TableMapping' NzbDrone.Core.Blacklisting.Blacklist' NzbDrone.Core.Blacklisting.BlacklistRepository' NzbDrone.Core.Blacklisting.IBlacklistService' NzbDrone.Core.Blacklisting.BlacklistService
Cyclic Dependency,Sonarr.Core,NzbDrone.Core.Authentication,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: NzbDrone.Core.Authentication' NzbDrone.Core.Datastore' NzbDrone.Core.Messaging.Commands' NzbDrone.Core.Messaging.Events' NzbDrone.Core.Datastore,NzbDrone.Core.Authentication.User' NzbDrone.Core.Authentication.UserRepository' NzbDrone.Core.Authentication.UserService' NzbDrone.Core.Datastore.BasicRepository<TModel>' NzbDrone.Core.Datastore.IDbFactory' NzbDrone.Core.Datastore.TableMapping' NzbDrone.Core.Messaging.Commands.CommandExecutor' NzbDrone.Core.Messaging.Commands.CommandModel' NzbDrone.Core.Messaging.Commands.CommandQueueManager' NzbDrone.Core.Messaging.Commands.IExecute' NzbDrone.Core.Messaging.Events.CommandExecutedEvent' NzbDrone.Core.Messaging.Events.EventAggregator,NzbDrone.Core.Authentication.User' NzbDrone.Core.Authentication.UserRepository' NzbDrone.Core.Authentication.UserService' NzbDrone.Core.Datastore.BasicRepository<TModel>' NzbDrone.Core.Datastore.IDbFactory' NzbDrone.Core.Datastore.TableMapping' NzbDrone.Core.Messaging.Commands.CommandExecutor' NzbDrone.Core.Messaging.Commands.CommandModel' NzbDrone.Core.Messaging.Commands.CommandQueueManager' NzbDrone.Core.Messaging.Commands.IExecute' NzbDrone.Core.Messaging.Events.CommandExecutedEvent' NzbDrone.Core.Messaging.Events.EventAggregator
Cyclic Dependency,Sonarr.Core,NzbDrone.Core.Backup,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: NzbDrone.Core.Backup' NzbDrone.Core.Update' NzbDrone.Core.Configuration,NzbDrone.Core.Backup.BackupCommand' NzbDrone.Core.Backup.BackupService' NzbDrone.Core.Backup.RestoreBackupFailedException' NzbDrone.Core.Update.UpdaterConfigProvider' NzbDrone.Core.Update.InstallUpdateService' NzbDrone.Core.Update.UpdatePackageProvider' NzbDrone.Core.Configuration.Config' NzbDrone.Core.Configuration.IConfigFileProvider' NzbDrone.Core.Configuration.ConfigFileProvider' NzbDrone.Core.Configuration.ConfigService,NzbDrone.Core.Backup.BackupCommand' NzbDrone.Core.Backup.BackupService' NzbDrone.Core.Backup.RestoreBackupFailedException' NzbDrone.Core.Update.UpdaterConfigProvider' NzbDrone.Core.Update.InstallUpdateService' NzbDrone.Core.Update.UpdatePackageProvider' NzbDrone.Core.Configuration.Config' NzbDrone.Core.Configuration.IConfigFileProvider' NzbDrone.Core.Configuration.ConfigFileProvider' NzbDrone.Core.Configuration.ConfigService
Cyclic Dependency,Sonarr.Core,NzbDrone.Core.Backup,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: NzbDrone.Core.Backup' NzbDrone.Core.Jobs' NzbDrone.Core.Datastore' NzbDrone.Core.Messaging.Commands,NzbDrone.Core.Backup.BackupCommand' NzbDrone.Core.Backup.BackupService' NzbDrone.Core.Backup.RestoreBackupFailedException' NzbDrone.Core.Jobs.ScheduledTask' NzbDrone.Core.Jobs.ScheduledTaskRepository' NzbDrone.Core.Jobs.Scheduler' NzbDrone.Core.Jobs.TaskManager' NzbDrone.Core.Datastore.BasicRepository<TModel>' NzbDrone.Core.Datastore.IDbFactory' NzbDrone.Core.Datastore.TableMapping' NzbDrone.Core.Messaging.Commands.CommandExecutor' NzbDrone.Core.Messaging.Commands.CommandModel' NzbDrone.Core.Messaging.Commands.CommandQueueManager' NzbDrone.Core.Messaging.Commands.IExecute,NzbDrone.Core.Backup.BackupCommand' NzbDrone.Core.Backup.BackupService' NzbDrone.Core.Backup.RestoreBackupFailedException' NzbDrone.Core.Jobs.ScheduledTask' NzbDrone.Core.Jobs.ScheduledTaskRepository' NzbDrone.Core.Jobs.Scheduler' NzbDrone.Core.Jobs.TaskManager' NzbDrone.Core.Datastore.BasicRepository<TModel>' NzbDrone.Core.Datastore.IDbFactory' NzbDrone.Core.Datastore.TableMapping' NzbDrone.Core.Messaging.Commands.CommandExecutor' NzbDrone.Core.Messaging.Commands.CommandModel' NzbDrone.Core.Messaging.Commands.CommandQueueManager' NzbDrone.Core.Messaging.Commands.IExecute
Cyclic Dependency,Sonarr.Core,NzbDrone.Core.Backup,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: NzbDrone.Core.Backup' NzbDrone.Core.Update' NzbDrone.Core.Configuration' NzbDrone.Core.Datastore' NzbDrone.Core.Messaging.Commands,NzbDrone.Core.Backup.BackupCommand' NzbDrone.Core.Backup.BackupService' NzbDrone.Core.Backup.RestoreBackupFailedException' NzbDrone.Core.Update.UpdaterConfigProvider' NzbDrone.Core.Update.InstallUpdateService' NzbDrone.Core.Update.UpdatePackageProvider' NzbDrone.Core.Configuration.Config' NzbDrone.Core.Configuration.IConfigFileProvider' NzbDrone.Core.Configuration.ConfigFileProvider' NzbDrone.Core.Configuration.ConfigService' NzbDrone.Core.Datastore.BasicRepository<TModel>' NzbDrone.Core.Datastore.IDbFactory' NzbDrone.Core.Datastore.TableMapping' NzbDrone.Core.Messaging.Commands.CommandExecutor' NzbDrone.Core.Messaging.Commands.CommandModel' NzbDrone.Core.Messaging.Commands.CommandQueueManager' NzbDrone.Core.Messaging.Commands.IExecute,NzbDrone.Core.Backup.BackupCommand' NzbDrone.Core.Backup.BackupService' NzbDrone.Core.Backup.RestoreBackupFailedException' NzbDrone.Core.Update.UpdaterConfigProvider' NzbDrone.Core.Update.InstallUpdateService' NzbDrone.Core.Update.UpdatePackageProvider' NzbDrone.Core.Configuration.Config' NzbDrone.Core.Configuration.IConfigFileProvider' NzbDrone.Core.Configuration.ConfigFileProvider' NzbDrone.Core.Configuration.ConfigService' NzbDrone.Core.Datastore.BasicRepository<TModel>' NzbDrone.Core.Datastore.IDbFactory' NzbDrone.Core.Datastore.TableMapping' NzbDrone.Core.Messaging.Commands.CommandExecutor' NzbDrone.Core.Messaging.Commands.CommandModel' NzbDrone.Core.Messaging.Commands.CommandQueueManager' NzbDrone.Core.Messaging.Commands.IExecute
