Implementation smell,Namespace,Class,File,Method,Description
Long Statement,NzbDrone.Console,ConsoleApp,C:\repos\Sonarr_Sonarr\src\NzbDrone.Console\ConsoleApp.cs,Main,The length of the statement  "                Logger.Fatal(ex.Message + ". This can happen if another instance of Sonarr is already running another application is using the same port (default: 8989) or the user has insufficient permissions"); " is 196.
Magic Number,NzbDrone.Console,ConsoleApp,C:\repos\Sonarr_Sonarr\src\NzbDrone.Console\ConsoleApp.cs,Exit,The following statement contains a magic number: if (exitCode != ExitCodes.Normal)              {                  System.Console.WriteLine("Press enter to exit...");                    System.Threading.Thread.Sleep(1000);                    if (exitCode == ExitCodes.NonRecoverableFailure)                  {                      System.Console.WriteLine("Non-recoverable failure' waiting for user intervention...");                      for (int i = 0; i < 3600; i++)                      {                          System.Threading.Thread.Sleep(1000);                            if (System.Console.KeyAvailable) break;                      }                  }                    // Please note that ReadLine silently succeeds if there is no console' KeyAvailable does not.                  System.Console.ReadLine();              }
Magic Number,NzbDrone.Console,ConsoleApp,C:\repos\Sonarr_Sonarr\src\NzbDrone.Console\ConsoleApp.cs,Exit,The following statement contains a magic number: if (exitCode != ExitCodes.Normal)              {                  System.Console.WriteLine("Press enter to exit...");                    System.Threading.Thread.Sleep(1000);                    if (exitCode == ExitCodes.NonRecoverableFailure)                  {                      System.Console.WriteLine("Non-recoverable failure' waiting for user intervention...");                      for (int i = 0; i < 3600; i++)                      {                          System.Threading.Thread.Sleep(1000);                            if (System.Console.KeyAvailable) break;                      }                  }                    // Please note that ReadLine silently succeeds if there is no console' KeyAvailable does not.                  System.Console.ReadLine();              }
Magic Number,NzbDrone.Console,ConsoleApp,C:\repos\Sonarr_Sonarr\src\NzbDrone.Console\ConsoleApp.cs,Exit,The following statement contains a magic number: if (exitCode != ExitCodes.Normal)              {                  System.Console.WriteLine("Press enter to exit...");                    System.Threading.Thread.Sleep(1000);                    if (exitCode == ExitCodes.NonRecoverableFailure)                  {                      System.Console.WriteLine("Non-recoverable failure' waiting for user intervention...");                      for (int i = 0; i < 3600; i++)                      {                          System.Threading.Thread.Sleep(1000);                            if (System.Console.KeyAvailable) break;                      }                  }                    // Please note that ReadLine silently succeeds if there is no console' KeyAvailable does not.                  System.Console.ReadLine();              }
