Implementation smell,Namespace,Class,File,Method,Description
Long Statement,NzbDrone,WindowsApp,D:\research\architectureSmells\repos1\Sonarr_Sonarr\src\NzbDrone\WindowsApp.cs,Main,The length of the statement  "                MessageBox.Show($"{e.GetType().Name}: {e.Message}"' buttons: MessageBoxButtons.OK' icon: MessageBoxIcon.Error' caption: "Epic Fail!"); " is 134.
Empty Catch Block,NzbDrone.SysTray,SystemTrayApp,D:\research\architectureSmells\repos1\Sonarr_Sonarr\src\NzbDrone\SysTray\SysTrayApp.cs,LaunchBrowser,The method has an empty catch block.
Empty Catch Block,NzbDrone.SysTray,SystemTrayApp,D:\research\architectureSmells\repos1\Sonarr_Sonarr\src\NzbDrone\SysTray\SysTrayApp.cs,DisposeTrayIcon,The method has an empty catch block.
