Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
AbstractEducation,4,1,4,0,1,43,1,3,1,0,0,3
EducationBuilder,0,3,1,0,3,15,3,3,0,0,0,4
EducationDirector,0,1,0,0,1,4,1,3,0,0,1,0
IEducation,0,0,4,0,0,18,0,1,0,0,0,0
JensenBuilder,1,4,1,0,4,25,4,0,1,0,1,0
JensenDirector,0,1,0,0,1,10,1,0,1,0,1,0
JensenEducation,0,1,0,0,1,6,1,0,2,0,0,0
KthBuilder,1,3,1,0,3,21,3,0,1,0,1,0
KthDirector,0,1,0,0,1,8,1,0,1,0,1,0
KthEducation,0,1,0,0,1,6,1,0,2,0,0,0
NackademinBuilder,1,4,1,0,4,25,4,0,1,0,1,0
NackademinDirector,0,1,0,0,1,10,1,0,1,0,1,0
NackademinEducation,0,1,0,0,1,6,1,0,2,0,0,0
