Architecture smell,Project,Namespace,Cause,Responsible Classes
Feature Concentration,MetaGeek.Gps,MetaGeek.Gps,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [GpsController' GpsData' NmeaParser' SentenceType' Satellite]' [StringEventArgs]. LCC (Lack of Component Cohesion) = 0.33,MetaGeek.Gps.StringEventArgs
Dense Structure,<All projects included>,<All namespaces included>,The tool detected the smell because all the analyzed components exhibit excessive and dense dependencies among themselves. Average degree = 5.62  All the dependencies among components: from: MetaGeek.WiFi' to: MetaGeek.Gps' from: inSSIDer.Misc' to: inSSIDer.Properties' from: inSSIDer.Misc' to: inSSIDer.Scanning' from: inSSIDer.Misc' to: MetaGeek.WiFi' from: inSSIDer.Misc' to: inSSIDer.Localization' from: inSSIDer.Misc' to: inSSIDer.FileIO' from: inSSIDer.Scanning' to: inSSIDer.Misc' from: inSSIDer.Scanning' to: inSSIDer.Localization' from: inSSIDer.Scanning' to: MetaGeek.WiFi' from: inSSIDer.Scanning' to: MetaGeek.Gps' from: inSSIDer.Scanning' to: inSSIDer.FileIO' from: inSSIDer.Scanning.Interfaces' to: MetaGeek.WiFi' from: inSSIDer.Scanning.Interfaces' to: inSSIDer.Misc' from: inSSIDer.Scanning.Interfaces' to: inSSIDer.Scanning' from: inSSIDer.UI.Controls' to: MetaGeek.Gps' from: inSSIDer.UI.Controls' to: inSSIDer.Scanning' from: inSSIDer.UI.Controls' to: inSSIDer.Misc' from: inSSIDer.UI.Controls' to: MetaGeek.WiFi' from: inSSIDer.UI.Controls' to: inSSIDer.Localization' from: inSSIDer.UI.Controls' to: inSSIDer.Properties' from: inSSIDer.UI.Forms' to: inSSIDer.Localization' from: inSSIDer.UI.Forms' to: inSSIDer.HTML' from: inSSIDer.UI.Forms' to: inSSIDer.Properties' from: inSSIDer.UI.Forms' to: MetaGeek.Gps' from: inSSIDer.UI.Forms' to: inSSIDer.UI.Controls' from: inSSIDer.UI.Forms' to: inSSIDer' from: inSSIDer.UI.Forms' to: inSSIDer.FileIO' from: inSSIDer.UI.Forms' to: inSSIDer.Scanning' from: inSSIDer.UI.Forms' to: inSSIDer.Misc' from: inSSIDer.UI.Forms' to: inSSIDer.Version' from: inSSIDer.FileIO' to: MetaGeek.WiFi' from: inSSIDer.FileIO' to: MetaGeek.Gps' from: inSSIDer.FileIO' to: inSSIDer.Misc' from: inSSIDer.HTML' to: inSSIDer.Properties' from: inSSIDer' to: inSSIDer.Misc' from: inSSIDer' to: inSSIDer.UnhandledException' from: inSSIDer' to: MetaGeek.Utils' from: inSSIDer' to: inSSIDer.Localization' from: inSSIDer' to: inSSIDer.Scanning' from: inSSIDer' to: inSSIDer.Properties' from: inSSIDer' to: MetaGeek.Gps' from: inSSIDer' to: inSSIDer.UI.Controls' from: inSSIDer.UnhandledException' to: inSSIDer.Properties' from: MetaGeek.Utils' to: inSSIDer.UnhandledException' from: TestProject' to: inSSIDer.Scanning.,inSSIDer.UI.Forms.FormAbout' inSSIDer.UI.Forms.FormAbout' inSSIDer.UI.Forms.FormAbout' inSSIDer.UI.Forms.FormGpsCfg' inSSIDer.UI.Forms.FormGpsCfg' inSSIDer.UI.Forms.FormGpsCfg' inSSIDer.UI.Forms.FormLogConverter' inSSIDer.UI.Forms.FormMain' inSSIDer.UI.Forms.FormMain' inSSIDer.UI.Forms.FormMain
