Implementation smell,Namespace,Class,File,Method,Description
Long Parameter List,Kudu.Web.Controllers,ApplicationController,C:\repos\projectkudu_kudu\Kudu.Web\Controllers\ApplicationController.cs,ApplicationController,The method has 5 parameters. Parameters: applicationService' credentialProvider' environment' context' certificates
Long Parameter List,Kudu.Web.Controllers,ApplicationController,C:\repos\projectkudu_kudu\Kudu.Web\Controllers\ApplicationController.cs,AddCustomSiteBinding,The method has 7 parameters. Parameters: slug' siteSchema' siteIp' sitePort' siteHost' siteRequireSni' siteCertificate
Long Parameter List,Kudu.Web.Controllers,ApplicationController,C:\repos\projectkudu_kudu\Kudu.Web\Controllers\ApplicationController.cs,AddServiceSiteBinding,The method has 7 parameters. Parameters: slug' siteSchema' siteIp' sitePort' siteHost' siteRequireSni' siteCertificate
Long Identifier,Kudu,Constants,C:\repos\projectkudu_kudu\Common\Constants.cs,,The length of the parameter FirstDeploymentManifestFileName is 31.
Long Identifier,Kudu,Constants,C:\repos\projectkudu_kudu\Common\Constants.cs,,The length of the parameter SiteExtensionProvisioningStateCreated is 37.
Long Identifier,Kudu,Constants,C:\repos\projectkudu_kudu\Common\Constants.cs,,The length of the parameter SiteExtensionProvisioningStateAccepted is 38.
Long Identifier,Kudu,Constants,C:\repos\projectkudu_kudu\Common\Constants.cs,,The length of the parameter SiteExtensionProvisioningStateSucceeded is 39.
Long Identifier,Kudu,Constants,C:\repos\projectkudu_kudu\Common\Constants.cs,,The length of the parameter SiteExtensionProvisioningStateFailed is 36.
Long Identifier,Kudu,Constants,C:\repos\projectkudu_kudu\Common\Constants.cs,,The length of the parameter SiteExtensionProvisioningStateCanceled is 38.
Long Identifier,Kudu,Constants,C:\repos\projectkudu_kudu\Common\Constants.cs,,The length of the parameter SiteExtensionProvisioningStateNotFoundMessageFormat is 51.
Long Statement,Kudu.Web.Infrastructure,ApplicationExtensions,C:\repos\projectkudu_kudu\Kudu.Web\Infrastructure\ApplicationExtensions.cs,GetSettingsManager,The length of the statement  "            var deploymentSettingsManager = new RemoteDeploymentSettingsManager(application.ServiceUrl + "api/settings"' credentials); " is 122.
Empty Catch Block,Kudu.Web.Controllers,DeploymentsController,C:\repos\projectkudu_kudu\Kudu.Web\Controllers\DeploymentsController.cs,TriggerFetch,The method has an empty catch block.
Empty Catch Block,Kudu.Web.Controllers,SettingsController,C:\repos\projectkudu_kudu\Kudu.Web\Controllers\SettingsController.cs,CreateAppSetting,The method has an empty catch block.
Empty Catch Block,Kudu.Web.Controllers,SettingsController,C:\repos\projectkudu_kudu\Kudu.Web\Controllers\SettingsController.cs,CreateConnectionString,The method has an empty catch block.
Magic Number,Kudu.Web.Infrastructure,SlugGenerator,C:\repos\projectkudu_kudu\Kudu.Web\Infrastructure\SlugGenerator.cs,GenerateSlug,The following statement contains a magic number: str = str.Substring(0' str.Length <= 45 ? str.Length : 45).Trim();
Magic Number,Kudu.Web.Infrastructure,SlugGenerator,C:\repos\projectkudu_kudu\Kudu.Web\Infrastructure\SlugGenerator.cs,GenerateSlug,The following statement contains a magic number: str = str.Substring(0' str.Length <= 45 ? str.Length : 45).Trim();
Magic Number,Kudu.Web.Models,ApplicationViewModel,C:\repos\projectkudu_kudu\Kudu.Web\Models\ApplicationViewModel.cs,ApplicationViewModel,The following statement contains a magic number: SupportsSni = context.IISVersion.Major >= 8;
